id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node,domain_analysis_end_year
ipsc_reprogramming::https://openalex.org/W1970200774,2005,Noggin and bFGF cooperate to maintain the pluripotency of human embryonic stem cells in the absence of feeder layers,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1970200774,10.1016/j.bbrc.2005.03.058,224,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2039543791,2009,Cyclin A Is Redundant in Fibroblasts but Essential in Hematopoietic and Embryonic Stem Cells,ipsc_reprogramming,Cancer-related Molecular Pathways,200082,0,,W2039543791,10.1016/j.cell.2009.04.062,208,Cancer-related Molecular Pathways,Cancer-related Molecular Pathways,0,2020
ipsc_reprogramming::https://openalex.org/W2151870437,2009,Nanog Is the Gateway to the Pluripotent Ground State,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2151870437,10.1016/j.cell.2009.07.039,1027,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2104360293,2005,Gene Expression Signatures of Seven Individual Human Embryonic Stem Cell Lines,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2104360293,10.1634/stemcells.2004-0341,154,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2010022393,2006,The Production and Directed Differentiation of Human Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2010022393,10.1210/er.2005-0016,234,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2086307805,2007,"Oct4 and Sox2 Directly Regulate Expression of Another Pluripotency Transcription Factor, Zfp206, in Embryonic Stem Cells",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2086307805,10.1074/jbc.m611814200,80,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2103612759,2008,Neurons derived from reprogrammed fibroblasts functionally integrate into the fetal brain and improve symptoms of rats with Parkinson's disease,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2103612759,10.1073/pnas.0801677105,1208,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2026597345,2008,MicroRNAs in embryonic stem cells,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2026597345,10.1002/jcp.21607,102,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W2130356175,2009,Efficient production of mesencephalic dopamine neurons by Lmx1a expression in embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2130356175,10.1073/pnas.0902396106,231,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1965972575,2006,Cryopreservation by slow cooling with DMSO diminished production of Oct-4 pluripotency marker in human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1965972575,10.1016/j.cryobiol.2006.05.005,132,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1972042205,2006,The TRA-1-60 and TRA-1-81 Human Pluripotent Stem Cell Markers Are Expressed on Podocalyxin in Embryonal Carcinoma,ipsc_reprogramming,Renal and related cancers,200447,0,,W1972042205,10.1634/stemcells.2005-0597,161,Renal and related cancers,Renal and related cancers,0,2020
ipsc_reprogramming::https://openalex.org/W2020072016,2009,Dependence of Mouse Embryonic Stem Cells on Threonine Catabolism,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2020072016,10.1126/science.1173288,358,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2038082227,2007,The effect of actin disrupting agents on contact guidance of human embryonic stem cells,ipsc_reprogramming,Cellular Mechanics and Interactions,200101,0,,W2038082227,10.1016/j.biomaterials.2007.05.027,225,Cellular Mechanics and Interactions,Cellular Mechanics and Interactions,0,2020
ipsc_reprogramming::https://openalex.org/W2172215983,2009,The transcriptional foundation of pluripotency,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2172215983,10.1242/dev.024398,463,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2010608530,2005,Transcriptional Regulation of Nanog by OCT4 and SOX2,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2010608530,10.1074/jbc.m502573200,1163,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2021231315,2007,Functional Similarities Among Genes Regulated by Oct4 in Human Mesenchymal and Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2021231315,10.1634/stemcells.2007-0351,247,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2124959222,2008,"Dorsomorphin, a Selective Small Molecule Inhibitor of BMP Signaling, Promotes Cardiomyogenesis in Embryonic Stem Cells",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2124959222,10.1371/journal.pone.0002904,210,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2025239052,2008,Trichostatin A Improves Histone Acetylation in Bovine Somatic Cell Nuclear Transfer Early Embryos,ipsc_reprogramming,Reproductive Biology and Fertility,200449,0,,W2025239052,10.1089/clo.2007.0002,151,Reproductive Biology and Fertility,Reproductive Biology and Fertility,0,2020
ipsc_reprogramming::https://openalex.org/W1986891175,2007,"<i>OCT‐4</i>, an embryonic stem cell marker, is highly expressed in bladder cancer",ipsc_reprogramming,Epigenetics and DNA Methylation,200177,0,,W1986891175,10.1002/ijc.22508,256,Epigenetics and DNA Methylation,Epigenetics and DNA Methylation,0,2020
ipsc_reprogramming::https://openalex.org/W2084521437,2008,A Hierarchical Network Controls Protein Translation during Murine Embryonic Stem Cell Self-Renewal and Differentiation,ipsc_reprogramming,CRISPR and Genetic Engineering,200068,0,,W2084521437,10.1016/j.stem.2008.03.013,288,CRISPR and Genetic Engineering,CRISPR and Genetic Engineering,0,2020
ipsc_reprogramming::https://openalex.org/W2156363980,2005,"Defining the Role of Wnt/β‐Catenin Signaling in the Survival, Proliferation, and Self‐Renewal of Human Embryonic Stem Cells",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2156363980,10.1634/stemcells.2005-0034,336,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2038484136,2007,Methods for inducing embryoid body formation: in vitro differentiation system of embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2038484136,10.1263/jbb.103.389,517,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2014904868,2006,Human First-Trimester Fetal MSC Express Pluripotency Markers and Grow Faster and Have Longer Telomeres Than Adult MSC,ipsc_reprogramming,Mesenchymal stem cell research,200308,0,,W2014904868,10.1634/stemcells.2006-0208,461,Mesenchymal stem cell research,Mesenchymal stem cell research,0,2020
ipsc_reprogramming::https://openalex.org/W2151908137,2008,Human Embryonic Stem Cell–Derived Cardiomyocytes and Cardiac Repair in Rodents,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2151908137,10.1161/circresaha.108.175505,236,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2089352324,2007,Identification of Potential Pluripotency Determinants for Human Embryonic Stem Cells Following Proteomic Analysis of Human and Mouse Fibroblast Conditioned Media,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2089352324,10.1021/pr0702262,81,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2132950259,2006,Derivation of a Xeno‐Free Human Embryonic Stem Cell Line,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2132950259,10.1634/stemcells.2006-0130,209,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2115933858,2008,Efficient Hematopoietic Differentiation of Human Embryonic Stem Cells on Stromal Cells Derived from Hematopoietic Niches,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2115933858,10.1016/j.stem.2008.06.001,287,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1993019240,2005,Development of functional human embryonic stem cell-derived neurons in mouse brain,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1993019240,10.1073/pnas.0509315102,181,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1996759469,2008,Attachment and growth of human embryonic stem cells on microcarriers,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1996759469,10.1016/j.jbiotec.2008.07.1997,169,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2038174987,2009,Bio-electrospraying embryonic stem cells: interrogating cellular viability and pluripotency,ipsc_reprogramming,Electrohydrodynamics and Fluid Dynamics,200166,0,,W2038174987,10.1039/b819889f,62,Electrohydrodynamics and Fluid Dynamics,Electrohydrodynamics and Fluid Dynamics,0,2020
ipsc_reprogramming::https://openalex.org/W1983587836,2009,Generation of Medaka Fish Haploid Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1983587836,10.1126/science.1175151,185,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2004972310,2007,Differentiation of Human Embryonic Stem Cells into Corneal Epithelial-Like Cells by In Vitro Replication of the Corneal Epithelial Stem Cell Niche,ipsc_reprogramming,Corneal Surgery and Treatments,200137,0,,W2004972310,10.1634/stemcells.2006-0516,218,Corneal Surgery and Treatments,Corneal Surgery and Treatments,0,2020
ipsc_reprogramming::https://openalex.org/W1966153481,2009,Developing safe therapies from human pluripotent stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1966153481,10.1038/nbt0709-606,134,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2040511639,2005,"Human embryonic stem cell genes <i>OCT4, NANOG, STELLAR</i>, and <i>GDF3</i> are expressed in both seminoma and breast carcinoma",ipsc_reprogramming,Testicular diseases and treatments,200508,0,,W2040511639,10.1002/cncr.21432,427,Testicular diseases and treatments,Testicular diseases and treatments,0,2020
ipsc_reprogramming::https://openalex.org/W2002768599,2005,"Hematopoietic differentiation of human embryonic stem cells progresses through sequential hematoendothelial, primitive, and definitive stages resembling human yolk sac development",ipsc_reprogramming,Zebrafish Biomedical Research Applications,200542,0,,W2002768599,10.1182/blood-2004-11-4522,370,Zebrafish Biomedical Research Applications,Zebrafish Biomedical Research Applications,0,2020
ipsc_reprogramming::https://openalex.org/W1977841063,2009,Stem cell research policy and iPS cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1977841063,10.1038/nmeth.f.282,24,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2049291669,2009,Ago2 Immunoprecipitation Identifies Predicted MicroRNAs in Human Embryonic Stem Cells and Neural Precursors,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2049291669,10.1371/journal.pone.0007192,106,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W2039551265,2007,Directly Reprogrammed Fibroblasts Show Global Epigenetic Remodeling and Widespread Tissue Contribution,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2039551265,10.1016/j.stem.2007.05.014,1717,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2069096667,2008,Tcf3 Functions as a Steady-State Limiter of Transcriptional Programs of Mouse Embryonic Stem Cell Self-Renewal,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2069096667,10.1634/stemcells.2008-0229,162,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1979364059,2009,microRNAs regulate human embryonic stem cell division,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1979364059,10.4161/cc.8.22.10033,160,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2115936087,2007,Human embryonic stem cell transplantation to repair the infarcted myocardium,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2115936087,10.1136/hrt.2006.093161,208,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1999881610,2008,CXCR4+/FLK-1+ Biomarkers Select a Cardiopoietic Lineage from Embryonic Stem Cells,ipsc_reprogramming,Congenital heart defects research,200133,0,,W1999881610,10.1634/stemcells.2007-0808,112,Congenital heart defects research,Congenital heart defects research,0,2020
ipsc_reprogramming::https://openalex.org/W2003750107,2007,Epigenetic signatures of stem-cell identity,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2003750107,10.1038/nrg2046,378,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2011622863,2009,Transgenic mice with defined combinations of drug-inducible reprogramming factors,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2011622863,10.1038/nbt.1520,100,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1983907215,2006,Expansion of Undifferentiated Murine Embryonic Stem Cells as Aggregates in Suspension Culture Bioreactors,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1983907215,10.1089/ten.2006.12.3233,171,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2115096499,2006,"In Vivo Visualization of Embryonic Stem Cell Survival, Proliferation, and Migration After Cardiac Delivery",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2115096499,10.1161/circulationaha.105.588954,497,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2097804270,2007,Efficient propagation of single cells accutase‐dissociated human embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2097804270,10.1002/mrd.20809,159,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2043507511,2007,Derivation of human embryonic stem cell lines from parthenogenetic blastocysts,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2043507511,10.1038/cr.2007.102,200,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2162711858,2005,Transplantation of cardiac-committed mouse embryonic stem cells to infarcted sheep myocardium: a preclinical study,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2162711858,10.1016/s0140-6736(05)67380-1,285,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2160431003,2009,Eset partners with Oct4 to restrict extraembryonic trophoblast lineage potential in embryonic stem cells,ipsc_reprogramming,Epigenetics and DNA Methylation,200177,0,,W2160431003,10.1101/gad.1831909,247,Epigenetics and DNA Methylation,Epigenetics and DNA Methylation,0,2020
ipsc_reprogramming::https://openalex.org/W2107085081,2008,Good manufacturing practice and clinical-grade human embryonic stem cell lines,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2107085081,10.1093/hmg/ddn079,243,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2150170782,2009,SOX2 is an amplified lineage-survival oncogene in lung and esophageal squamous cell carcinomas,ipsc_reprogramming,Epigenetics and DNA Methylation,200177,0,,W2150170782,10.1038/ng.465,951,Epigenetics and DNA Methylation,Epigenetics and DNA Methylation,0,2020
ipsc_reprogramming::https://openalex.org/W2157982038,2005,"Somatic cell nuclear transfer in horses: effect of oocyte morphology, embryo reconstruction method and donor cell type",ipsc_reprogramming,Reproductive Biology and Fertility,200449,0,,W2157982038,10.1530/rep.1.00772,134,Reproductive Biology and Fertility,Reproductive Biology and Fertility,0,2020
ipsc_reprogramming::https://openalex.org/W2164813466,2009,Distinct DNA methylation patterns characterize differentiated human embryonic stem cells and developing human fetal liver,ipsc_reprogramming,Epigenetics and DNA Methylation,200177,0,,W2164813466,10.1101/gr.088773.108,282,Epigenetics and DNA Methylation,Epigenetics and DNA Methylation,0,2020
ipsc_reprogramming::https://openalex.org/W2169758693,2009,Embryonic stem cell-derived neural stem cells improve spinal muscular atrophy phenotype in mice,ipsc_reprogramming,Neurogenetic and Muscular Disorders Research,200351,0,,W2169758693,10.1093/brain/awp318,121,Neurogenetic and Muscular Disorders Research,Neurogenetic and Muscular Disorders Research,0,2020
ipsc_reprogramming::https://openalex.org/W2089953023,2008,Regulatory Issues for Personalized Pluripotent Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2089953023,10.1634/stemcells.2008-0421,60,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2087560101,2006,Derivation of mouse embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2087560101,10.1038/nprot.2006.355,147,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2011850308,2008,Directed Differentiation of Ventral Spinal Progenitors and Motor Neurons from Human Embryonic Stem Cells by Small Molecules,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2011850308,10.1634/stemcells.2007-0620,274,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2119152414,2008,"Alternative sources of pluripotency: science, ethics, and stem cells",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2119152414,10.1016/j.trre.2008.04.002,57,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2163652992,2009,MicroRNA and gene expression patterns in the differentiation of human embryonic stem cells,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2163652992,10.1186/1479-5876-7-20,182,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W1981814533,2006,Differentiation of Human Embryonic Stem Cells into Bipotent Mesenchymal Stem Cells,ipsc_reprogramming,Mesenchymal stem cell research,200308,0,,W1981814533,10.1634/stemcells.2005-0648,206,Mesenchymal stem cell research,Mesenchymal stem cell research,0,2020
ipsc_reprogramming::https://openalex.org/W2134128560,2006,Nanog binds to Smad1 and blocks bone morphogenetic protein-induced differentiation of embryonic stem cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2134128560,10.1073/pnas.0506945103,272,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2133478935,2006,MicroRNA expression profiling of single whole embryonic stem cells,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2133478935,10.1093/nar/gnj009,338,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W2140715956,2006,Electrical Stimulation Modulates Fate Determination of Differentiating Embryonic Stem Cells,ipsc_reprogramming,Neuroscience and Neural Engineering,200357,0,,W2140715956,10.1634/stemcells.2006-0011,189,Neuroscience and Neural Engineering,Neuroscience and Neural Engineering,0,2020
ipsc_reprogramming::https://openalex.org/W1987464002,2009,Human Embryonic Stem Cell-Derived Oligodendrocyte Progenitor Cell Transplants Improve Recovery after Cervical Spinal Cord Injury  ,ipsc_reprogramming,Spinal Cord Injury Research,200487,0,,W1987464002,10.1002/stem.245,323,Spinal Cord Injury Research,Spinal Cord Injury Research,0,2020
ipsc_reprogramming::https://openalex.org/W2038596854,2008,Rex1/Zfp42 is dispensable for pluripotency in mouse ES cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2038596854,10.1186/1471-213x-8-45,132,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2116377228,2009,Emerging concepts in neural stem cell research: autologous repair and cell-based disease modelling,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2116377228,10.1016/s1474-4422(09)70202-9,99,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2160019572,2009,A Small Molecule Primes Embryonic Stem Cells for Differentiation,ipsc_reprogramming,Pancreatic function and diabetes,200385,0,,W2160019572,10.1016/j.stem.2009.04.001,171,Pancreatic function and diabetes,Pancreatic function and diabetes,0,2020
ipsc_reprogramming::https://openalex.org/W2068596548,2009,Stem cells in gastroenterology and hepatology,ipsc_reprogramming,Tissue Engineering and Regenerative Medicine,200510,0,,W2068596548,10.1038/nrgastro.2009.195,125,Tissue Engineering and Regenerative Medicine,Tissue Engineering and Regenerative Medicine,0,2020
ipsc_reprogramming::https://openalex.org/W2091884937,2009,Large histone H3 lysine 9 dimethylated chromatin blocks distinguish differentiated from embryonic stem cells,ipsc_reprogramming,Epigenetics and DNA Methylation,200177,0,,W2091884937,10.1038/ng.297,615,Epigenetics and DNA Methylation,Epigenetics and DNA Methylation,0,2020
ipsc_reprogramming::https://openalex.org/W2040111843,2006,Derivation of Distal Airway Epithelium from Human Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2040111843,10.1089/ten.2006.12.867,148,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1999609687,2005,The pluripotency homeobox gene <i>NANOG</i> is expressed in human germ cell tumors,ipsc_reprogramming,Testicular diseases and treatments,200508,0,,W1999609687,10.1002/cncr.21435,268,Testicular diseases and treatments,Testicular diseases and treatments,0,2020
ipsc_reprogramming::https://openalex.org/W1995469568,2008,Heparin promotes the growth of human embryonic stem cells in a defined serum-free medium,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1995469568,10.1073/pnas.0806136105,240,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2023161233,2008,"A protocol describing the use of a recombinant protein-based, animal product-free medium (APEL) for human embryonic stem cell differentiation as spin embryoid bodies",ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2023161233,10.1038/nprot.2008.42,335,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1970515701,2009,A role for NANOG in G1 to S transition in human embryonic stem cells through direct binding of CDK6 and CDC25A,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1970515701,10.1083/jcb.200801009,194,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1997543204,2007,Directed differentiation of human embryonic stem cells towards a pancreatic cell fate,ipsc_reprogramming,Pancreatic function and diabetes,200385,0,,W1997543204,10.1007/s00125-007-0634-z,236,Pancreatic function and diabetes,Pancreatic function and diabetes,0,2020
ipsc_reprogramming::https://openalex.org/W2151557352,2005,Serum-free derivation of human embryonic stem cell lines on human placental fibroblast feeders,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2151557352,10.1016/j.fertnstert.2005.01.086,197,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2022214898,2005,Cell Cycle Features of Primate Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2022214898,10.1634/stemcells.2005-0194,174,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2123011109,2009,Myc‐regulated microRNAs attenuate embryonic stem cell differentiation,ipsc_reprogramming,MicroRNA in disease regulation,200314,0,,W2123011109,10.1038/emboj.2009.254,179,MicroRNA in disease regulation,MicroRNA in disease regulation,0,2020
ipsc_reprogramming::https://openalex.org/W1977742361,2005,Identification of Developmental Pluripotency Associated 5 Expression in Human Pluripotent Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W1977742361,10.1634/stemcells.2004-0245,45,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2043720688,2009,Wnt3a-Induced Mesoderm Formation and Cardiomyogenesis in Human Embryonic Stem Cells,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2043720688,10.1002/stem.95,147,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W1987053150,2007,Somatic cell nuclear transfer in pigs: recent achievements and future possibilities,ipsc_reprogramming,Animal Genetics and Reproduction,200032,0,,W1987053150,10.1071/rd06089,96,Animal Genetics and Reproduction,Animal Genetics and Reproduction,0,2020
ipsc_reprogramming::https://openalex.org/W2139277865,2009,iPS Cells Reprogrammed From Human Mesenchymal-Like Stem/Progenitor Cells of Dental Tissue Origin,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2139277865,10.1089/scd.2009.0314,355,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2171591151,2009,Coordination of sonic hedgehog and Wnt signaling determines ventral and dorsal telencephalic neuron types from human embryonic stem cells,ipsc_reprogramming,Hedgehog Signaling Pathway Studies,200231,0,,W2171591151,10.1242/dev.036624,314,Hedgehog Signaling Pathway Studies,Hedgehog Signaling Pathway Studies,0,2020
ipsc_reprogramming::https://openalex.org/W2012426004,2005,Derivation of neural precursors from human embryonic stem cells in the presence of noggin,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2012426004,10.1016/j.mcn.2005.05.004,211,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2085874686,2008,Comparison of Reporter Gene and Iron Particle Labeling for Tracking Fate of Human Embryonic Stem Cells and Differentiated Endothelial Cells in Living Subjects,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2085874686,10.1634/stemcells.2007-0843,214,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2058930168,2005,Cultivation of Human Embryonic Stem Cells Without the Embryoid Body Step Enhances Osteogenesis In Vitro,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2058930168,10.1634/stemcells.2005-0383,184,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2060515109,2007,The application of human embryonic stem cell technologies to drug discovery,ipsc_reprogramming,Pluripotent Stem Cells Research,200414,0,,W2060515109,10.1016/j.drudis.2007.07.005,95,Pluripotent Stem Cells Research,Pluripotent Stem Cells Research,0,2020
ipsc_reprogramming::https://openalex.org/W2128323764,2006,Differentiation of Mouse Embryonic Stem Cells after RNA Interference-Mediated Silencing of OCT4 and Nanog,ipsc_reprogramming,RNA Interference and Gene Delivery,200434,0,,W2128323764,10.1634/stemcells.2005-0475,146,RNA Interference and Gene Delivery,RNA Interference and Gene Delivery,0,2020
