paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,post_perturbation_concentration,hub_formation
ipsc_reprogramming::https://openalex.org/W1972042205,The TRA-1-60 and TRA-1-81 Human Pluripotent Stem Cell Markers Are Expressed on Podocalyxin in Embryonal Carcinoma,ipsc_reprogramming,2006,Renal and related cancers,200447,0,9,9,3.0,0.6837389058457535,1.0,0.0,0.148148148148148,0.1111111111111111,0.4814814814814814,0.6296296296296298,1.0
ipsc_reprogramming::https://openalex.org/W1973210532,Differentiation of human embryonic stem cells into smooth muscle cells in adherent monolayer culture,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,8,9,2.0,0.3488320958410319,0.1111111111111111,0.0,0.0003287310979619,0.0579142617625023,0.0256410256410256,0.8024691358024691,1.0
ipsc_reprogramming::https://openalex.org/W1975200987,Dissecting self-renewal in stem cells with RNA interference,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,17,122,15.0,1.071871351081091,0.221311475409836,0.0,0.0,0.1718142073105599,0.040315876974231,0.6112604138672403,1.0
ipsc_reprogramming::https://openalex.org/W1976628761,Long-term self-renewal and directed differentiation of human embryonic stem cells in chemically defined conditions,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,27,58,7.0,0.8327213014453245,0.2068965517241379,0.3333333333333333,0.0,0.094712252131117,0.095315253276082,0.639714625445898,1.0
ipsc_reprogramming::https://openalex.org/W1979245454,Hyperdynamic Plasticity of Chromatin Proteins in Pluripotent Embryonic Stem Cells,ipsc_reprogramming,2006,Genomics and Chromatin Dynamics,200212,0,13,72,12.0,1.5533322071261213,0.9027777777777778,0.0,0.0,0.1882991911876607,-0.130392156862745,0.3676697530864198,1.0
ipsc_reprogramming::https://openalex.org/W1979273319,Contribution of human embryonic stem cells to mouse blastocysts,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,16,15,4.0,0.7201248812678098,0.2,0.0,0.0021936537088051,0.1080315461456,0.0808080808080808,0.6533333333333335,1.0
ipsc_reprogramming::https://openalex.org/W1980872231,Interspecies somatic cell nuclear transfer and preliminary data for horse-cow/mouse iSCNT,ipsc_reprogramming,2006,Reproductive Biology and Fertility,200449,0,26,1,1.0,-1.000088900581841e-12,1.0,0.0,0.0,0.1262720113614049,0.3323479729729729,1.0,1.0
ipsc_reprogramming::https://openalex.org/W1981138517,Sall4 Interacts with Nanog and Co-occupies Nanog Genomic Sites in Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,11,29,5.0,0.6893790613790401,0.1724137931034483,0.0,0.005081154840563,0.0920821514509963,0.1228813559322034,0.6932223543400715,1.0
ipsc_reprogramming::https://openalex.org/W1981814533,Differentiation of Human Embryonic Stem Cells into Bipotent Mesenchymal Stem Cells,ipsc_reprogramming,2006,Mesenchymal stem cell research,200308,0,6,20,7.0,1.4694533729772754,0.7,0.0,0.0,0.1808683464238733,0.5698924731182796,0.305,1.0
ipsc_reprogramming::https://openalex.org/W1982748372,Wnt and TGF-β signaling are required for the induction of an <i>in vitro</i> model of primitive streak formation using embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,7,44,12.0,1.5039482291269035,0.3863636363636363,0.0,0.0,0.2314468980217012,-0.002008032128514,0.3987603305785123,1.0
ipsc_reprogramming::https://openalex.org/W1983907215,Expansion of Undifferentiated Murine Embryonic Stem Cells as Aggregates in Suspension Culture Bioreactors,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,29,18,2.0,0.2145591551744051,0.0555555555555555,0.0,0.008772383233929,0.1359864311107865,-0.1142052940471912,0.8950617283950617,1.0
ipsc_reprogramming::https://openalex.org/W1985126774,Pathway to Totipotency: Lessons from Germ Cells,ipsc_reprogramming,2006,RNA Interference and Gene Delivery,200434,0,5,6,4.0,1.2424533248900005,1.0,0.0,0.132716049382716,0.3751962069301305,0.7777777777777778,0.3333333333333333,1.0
ipsc_reprogramming::https://openalex.org/W1985237401,Hydrogels as artificial matrices for human embryonic stem cell self‐renewal,ipsc_reprogramming,2006,3D Printing in Biomedical Research,200001,0,8,18,4.0,1.0139046609305655,0.6666666666666666,0.0,0.0,0.2686664765895091,0.4566929133858268,0.425925925925926,1.0
ipsc_reprogramming::https://openalex.org/W1985326610,A novel chemical-defined medium with bFGF and N2B27 supplements supports undifferentiated growth in human embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,32,15,3.0,0.6277052571941505,0.2,0.0,0.0045637287015181,0.135178704241397,0.0730502727406752,0.6622222222222224,1.0
ipsc_reprogramming::https://openalex.org/W1985422392,The Role of Exogenous Fibroblast Growth Factor-2 on the Reprogramming of Primordial Germ Cells into Pluripotent Stem Cells,ipsc_reprogramming,2006,Epigenetics and DNA Methylation,200177,0,6,11,3.0,0.7595473914718636,0.8181818181818182,0.0,0.0,0.1069953263047282,-0.3333333333333333,0.5702479338842975,1.0
ipsc_reprogramming::https://openalex.org/W1987983547,Nanog promotes transfer of pluripotency after cell fusion,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,14,53,7.0,0.5560100780663906,0.1132075471698113,0.0,0.0,0.1282141654314919,-0.0220525869380831,0.7885368458526164,1.0
ipsc_reprogramming::https://openalex.org/W1991874179,Physiologic Oxygen Enhances Human Embryonic Stem Cell Clonal Recovery and Reduces Chromosomal Abnormalities,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,7,13,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0753959373497119,-0.1225490196078431,1.0,1.0
ipsc_reprogramming::https://openalex.org/W1992715308,The Effect of Overexpression of Pdx1 and Foxa2 on the Differentiation of Human Embryonic Stem Cells into Pancreatic Cells,ipsc_reprogramming,2006,Pancreatic function and diabetes,200385,0,11,7,2.0,0.6829081046984717,0.5714285714285714,0.0,0.0,0.0031816254139296,0.0484720758693361,0.510204081632653,1.0
ipsc_reprogramming::https://openalex.org/W1995771651,wnt3a but not wnt11 supports self-renewal of embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,7,8,2.0,0.3767701612544368,0.125,0.0,0.0,0.2112288464386632,-0.3484848484848485,0.78125,1.0
ipsc_reprogramming::https://openalex.org/W1996530575,Isolation of a Novel Population of Multipotent Adult Stem Cells from Human Hair Follicles,ipsc_reprogramming,2006,Hair Growth and Disorders,200224,0,14,10,5.0,1.2275294114522126,0.9,0.0,0.0300633579353966,0.2038925538022332,0.3289124668435013,0.4,1.0
ipsc_reprogramming::https://openalex.org/W1997708534,Oct-3/4 Dose Dependently Regulates Specification of Embryonic Stem Cells toward a Cardiac Lineage and Early Heart Development,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,14,13,4.0,0.7937300551544246,0.2307692307692307,0.0,0.0023225431847873,0.1565004711031117,0.0843373493975903,0.6094674556213019,1.0
ipsc_reprogramming::https://openalex.org/W1999492066,Activin-Nodal signaling is involved in propagation of mouse embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,25,17,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0850244128819898,-0.0441176470588235,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2001274636,Megakaryocytes derived from human embryonic stem cells: a genetically tractable system to study megakaryocytopoiesis and integrin function,ipsc_reprogramming,2006,Platelet Disorders and Treatments,200413,0,6,13,5.0,1.2636256721187271,0.7692307692307693,0.2,0.0183256976259891,0.3369757943013322,0.7142857142857143,0.3609467455621301,1.0
ipsc_reprogramming::https://openalex.org/W2003464973,Growth of Teratomas Derived from Human Pluripotent Stem Cells Is Influenced by the Graft Site,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,14,15,2.0,0.2449300267926353,0.0666666666666666,0.0,0.0,0.0690520116204289,-0.0204714640198511,0.8755555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2006557127,Feeder-independent culture of human embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,9,82,11.0,0.9455994692862358,0.2073170731707317,0.0,0.0,0.1123252288694319,0.1963636363636363,0.6347412254610352,1.0
ipsc_reprogramming::https://openalex.org/W2010000180,Pluripotent stem cells and their niches,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,94,2,2.0,0.6931471805579453,0.5,0.1098901098901098,0.004482712074734,0.3796956030593899,0.0133939447631281,0.5,1.0
ipsc_reprogramming::https://openalex.org/W2010022393,The Production and Directed Differentiation of Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,102,16,5.0,1.0373923246159082,0.3125,0.0757575757575757,0.0011208998639377,0.215500386013399,-0.0017602830605926,0.5,1.0
ipsc_reprogramming::https://openalex.org/W2011015257,The Regulation of Self-Renewal in Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,57,7,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0360083018555024,-0.0027005514810392,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2012831165,Regulation of Apoptosis and Differentiation by p53 in Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,20,18,4.0,0.6336632569736562,0.1666666666666666,0.1,0.0091349480968859,0.1835787066671778,-0.0117647058823529,0.7037037037037038,1.0
ipsc_reprogramming::https://openalex.org/W2013035180,Klf4 Cooperates with Oct3/4 and Sox2 To Activate the <i>Lefty1</i> Core Promoter in Embryonic Stem Cells,ipsc_reprogramming,2006,Kruppel-like factors research,200274,0,15,36,7.0,1.24188926528992,0.8333333333333334,0.0,0.0,0.1284696654323412,0.3641025641025641,0.4166666666666667,1.0
ipsc_reprogramming::https://openalex.org/W2013607776,Definitive-like erythroid cells derived from human embryonic stem cells coexpress high levels of embryonic and fetal globins with little or no adult globin,ipsc_reprogramming,2006,Erythrocyte Function and Pathophysiology,200179,0,10,25,5.0,1.0286238016246274,0.88,0.1666666666666666,0.0,0.114040091047739,0.0578002244668912,0.4944000000000001,1.0
ipsc_reprogramming::https://openalex.org/W2014118416,Assessment of Contractility of Purified Smooth Muscle Cells Derived from Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,5,3,2.0,0.6365141682928128,0.3333333333333333,0.0,0.0,0.3679327735475436,0.0333333333333333,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2014254625,Progress and prospects: gene transfer into embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,37,3,2.0,0.6365141682928128,0.3333333333333333,0.2142857142857142,0.0,0.2781892604456232,-0.0654494382022471,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2014904868,Human First-Trimester Fetal MSC Express Pluripotency Markers and Grow Faster and Have Longer Telomeres Than Adult MSC,ipsc_reprogramming,2006,Mesenchymal stem cell research,200308,0,5,11,2.0,0.6890092384746587,0.4545454545454545,0.0,0.0623582766439909,0.4074837131519593,0.5714285714285714,0.5041322314049586,1.0
ipsc_reprogramming::https://openalex.org/W2015396326,A protein interaction network for pluripotency of embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,9,108,13.0,0.8756290054548852,0.1759259259259259,0.0,0.0,0.120856198622881,0.0790393013100436,0.6826131687242797,1.0
ipsc_reprogramming::https://openalex.org/W2016526297,Human embryonic stem cell lines derived from single blastomeres,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,9,33,8.0,1.0159563498577255,0.2424242424242424,0.0,0.0,0.0989964862814252,0.0147058823529411,0.5831037649219466,1.0
ipsc_reprogramming::https://openalex.org/W2017379589,Protecting genomic integrity in somatic cells and embryonic stem cells,ipsc_reprogramming,2006,DNA Repair Mechanisms,200145,0,5,5,2.0,0.5004024235361879,1.0,0.0,0.0,0.310340304776024,-0.25,0.6800000000000002,1.0
ipsc_reprogramming::https://openalex.org/W2018168676,Cloned ferrets produced by somatic cell nuclear transfer,ipsc_reprogramming,2006,Renal and related cancers,200447,0,6,3,2.0,0.6365141682928128,1.0,0.0,0.2551020408163265,0.5408520829727552,0.380952380952381,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2018702634,A Method for the Selection of Human Embryonic Stem Cell Sublines with High Replating Efficiency After Single‐Cell Dissociation,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,30,15,3.0,0.6277052571941505,0.2,0.0,0.0009398973733677,0.1080315461456,0.0452674897119341,0.6622222222222224,1.0
ipsc_reprogramming::https://openalex.org/W2019022061,Generation of insulin‐secreting cells from human embryonic stem cells,ipsc_reprogramming,2006,Pancreatic function and diabetes,200385,0,24,4,2.0,0.6931471805579453,0.5,0.0,0.0565037093375867,0.0379569686515548,0.0317028985507246,0.5,1.0
ipsc_reprogramming::https://openalex.org/W2020012816,Histocompatible Embryonic Stem Cells by Parthenogenesis,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,6,25,5.0,0.7668382315752124,0.2,0.0,0.0065112371350556,0.2710445115835653,0.2463768115942029,0.6512000000000002,1.0
ipsc_reprogramming::https://openalex.org/W2020180197,"Human embryonic stem cells: Long term stability, absence of senescence and a potential cell source for neural replacement",ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,24,5,3.0,0.9502705392302344,0.4,0.1333333333333333,0.0,0.3137177752171659,0.0571428571428571,0.44,1.0
ipsc_reprogramming::https://openalex.org/W2020189938,Development and differentiation of neural rosettes derived from human embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,29,7,4.0,1.1537419426970903,0.4285714285714285,0.0,0.0,0.28011491801787,-0.0159620362381363,0.3877551020408163,1.0
ipsc_reprogramming::https://openalex.org/W2020532383,Isolation and Characterization of Novel Rhesus Monkey Embryonic Stem Cell Lines,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,21,7,1.0,-1.000088900581841e-12,0.0,0.1666666666666666,0.0100987611289809,0.1024830635417496,-0.0044955044955044,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2022489847,Self‐renewal of human embryonic stem cells is supported by a shortened G1 cell cycle phase,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,14,29,4.0,0.5445996236781669,0.1379310344827586,0.0,0.0,0.1055708107685424,0.0462523229403262,0.7502972651605232,1.0
ipsc_reprogramming::https://openalex.org/W2023034725,The human embryonic stem cell-derived cardiomyocyte as a pharmacological model,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,32,6,1.0,-1.000088900581841e-12,0.0,0.1,0.0219546919262018,0.1190886552652787,-0.041025641025641,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2024133736,Genome‐Wide Transcriptional Profiling of Human Embryonic Stem Cells Differentiating to Cardiomyocytes,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,21,26,4.0,0.589280063594296,0.1538461538461538,0.0,0.0,0.1029968236739802,0.0783582089552238,0.7248520710059171,1.0
ipsc_reprogramming::https://openalex.org/W2024436169,Leukosialin (CD43) defines hematopoietic progenitors in human embryonic stem cell differentiation cultures,ipsc_reprogramming,2006,Zebrafish Biomedical Research Applications,200542,0,18,40,11.0,1.5263644391040745,0.9,0.1666666666666666,0.0,0.2103831142034602,0.098157415832575,0.3824999999999999,1.0
ipsc_reprogramming::https://openalex.org/W2026137228,Use of Adult Mesenchymal Stem Cells Isolated from Bone Marrow and Blood for Somatic Cell Nuclear Transfer in Pigs,ipsc_reprogramming,2006,Mesenchymal stem cell research,200308,0,6,2,1.0,-1.000088900581841e-12,1.0,0.3333333333333333,0.0,1.0,0.0961538461538461,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2026638749,Immunogenicity and Engraftment of Mouse Embryonic Stem Cells in Allogeneic Recipients,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,13,5,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.1262720113614049,-0.1654135338345864,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2029647615,Efficient Induction of Oligodendrocytes from Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,15,15,4.0,0.7201248812678098,0.2,0.0,0.0244146322468,0.2710445115835652,-0.1157731157731157,0.6533333333333335,1.0
ipsc_reprogramming::https://openalex.org/W2029784969,"Rabbit embryonic stem cell lines derived from fertilized, parthenogenetic or somatic cell nuclear transfer embryos",ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,7,9,3.0,0.6837389058457535,0.2222222222222222,0.0,0.0,0.0583806559205162,-0.0131578947368421,0.6296296296296298,1.0
ipsc_reprogramming::https://openalex.org/W2030523067,Chromatin signatures of pluripotent cell lines,ipsc_reprogramming,2006,Epigenetics and DNA Methylation,200177,0,5,78,15.0,1.6317524245651644,0.7307692307692307,0.0,0.0,0.1622505510824377,0.5706371191135734,0.3080210387902694,1.0
ipsc_reprogramming::https://openalex.org/W2030983339,Neurotrophins mediate human embryonic stem cell survival,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,16,27,3.0,0.4195558923172334,0.1111111111111111,0.0,0.0016216216216215,0.0579142617625022,0.0594594594594594,0.7969821673525377,1.0
ipsc_reprogramming::https://openalex.org/W2031721014,Nuclear reprogramming and pluripotency,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,31,62,6.0,0.6268578503572992,0.1451612903225806,0.0,0.0335636191460055,0.0547976275798387,0.0473484848484848,0.7362122788761708,1.0
ipsc_reprogramming::https://openalex.org/W2033042516,Pluripotency of spermatogonial stem cells from adult mouse testis,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,8,50,9.0,0.9608022968955374,0.22,0.0,0.007063716877622,0.174467897649948,0.2035928143712574,0.6160000000000001,1.0
ipsc_reprogramming::https://openalex.org/W2033879582,Differentiation of Encapsulated Embryonic Stem Cells After Transplantation,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,20,2,1.0,-1.000088900581841e-12,0.0,0.0,0.1298797799662852,0.1691948551010541,0.0233785822021116,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2034230747,TGFβ in the differentiation of embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,13,0,0.0,0.0,0.0,0.1666666666666666,0.0879605716253443,0.0,0.0681818181818181,0.0,1.0
ipsc_reprogramming::https://openalex.org/W2035086352,Concise Review: Scientific and Ethical Roadblocks to Human Embryonic Stem Cell Therapy,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,39,4,1.0,-1.000088900581841e-12,0.0,0.1333333333333333,0.0022440529960855,0.0961364237281443,-0.0100271002710027,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2036013289,Generation and Characterization of Rabbit Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,16,3,2.0,0.6365141682928128,0.3333333333333333,0.0,0.0016019935920256,0.1908745046211095,0.0566037735849056,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2036550391,Isolation and Characterization of a Population of Immature Dental Pulp Stem Cells Expressing OCT-4 and Other Embryonic Stem Cell Markers,ipsc_reprogramming,2006,Mesenchymal stem cell research,200308,0,8,7,4.0,1.277034259462139,0.5714285714285714,0.0,0.0,0.3194408336117278,0.4666666666666667,0.3061224489795918,1.0
ipsc_reprogramming::https://openalex.org/W2038249969,Dissecting Oct3/4-Regulated Gene Networks in Embryonic Stem Cells by Expression Profiling,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,21,19,6.0,1.1165107682067632,0.3157894736842105,0.0,0.0,0.1793773445069033,0.2088353413654618,0.4903047091412741,1.0
ipsc_reprogramming::https://openalex.org/W2038723730,Derivation of human embryonic stem cells in defined conditions,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,11,136,14.0,0.8508894424924427,0.1691176470588235,0.0,0.0,0.0902010591103315,0.1876606683804627,0.6938797577854671,1.0
ipsc_reprogramming::https://openalex.org/W2039159207,Bone Morphogenetic Proteins Induce Germ Cell Differentiation from Human Embryonic Stem Cells,ipsc_reprogramming,2006,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,200204,0,8,16,6.0,1.2468296415425093,0.9375,0.0,0.0,0.1916042296095925,0.1072077528770442,0.421875,1.0
ipsc_reprogramming::https://openalex.org/W2039623436,Notch Promotes Neural Lineage Entry by Pluripotent Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,22,25,6.0,0.8222900060190079,0.2,0.1333333333333333,0.0145378784552111,0.1286037198220424,-0.0177322677322677,0.6480000000000004,1.0
ipsc_reprogramming::https://openalex.org/W2040111843,Derivation of Distal Airway Epithelium from Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,24,13,5.0,1.438882950211986,0.7692307692307693,0.1,0.0,0.4666086718062747,0.282433521353747,0.2662721893491124,1.0
ipsc_reprogramming::https://openalex.org/W2040404307,Concise Review: Epigenetic Mechanisms Contribute to Pluripotency and Cell Lineage Determination of Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,11,8,3.0,0.7356219397557947,0.25,0.0,0.0012963172341882,0.1759651924554794,0.0338345864661654,0.59375,1.0
ipsc_reprogramming::https://openalex.org/W2041255419,Clonal isolation of hESCs reveals heterogeneity within the pluripotent stem cell compartment,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,22,19,2.0,0.2061920506312318,0.0526315789473684,0.0,0.0,0.0720550085886059,-0.0106922798115259,0.9002770083102491,1.0
ipsc_reprogramming::https://openalex.org/W2041288808,Mouse Embryonic Stem Cells Form Follicle‐Like Ovarian Structures but Do Not Progress Through Meiosis,ipsc_reprogramming,2006,Reproductive Biology and Fertility,200449,0,8,6,2.0,0.6365141682928128,0.6666666666666666,0.1,0.0,0.2592653355423217,-0.1166666666666667,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2042633640,Chromatin in pluripotent embryonic stem cells and differentiation,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,20,55,9.0,1.404681686233343,0.4363636363636363,0.1785714285714285,0.1126446766357244,0.2129809303662257,0.0633828323071351,0.365289256198347,1.0
ipsc_reprogramming::https://openalex.org/W2042637301,Molecular mechanisms involved in self‐renewal and pluripotency of embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,70,5,2.0,0.6730116670072565,0.4,0.1666666666666666,0.0,0.2288926937541015,0.0129084354066441,0.52,1.0
ipsc_reprogramming::https://openalex.org/W2043726739,Transplantation of Human Embryonic Stem Cell-Derived Cells to a Rat Model of Parkinson's Disease: Effect of In Vitro Differentiation on Graft Survival and Teratoma Formation,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,11,30,4.0,0.4349442022542592,0.1,0.0,0.0008192348727328,0.0518991603213156,0.0493827160493827,0.8133333333333332,1.0
ipsc_reprogramming::https://openalex.org/W2048140742,Human Embryonic Stem Cell–Derived Cells Rescue Visual Function in Dystrophic RCS Rats,ipsc_reprogramming,2006,Retinal Development and Disorders,200456,0,6,30,2.0,0.6365141682928128,0.3333333333333333,0.0,0.0,0.0207208396239081,-0.1551724137931034,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W2048722591,Improved Human Embryonic Stem Cell Embryoid Body Homogeneity and Cardiomyocyte Differentiation from a Novel V-96 Plate Aggregation System Highlights Interline Variability,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,21,44,8.0,0.7477359346412542,0.1590909090909091,0.0,0.0,0.0739292102922569,0.0245009570686354,0.7107438016528926,1.0
ipsc_reprogramming::https://openalex.org/W2050265341,CD30 is a survival factor and a biomarker for transformed human pluripotent stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,13,16,1.0,-1.000088900581841e-12,0.0,0.0,2.2826880935005994e-05,0.0395716000046136,0.0067567567567567,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2051279916,HOXB4 Overexpression Promotes Hematopoietic Development by Human Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,23,7,4.0,1.1537419426970903,0.4285714285714285,0.0,0.0,0.4542310515232817,0.0064687975646879,0.3877551020408163,1.0
ipsc_reprogramming::https://openalex.org/W2052319461,Dynamic changes in mitochondrial biogenesis and antioxidant enzymes during the spontaneous differentiation of human embryonic stem cells,ipsc_reprogramming,2006,Mitochondrial Function and Pathology,200320,0,5,27,7.0,1.2868693082225011,0.7407407407407407,0.3333333333333333,0.0,0.1959748251327265,0.3333333333333333,0.3827160493827161,1.0
ipsc_reprogramming::https://openalex.org/W2052356779,Chondrogenic Differentiation of Human Embryonic Stem Cells: The Effect of the Micro-Environment,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,15,12,4.0,0.9830877585707856,0.3333333333333333,0.3333333333333333,0.0,0.1967138070956985,0.1075268817204301,0.486111111111111,1.0
ipsc_reprogramming::https://openalex.org/W2052790535,Efficient method to generate single‐copy transgenic mice by site‐specific integration in embryonic stem cells,ipsc_reprogramming,2006,CRISPR and Genetic Engineering,200068,0,7,21,10.0,1.6245757806917085,1.0,0.0,0.0,0.5291800592662537,-0.3571428571428571,0.346938775510204,1.0
ipsc_reprogramming::https://openalex.org/W2053378592,Synergistic action of Wnt and LIF in maintaining pluripotency of mouse ES cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,14,24,2.0,0.1732052067471771,0.0416666666666666,0.0,0.0012883609472029,0.0211531037035434,0.0507614213197969,0.9201388888888892,1.0
ipsc_reprogramming::https://openalex.org/W2054361177,Production of pancreatic hormone–expressing endocrine cells from human embryonic stem cells,ipsc_reprogramming,2006,Pancreatic function and diabetes,200385,0,8,92,9.0,1.1438964535298364,0.6413043478260869,0.0,0.0,0.0631441650015662,-0.0467625899280575,0.4144612476370511,1.0
ipsc_reprogramming::https://openalex.org/W2054721856,The derivation of clinical‐grade human embryonic stem cell lines,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,29,8,3.0,0.9002560512655369,0.375,0.0,0.0032680794790394,0.2312398822344453,0.0753583882216195,0.46875,1.0
ipsc_reprogramming::https://openalex.org/W2055652194,From teratocarcinomas to embryonic stem cells and beyond: a history of embryonic stem cell research,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,31,19,3.0,0.4094586186920892,0.1052631578947368,0.0476190476190476,0.0061692114879664,0.1510590026824368,-0.0313094986249206,0.8060941828254847,1.0
ipsc_reprogramming::https://openalex.org/W2055770332,Intracellular Signaling Pathways Regulating Pluripotency of Embryonic Stem Cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,28,4,1.0,-1.000088900581841e-12,0.0,0.1071428571428571,0.0015261105981328,0.1830515097177157,-0.023391812865497,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2057856249,Hematopoietic Engraftment of Human Embryonic Stem Cell‐Derived Cells Is Regulated by Recipient Innate Immunity,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,27,23,3.0,0.6323694730300398,0.217391304347826,0.0476190476190476,0.0,0.0837123470372811,-0.1048701298701298,0.6446124763705104,1.0
ipsc_reprogramming::https://openalex.org/W2061327296,Mechanisms of self-renewal in human embryonic stem cells,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,200414,0,64,6,4.0,1.2424533248900005,0.5,0.1818181818181818,0.0,0.2993651633709215,0.0201196800390791,0.3333333333333333,1.0
