paper_id,title,domain,year,primary_field,is_landmark,reference_count,B,degree,RS,field_simpson,field_variety,DeltaQ0,Uzzi,RTD,community_variety,BurtIP,effective_size,constraint_inv,PDE
ipsc_reprogramming::https://openalex.org/W1991283370,Transcription factor cCP2 controls gene expression in chicken embryonic stem cells,ipsc_reprogramming,2004,Animal Genetics and Reproduction,0,7,0.5,7.0,0.2874122226528767,0.4081632653061224,2.0,0.1326530612244898,0.0,0.4081632653061224,2.0,0.7142857142857143,5.0,2.464513244663016,0.5982695885832573
ipsc_reprogramming::https://openalex.org/W1992650508,A simple and efficient cryopreservation method for primate embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.1845238095238094,8.0,0.1653171932087824,0.21875,2.0,-0.0036892361111112,0.0,0.21875,2.0,0.5,4.0,2.425618012001326,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W1993534485,Differentiation of Human Embryonic Stem Cells into Insulin‐Producing Clusters,ipsc_reprogramming,2004,Pancreatic function and diabetes,0,17,0.2295430672268907,17.0,0.3315132136861328,0.4982698961937716,2.0,0.0500248601525085,0.0,0.4982698961937716,2.0,0.6055363321799307,10.294117647058822,4.737991508352739,0.6914160776151184
ipsc_reprogramming::https://openalex.org/W1994607444,Influence of in vitro manipulation on the stability of methylation patterns in the Snurf/Snrpn-imprinting region in mouse embryonic stem cells,ipsc_reprogramming,2004,Genetic Syndromes and Imprinting,0,8,0.9107142857142856,8.0,0.6601818827770258,0.75,5.0,-0.005,0.0,0.75,5.0,0.9375,7.5,5.097345132743363,1.4941751382843085
ipsc_reprogramming::https://openalex.org/W1994622047,Tissue Engineering and Regenerative Medicine: Concepts for Clinical Application,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,25,0.5109920634920636,25.0,0.2875226207880045,0.4,4.0,0.0258179786431236,0.0,0.4,4.0,0.7568,18.92,6.887231083372389,0.7938169516127372
ipsc_reprogramming::https://openalex.org/W1994702653,Retroviral transduction of hematopoietic cells differentiated from human embryonic stem cell-derived CD45negPFV hemogenic precursors,ipsc_reprogramming,2004,CRISPR and Genetic Engineering,0,22,0.3985776128633271,22.0,0.4908976063944313,0.6074380165289256,7.0,0.0026801176548352,0.5535968797627326,0.6074380165289256,7.0,0.7520661157024794,16.545454545454547,6.023907761084388,1.323337040102246
ipsc_reprogramming::https://openalex.org/W1998104632,Induction of T cell development and establishment of T cell competence from embryonic stem cells differentiated in vitro,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,7,0.5396825396825397,7.0,0.5738858590787002,0.6938775510204082,4.0,-0.048469387755102,0.0,0.6938775510204082,4.0,0.7142857142857143,5.0,2.684931506849315,1.277034259462139
ipsc_reprogramming::https://openalex.org/W1998641354,Differentiation of mouse embryonic stem cells into a defined neuronal lineage,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,15,0.5085714285714286,15.0,0.3522129314723627,0.4444444444444444,5.0,-0.0001585954296978,0.0,0.4444444444444444,5.0,0.7244444444444444,10.866666666666667,4.944021749377412,0.9495936677117384
ipsc_reprogramming::https://openalex.org/W1999160051,Directed differentiation of embryonic stem cells into dorsal interneurons,ipsc_reprogramming,2004,Wnt/β-catenin signaling in development and cancer,0,8,0.625,8.0,0.407216418606665,0.53125,3.0,0.1513378684807255,0.0,0.53125,3.0,0.78125,6.25,3.0915800067091586,0.9002560512655369
ipsc_reprogramming::https://openalex.org/W1999396640,Mismatch repair genes identified using genetic screens in Blm-deficient embryonic stem cells,ipsc_reprogramming,2004,CRISPR and Genetic Engineering,0,6,1.0,6.0,0.6068853171258239,0.6666666666666666,4.0,0.0833333333333333,0.0,0.6666666666666666,4.0,1.0,6.0,6.0,1.2424533248900005
ipsc_reprogramming::https://openalex.org/W1999797058,Embryonic stem cells: a promising tool for cell replacement therapy,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,30,0.6369731800766283,30.0,0.4465000787349902,0.54,9.0,0.0094135802469135,0.0,0.54,9.0,0.8666666666666667,26.0,8.686073880460707,1.3116229085425022
ipsc_reprogramming::https://openalex.org/W2000653782,Stem cell: balancing aging and cancer,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.4226190476190475,8.0,0.2030402108425149,0.21875,2.0,0.0015432098765431,0.0,0.21875,2.0,0.6875,5.5,2.7111226486661595,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W2001862755,Insulin expressing cells from differentiated embryonic stem cells are not beta cells,ipsc_reprogramming,2004,Pancreatic function and diabetes,0,6,0.6666666666666666,6.0,0.4377369659046559,0.6111111111111112,3.0,-0.02,0.0,0.6111111111111112,3.0,0.7777777777777778,4.666666666666667,2.712715855572999,1.0114042647043515
ipsc_reprogramming::https://openalex.org/W2002508731,"Derivation, Characterization, and Differentiation of Human Embryonic Stem Cells",ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,12,0.4747474747474747,12.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.6944444444444445,8.333333333333334,4.012374411739223,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2002529395,Presynaptic Glycine Receptors on GABAergic Terminals Facilitate Discharge of Dopaminergic Neurons in Ventral Tegmental Area,ipsc_reprogramming,2004,Neuroscience and Neuropharmacology Research,0,5,0.75,5.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.8400000000000001,4.2,2.6162790697674416,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2002549718,Embryonic stem cells: potential for more impact,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,5,0.35,5.0,0.3009104004392994,0.3199999999999998,2.0,-0.0999999999999999,0.0,0.3199999999999998,2.0,0.6,3.0,1.8045112781954888,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W2002595521,Temporally induced Nurr1 can induce a non‐neuronal dopaminergic cell type in embryonic stem cell differentiation,ipsc_reprogramming,2004,Nuclear Receptors and Signaling,0,9,0.6805555555555555,9.0,0.546849711418679,0.6419753086419753,5.0,-0.0119214965397923,0.0,0.6419753086419753,5.0,0.8024691358024691,7.222222222222222,3.746867973016384,1.303092403756719
ipsc_reprogramming::https://openalex.org/W2004340720,CD34+CD38- hematopoietic precursors derived from human embryonic stem cells exhibit an embryonic gene expression pattern,ipsc_reprogramming,2004,Hematopoietic Stem Cell Transplantation,0,12,0.2668109668109668,12.0,0.4432049658176247,0.5277777777777779,5.0,-0.0093667623838148,0.0,0.5277777777777779,5.0,0.5277777777777778,6.333333333333333,3.618609593317486,1.0986122886631098
ipsc_reprogramming::https://openalex.org/W2004702539,Efficient Transfection of Embryonic and Adult Stem Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,17,0.7389705882352942,17.0,0.4610818010820886,0.5536332179930796,6.0,0.0275,0.3345517826205097,0.5536332179930796,6.0,0.8615916955017301,14.647058823529411,6.2842823908730505,1.2000873227618651
ipsc_reprogramming::https://openalex.org/W2005296007,Differentiation of Human Embryonic Stem Cells to Dopaminergic Neurons in Serum‐Free Suspension Culture,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,26,0.355014652014652,26.0,0.1259902622085106,0.1449704142011834,3.0,-0.0002956463508144,0.0,0.1449704142011834,3.0,0.7366863905325444,19.15384615384616,6.986289705829205,0.3245083869280707
ipsc_reprogramming::https://openalex.org/W2005432188,Maintenance of Pluripotency in Human Embryonic Stem Cells Is STAT3 Independent,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,16,0.1972619047619047,16.0,0.0901724043781245,0.1171875,2.0,-0.0001924638168023,0.0,0.1171875,2.0,0.578125,9.25,4.474029640927521,0.2337916587044593
ipsc_reprogramming::https://openalex.org/W2005972147,The immunogenicity of human embryonic stem-derived cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,35,0.4551273842870482,35.0,0.2515752331141899,0.3053061224489793,5.0,0.0033587328951998,0.0,0.3053061224489793,5.0,0.8057142857142857,28.2,9.308874725761004,0.6860861245744844
ipsc_reprogramming::https://openalex.org/W2006641300,5-azacytidine induces cardiac differentiation of P19 embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,6,0.9333333333333332,6.0,0.4523684424645058,0.5,3.0,0.030612244897959,1.2022348634152318,0.5,3.0,0.9444444444444444,5.666666666666667,4.235294117647059,0.8675632284784613
ipsc_reprogramming::https://openalex.org/W2008995006,Human embryonic stem cell–derived CD34+ cells: efficient production in the coculture with OP9 stromal cells and analysis of lymphohematopoietic potential,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.5686813186813188,14.0,0.5928827272334434,0.6836734693877551,6.0,0.0607304101622283,0.2278192142755419,0.6836734693877551,6.0,0.7755102040816327,10.857142857142858,4.627522633344982,1.4306853360812926
ipsc_reprogramming::https://openalex.org/W2009289822,<i>In vitro</i> organogenesis of gut‐like structures from mouse embryonic stem cells,ipsc_reprogramming,2004,Congenital gastrointestinal and neural anomalies,0,5,0.7000000000000001,5.0,0.2418354369225618,0.3199999999999998,2.0,0.1171875,0.0,0.3199999999999998,2.0,0.76,3.8,2.4193548387096766,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W2011108752,A novel mechanism for regulating clonal propagation of mouse ES cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.4103610675039246,14.0,0.2254209263929391,0.2551020408163267,3.0,-0.0009997704315886,0.780350109534357,0.2551020408163267,3.0,0.6938775510204083,9.714285714285715,4.336078178487816,0.5091373440796869
ipsc_reprogramming::https://openalex.org/W2011928329,Neural Differentiation from Embryonic Stem Cells: Which Way?,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,30,0.2835770678874127,30.0,0.1901713429130767,0.2444444444444445,5.0,-0.0004103889625773,0.0,0.2444444444444445,5.0,0.7,21.0,8.09611484941507,0.577513715371871
ipsc_reprogramming::https://openalex.org/W2012214869,Early human development: new data raise important embryological and ethical questions relevant for stem cell research,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,29,0.6008923684416295,29.0,0.1591745609065636,0.1926278240190247,4.0,0.0004568980351164,0.1820345373413242,0.1926278240190247,4.0,0.8359096313912009,24.241379310344826,8.826154323412501,0.4462437614114901
ipsc_reprogramming::https://openalex.org/W2012667119,Multivariate proteomic analysis of murine embryonic stem cell self-renewal versus differentiation signaling,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,19,0.4935185185185184,19.0,0.3993896403039261,0.4986149584487535,5.0,0.0263275684537875,0.0,0.4986149584487535,5.0,0.7396121883656509,14.052631578947368,5.934264126299577,1.0160085311085822
ipsc_reprogramming::https://openalex.org/W2012777643,Improvement of an in vitro stem cell assay for developmental toxicity: the use of molecular endpoints in the embryonic stem cell test,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.9285714285714284,8.0,0.3730777675828349,0.40625,3.0,-0.3149999999999999,0.0,0.40625,3.0,0.9375,7.5,4.923076923076923,0.7356219397557947
ipsc_reprogramming::https://openalex.org/W2013393348,Transplantation of Human Embryonic Stem Cell–Derived Neural Progenitors Improves Behavioral Deficit in Parkinsonian Rats,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,6,0.1999999999999999,6.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5,3.0,1.947759175208152,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2013797632,Technical Assessment of the First 20 Years of Research Using Mouse Embryonic Stem Cell Lines,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,33,0.8468118686868688,33.0,0.5596634214866869,0.6740128558310376,11.0,0.0936791837096513,0.4928360907848762,0.6740128558310376,11.0,0.9247015610651974,30.51515151515152,13.281512708233858,1.6678876278539558
ipsc_reprogramming::https://openalex.org/W2015301717,Beta-adrenergic and Muscarinic Modulation of Human Embryonic Stem Cell-derived Cardio-myocytes,ipsc_reprogramming,2004,Neuroscience and Neural Engineering,0,9,0.7175925925925927,9.0,0.6244918819496036,0.7654320987654322,5.0,-0.0229238754325259,0.0,0.7654320987654322,5.0,0.8024691358024691,7.222222222222222,3.405547445255474,1.5229550675263184
ipsc_reprogramming::https://openalex.org/W2016937312,Human embryonic germ cells isolation from early stages of post-implantation embryos,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.5695970695970696,14.0,0.0934089723621849,0.1326530612244898,2.0,0.0005101520253035,0.0,0.1326530612244898,2.0,0.7755102040816327,10.857142857142858,4.639175257731959,0.2573186405418316
ipsc_reprogramming::https://openalex.org/W2017128903,Maintenance of High-Frequency Transmission at Purkinje to Cerebellar Nuclear Synapses by Spillover from Boutons with Multiple Release Sites,ipsc_reprogramming,2004,Neuroscience and Neuropharmacology Research,0,10,0.4074074074074075,10.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.6599999999999999,6.6,3.172931369935153,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2019127826,GATA4 is essential for formation of the proepicardium and regulates cardiogenesis,ipsc_reprogramming,2004,Congenital heart defects research,0,7,0.3904761904761904,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.673469387755102,4.714285714285714,2.483667492678532,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2019629054,Immunogenicity of human embryonic stem cells: can we achieve tolerance?,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,35,0.3801894697272848,35.0,0.2874722570552432,0.3510204081632651,6.0,0.0017802744433528,0.0,0.3510204081632651,6.0,0.7795918367346939,27.285714285714285,9.180173621659891,0.8103676327078283
ipsc_reprogramming::https://openalex.org/W2020060729,Potential Applications of Human Embryonic Stem Cell‐Derived Cardiomyocytes,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,31,0.3522367298173749,31.0,0.3484182459393027,0.4391259105098856,8.0,0.0029062009117373,0.0,0.4391259105098856,8.0,0.7523413111342351,23.32258064516129,8.081354396442352,1.062933613267781
ipsc_reprogramming::https://openalex.org/W2020833650,Human embryonic stem cells express a unique set of microRNAs,ipsc_reprogramming,2004,MicroRNA in disease regulation,0,14,0.3233647305075876,14.0,0.1326530612244898,0.1326530612244898,2.0,0.0031434911242604,0.0,0.1326530612244898,2.0,0.6122448979591837,8.571428571428571,4.249299528523723,0.2573186405418316
ipsc_reprogramming::https://openalex.org/W2020913592,Differentiation and Diversification of Vascular Cells from Embryonic Stem Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,19,0.5341130604288498,19.0,0.4978442666154142,0.6094182825484765,6.0,0.0109879524561908,0.0,0.6094182825484765,6.0,0.778393351800554,14.789473684210527,5.79996326301603,1.2643323767782488
ipsc_reprogramming::https://openalex.org/W2021941798,Functional antigen-presenting leucocytes derived from human embryonic stem cells in vitro,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.432967032967033,14.0,0.3121214080762832,0.3673469387755104,4.0,-0.0043092998175572,0.0,0.3673469387755104,4.0,0.7040816326530612,9.857142857142858,4.31280725776665,0.7549967581268245
ipsc_reprogramming::https://openalex.org/W2022550243,Nuclear reprogramming in mammalian somatic cell nuclear cloning,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,20,0.5444736842105263,20.0,0.6254800040745618,0.76,7.0,0.0175925729292757,0.0,0.76,7.0,0.79,15.8,6.141585637600265,1.6385064444972255
ipsc_reprogramming::https://openalex.org/W2022748226,Increased GABA Release in the Central Amygdala of Ethanol-Dependent Rats,ipsc_reprogramming,2004,Neurotransmitter Receptor Influence on Behavior,0,5,0.2666666666666666,5.0,0.0,0.0,1.0,0.125,0.0,0.0,1.0,0.6,3.0,1.7795353435491843,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2023745283,"Identification, cloning and expression analysis of the pluripotency promoting Nanog genes in mouse and human",ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.4702380952380952,8.0,0.1779448495834896,0.21875,2.0,0.0011728395061729,0.0,0.21875,2.0,0.6875,5.5,2.811436102060988,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W2026014504,Efficient Cardiomyogenic Differentiation of Embryonic Stem Cell by Fibroblast Growth Factor 2 and Bone Morphogenetic Protein 2,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,15,0.7273015873015874,15.0,0.4737110805539304,0.56,4.0,0.0162095858564013,0.0,0.56,4.0,0.8488888888888889,12.733333333333334,6.109820678533378,1.020036958397841
ipsc_reprogramming::https://openalex.org/W2026973638,Newly expressed proteins of mouse embryonic fibroblasts irradiated to be inactive,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.4821428571428571,8.0,0.1974402051937226,0.21875,2.0,0.0011337868480726,0.0,0.21875,2.0,0.59375,4.75,2.9316333931366185,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W2027554143,Organized Development from Human Embryonic Stem Cells after Injection into Immunodeficient Mice,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,13,0.3576923076923077,13.0,0.3272139940569716,0.3905325443786981,4.0,0.0017701095499635,1.0665238478295338,0.3905325443786981,4.0,0.6568047337278107,8.538461538461538,3.797172966283527,0.7937300551544246
ipsc_reprogramming::https://openalex.org/W2029226337,17β‐Estradiol enhances neuronal differentiation of mouse embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,9,0.7638888888888888,9.0,0.2909345248180302,0.3703703703703702,3.0,-0.0266666666666666,0.0,0.3703703703703702,3.0,0.8518518518518519,7.666666666666667,4.118644067796611,0.6837389058457535
ipsc_reprogramming::https://openalex.org/W2029393114,Two distinct classes of muscarinic action on hippocampal inhibitory synapses: M<sub>2</sub>‐mediated direct suppression and M<sub>1</sub>/M<sub>3</sub>‐mediated indirect suppression through endocannabinoid signalling,ipsc_reprogramming,2004,Cannabis and Cannabinoid Research,0,5,0.5,5.0,0.400447604115356,0.48,2.0,-0.0262345679012345,0.0,0.48,2.0,0.6799999999999999,3.4,2.037351443123939,0.6730116670072565
ipsc_reprogramming::https://openalex.org/W2029669348,Therapeutic applications of embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,53,0.4361353168682632,53.0,0.3613543918019476,0.472054111783553,10.0,0.0100855997713503,0.3484065064743204,0.472054111783553,10.0,0.8269846920612317,43.83018867924528,13.799402933422586,1.1580645106362173
ipsc_reprogramming::https://openalex.org/W2030120255,Proteomic identification of biomarkers expressed by human pluripotent stem cells,ipsc_reprogramming,2004,Mass Spectrometry Techniques and Applications,0,7,0.5952380952380952,7.0,0.4157876590223001,0.4489795918367346,3.0,0.0568704799474029,0.0,0.4489795918367346,3.0,0.7551020408163265,5.285714285714286,2.7412587412587417,0.796311640170813
ipsc_reprogramming::https://openalex.org/W2030406325,Conserved and divergent paths that regulate self-renewal in mouse and human embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,49,0.7862548590864917,49.0,0.3286241278040609,0.3615160349854228,10.0,-0.0004699096200844,0.2740010687070649,0.3615160349854228,10.0,0.9233652644731364,45.24489795918368,16.140628112018607,0.947632572382747
ipsc_reprogramming::https://openalex.org/W2030906032,Modulation of hematopoietic and endothelial cell differentiation from mouse embryonic stem cells by different culture conditions,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,5,0.1666666666666666,5.0,0.4953428263203175,0.6399999999999999,3.0,0.039485766758494,0.0,0.6399999999999999,3.0,0.52,2.6,1.7110266159695815,1.054920167983144
ipsc_reprogramming::https://openalex.org/W2031553621,Neural precursor cells differentiated from mouse embryonic stem cells relieve symptomatic motor behavior in a rat model of Parkinson’s disease,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.2235478806907379,14.0,0.1972524021718755,0.2551020408163267,3.0,-0.0024291461019561,0.0,0.2551020408163267,3.0,0.6020408163265306,8.428571428571429,4.011445470233415,0.5091373440796869
ipsc_reprogramming::https://openalex.org/W2031569048,The Src Family of Tyrosine Kinases Is Important for Embryonic Stem Cell Self-renewal,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.390763997906855,14.0,0.1884419226187745,0.2448979591836735,2.0,0.0047331207461254,0.0,0.2448979591836735,2.0,0.6632653061224489,9.285714285714285,4.338869111083001,0.410116318286409
ipsc_reprogramming::https://openalex.org/W2031675589,A role for chemistry in stem cell biology,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.7948717948717949,14.0,0.3516379451230843,0.4591836734693878,4.0,0.0573818394331213,0.0,0.4591836734693878,4.0,0.8673469387755102,12.142857142857142,5.432916265640039,0.8953326659640909
ipsc_reprogramming::https://openalex.org/W2031892163,Maintenance of Pluripotency in Human Embryonic Stem Cells Stably Over-expressing Enhanced Green Fluorescent Protein,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,13,0.6474358974358974,13.0,0.2292916781938041,0.272189349112426,3.0,-0.0039042675893887,0.0,0.272189349112426,3.0,0.7988165680473374,10.384615384615383,4.976460965191311,0.5359610497060694
ipsc_reprogramming::https://openalex.org/W2032105048,Generation of glycogen- and albumin-producing hepatocyte-like cells from embryonic stem cells,ipsc_reprogramming,2004,Liver physiology and pathology,0,17,0.5104166666666666,17.0,0.3440027883136583,0.4636678200692039,4.0,0.0449209219229239,0.0,0.4636678200692039,4.0,0.7439446366782008,12.647058823529411,5.259305906993274,0.8852888344369024
ipsc_reprogramming::https://openalex.org/W2032125445,Retention of the Developmental Pluripotency in Medaka Embryonic Stem Cells after Gene Transfer and Long-term Drug Selection for Gene Targeting in Fish,ipsc_reprogramming,2004,CRISPR and Genetic Engineering,0,6,0.6666666666666666,6.0,0.3833330034268544,0.5,3.0,0.03375,0.0,0.5,3.0,0.7777777777777778,4.666666666666667,2.712715855572999,0.8675632284784613
ipsc_reprogramming::https://openalex.org/W2032564299,An Efficient and Safe Xeno‐Free Cryopreservation Method for the Storage of Human Embryonic Stem Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,9,0.2347222222222222,9.0,0.1492811339028159,0.1975308641975308,2.0,-0.0075445816186556,0.0,0.1975308641975308,2.0,0.5555555555555556,5.0,2.745549559548396,0.3488320958410319
ipsc_reprogramming::https://openalex.org/W2032616821,Human Placenta Feeder Layers Support Undifferentiated Growth of Primate Embryonic Stem Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,8,0.3273809523809524,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.625,5.0,2.56747420267891,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2032707537,"Controlled, Scalable Embryonic Stem Cell Differentiation Culture",ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,14,0.7582417582417583,14.0,0.3134342712130327,0.3673469387755104,4.0,0.0021572978303748,0.1337640250217475,0.3673469387755104,4.0,0.8775510204081634,12.285714285714286,5.3399527759278325,0.7549967581268245
ipsc_reprogramming::https://openalex.org/W2034682317,"Nuclear transplantation, embryonic stem cells and the potential for cell therapy",ipsc_reprogramming,2004,Renal and related cancers,0,6,0.1555555555555555,6.0,0.4058171659125551,0.5,3.0,0.0125925925925926,0.0,0.5,3.0,0.5,3.0,1.8972054281155304,0.8675632284784613
ipsc_reprogramming::https://openalex.org/W2035745747,Ultrastructure of Human Embryonic Stem Cells and Spontaneous and Retinoic Acid-Induced Differentiating Cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,9,0.773148148148148,9.0,0.1362963914628255,0.1975308641975308,2.0,-0.0605867346938775,0.0,0.1975308641975308,2.0,0.8271604938271605,7.444444444444445,3.784555483452304,0.3488320958410319
ipsc_reprogramming::https://openalex.org/W2035857828,A germ cell origin of embryonic stem cells?,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,21,0.6313492063492064,21.0,0.2755321114776813,0.3356009070294783,5.0,0.0077790375409422,0.0,0.3356009070294783,5.0,0.8095238095238095,17.0,6.778778398819855,0.7509687782443433
ipsc_reprogramming::https://openalex.org/W2036314082,A hierarchical order of factors in the generation of FLK1- and SCL-expressing hematopoietic and endothelial progenitors from embryonic stem cells,ipsc_reprogramming,2004,Angiogenesis and VEGF in Cancer,0,9,0.4074074074074074,9.0,0.5378997829064489,0.6419753086419753,5.0,-0.0211868551029389,0.0,0.6419753086419753,5.0,0.6790123456790123,6.111111111111111,3.09583718189636,1.303092403756719
ipsc_reprogramming::https://openalex.org/W2036552662,"Expression of Nodal, Lefty-A, and Lefty-B in Undifferentiated Human Embryonic Stem Cells Requires Activation of Smad2/3",ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,11,0.2854545454545454,11.0,0.1223825149598825,0.1652892561983472,2.0,0.0001120152275298,0.0,0.1652892561983472,2.0,0.6198347107438017,6.818181818181818,3.282988152301709,0.3046360973472382
ipsc_reprogramming::https://openalex.org/W2038057899,Immortalized Fibroblast‐Like Cells Derived from Human Embryonic Stem Cells Support Undifferentiated Cell Growth,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,27,0.1460726516282072,27.0,0.1562057547475472,0.2057613168724281,4.0,2.321795368077917e-05,0.0,0.2057613168724281,4.0,0.6159122085048011,16.62962962962963,6.855607080801562,0.4709001279132663
ipsc_reprogramming::https://openalex.org/W2038963578,Carbohydrate antigens expressed on stem cells and early embryonic cells,ipsc_reprogramming,2004,Glycosylation and Glycoproteins Research,0,6,0.9333333333333332,6.0,0.5041583129988649,0.6666666666666666,4.0,-0.2040816326530612,0.0,0.6666666666666666,4.0,0.9444444444444444,5.666666666666667,4.235294117647059,1.2424533248900005
ipsc_reprogramming::https://openalex.org/W2039484567,Avian pluripotent stem cells,ipsc_reprogramming,2004,Animal Genetics and Reproduction,0,10,0.5,10.0,0.2957471771098101,0.42,2.0,0.0907316472970101,0.0,0.42,2.0,0.74,7.4,3.358823452127911,0.6108643020528935
ipsc_reprogramming::https://openalex.org/W2039508080,Artifactual Insulin Release From Differentiated Embryonic Stem Cells,ipsc_reprogramming,2004,Pancreatic function and diabetes,0,12,0.2264069264069264,12.0,0.2494982259252405,0.375,2.0,0.0296802445172432,0.0,0.375,2.0,0.5694444444444444,6.833333333333333,3.47947878910122,0.5623351446168083
ipsc_reprogramming::https://openalex.org/W2039524886,Embryonic stem cells and islet replacement in diabetes mellitus,ipsc_reprogramming,2004,Pancreatic function and diabetes,0,34,0.7369351781116485,34.0,0.4266525809337176,0.5865051903114187,4.0,0.1506038086923867,0.0,0.5865051903114187,4.0,0.8875432525951557,30.176470588235293,11.224875527760414,1.0222014568006528
ipsc_reprogramming::https://openalex.org/W2040043194,Functional expression of Ca2+ signaling pathways in mouse embryonic stem cells,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,5,0.9,5.0,0.2208001541697774,0.3199999999999998,2.0,0.0138888888888887,0.0,0.3199999999999998,2.0,0.92,4.6,3.333333333333333,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W2041949728,"Embryonic Stem Cells Form Articular Cartilage, not Teratomas, in Osteochondral Defects of Rat Joints",ipsc_reprogramming,2004,Osteoarthritis Treatment and Mechanisms,0,12,0.2277777777777777,12.0,0.2719803695104492,0.4027777777777778,3.0,0.0320408163265306,0.0,0.4027777777777778,3.0,0.5833333333333334,7.0,3.5101855914452926,0.7214636866895117
ipsc_reprogramming::https://openalex.org/W2042447396,Beta-adrenoceptor subtype dependence of chronotropy in mouse embryonic stem cell-derived cardiomyocytes,ipsc_reprogramming,2004,Pluripotent Stem Cells Research,0,5,0.4,5.0,0.282211663839104,0.3199999999999998,2.0,-0.0065586419753086,0.0,0.3199999999999998,2.0,0.6799999999999999,3.4,1.8643190056965304,0.5004024235361879
