w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.05127955,0.01335202,0.24412092,0.11395414,0.08420516,0.28449805,0.20859016,0.21409221563390585,-0.0035377309250672895
0.10728987,0.0534674,0.34035976,0.03383781,0.21900635,0.20500804,0.04103078,0.248166612119027,0.030536665560053855
0.08680525,0.06084349,0.30926951,0.19966381,0.06083378,0.17987783,0.10270631,0.23803383328585193,0.02040388672687879
0.06144105,0.08675932,0.00186345,0.15720888,0.02424487,0.31905713,0.3494253,0.12343228879526083,-0.0941976577637123
0.02671678,0.4315435,0.04983449,0.01346493,0.02608675,0.07632775,0.3760258,0.13692971212214539,-0.08070023443682775
0.04567368,0.21765108,0.12723469,0.10896604,0.19882916,0.21557438,0.08607097,0.19121150741493242,-0.026418439144040712
0.06742079,0.13487512,0.1446773,0.06991589,0.41088132,0.12806653,0.04416305,0.20792409174222837,-0.009705854816744769
0.0258497,0.16706577,0.28783164,0.21125343,0.07895006,0.01227189,0.21677751,0.2573854236584087,0.03975547709943558
0.25312791,0.20213146,0.07774679,0.02954199,0.07379809,0.29072434,0.07292942,0.14155683880368666,-0.07607310775528647
0.18277962,0.11015051,0.4726313,0.03863566,0.02795023,0.05361488,0.1142378,0.25070149550001064,0.033071548941037504
0.04456674,0.01297229,0.04225989,0.09897106,0.38979916,0.31739098,0.09403988,0.16275872447031284,-0.0548712220886603
0.05052598,0.53050459,0.20557886,0.02516885,0.09988747,0.00391134,0.08442291,0.20568686581451381,-0.011943080744459322
0.05090792,0.28905406,0.00343432,0.21095435,0.24563992,0.08327027,0.11673916,0.14504970128224237,-0.07258024527673076
0.04028622,0.0057261,0.83575567,0.06498218,0.00653067,0.04199089,0.00472827,0.2544768186520413,0.03684687209306817
0.13775102,0.01327994,0.08580967,0.06941412,0.30719277,0.36049525,0.02605722,0.161102402678608,-0.05652754388036513
0.26180152,0.48709177,0.03154733,0.15221152,0.02536456,0.00182485,0.04015846,0.13389993922620275,-0.08373000733277039
0.03170546,0.22954706,0.07279249,0.31940571,0.11091983,0.23152154,0.0041079,0.16682872376817942,-0.050801222790793715
0.01431452,0.11905592,0.04644779,0.01659866,0.57632252,0.08558137,0.14167921,0.1676037767569758,-0.05002616980199734
0.02639948,0.14881877,0.00052905,0.02123998,0.07493575,0.30745641,0.42062056,0.12782397941173934,-0.0898059671472338
0.27266167,0.28953449,0.07139922,0.07567173,0.05472561,0.1042838,0.13172349,0.14808464024716017,-0.06954530631181297
0.10696378,0.11818358,0.0334981,0.29798259,0.19227883,0.15792913,0.09316399,0.15546969571899857,-0.06216025083997456
0.10169087,0.3530734,0.03310059,0.1383957,0.11388808,0.05883269,0.20101867,0.1453952947250839,-0.07223465183388925
0.3144209,0.12101961,0.1648619,0.12369385,0.09402388,0.05911573,0.12286414,0.18068998472223255,-0.03693996183674059
0.05614597,0.32829583,0.00952151,0.30337335,0.10641168,0.18941137,0.00684029,0.13777565684449464,-0.0798542897144785
0.21258711,0.1317881,0.08674455,0.14075434,0.03701217,0.14567009,0.24544363,0.15341759468126795,-0.06421235187770519
0.09150131,0.05262498,0.05882662,0.5458361,0.05777589,0.01479042,0.17864469,0.16825315708308852,-0.049376789475884614
0.02882226,0.06042976,0.25422459,0.1381972,0.22294166,0.16472199,0.13066254,0.25091016904793684,0.0332802224889637
0.00303762,0.03554254,0.33953026,0.05971663,0.21244907,0.12426527,0.2254586,0.27228437111021964,0.0546544245512465
0.00485049,0.20172686,0.07773976,0.21409569,0.38763248,0.0017579,0.11219682,0.1830735093960683,-0.034556437162904824
0.10576261,0.40788702,0.10267978,0.16972658,0.07588179,0.00071567,0.13734656,0.17215261885509128,-0.045477327703881854
0.0738177,0.22385295,0.23320654,0.15844195,0.24118096,0.0010064,0.0684935,0.2465175006741453,0.02888755411517216
0.03850597,0.00412267,0.05641755,0.23907038,0.06245609,0.33333902,0.26608832,0.14633445730084305,-0.07129548925813009
0.00154373,0.13691229,0.14609361,0.50468649,0.0020118,0.16260342,0.04614867,0.20395666425188738,-0.013673282307085755
0.22147466,0.23250405,0.11430999,0.1840589,0.02830196,0.14725038,0.07210006,0.16145280092229877,-0.056177145636674364
0.16577997,0.004877,0.18202407,0.39385626,0.05206766,0.03042244,0.1709726,0.21302280739319002,-0.0046071391657831195
0.20376513,0.19741113,0.24787042,0.11211951,0.13103644,0.05199577,0.0558016,0.22576059642968271,0.008130649870709578
0.0580099,0.05506911,0.1031157,0.1204098,0.28119634,0.31188113,0.07031802,0.1793849921626107,-0.03824495439636244
0.11016892,0.25980391,0.02492261,0.42122908,0.07500379,0.09761037,0.01126132,0.1405485683180537,-0.07708137824091943
0.13731317,0.42523551,0.02154859,0.04439259,0.13967539,0.20793063,0.02390411,0.14069566503635833,-0.0769342815226148
0.09996531,1.009e-05,0.07944455,0.38726935,0.21951281,0.15323045,0.06056744,0.17815804510350924,-0.03947190145546389
0.20939073,0.0234142,0.39140093,0.0287793,0.0070734,0.29133911,0.04860233,0.20343344302399294,-0.014196503534980198
0.27130913,0.00560846,0.00781499,0.18969632,0.12416856,0.14876557,0.25263697,0.12924228395065562,-0.08838766260831751
0.00032944,0.170256,0.0567272,0.11320618,0.10839235,0.39058926,0.16049956,0.15091056513014464,-0.0667193814288285
0.13497675,0.13912942,0.11967125,0.21659008,0.07287739,0.22353685,0.09321826,0.17000759795598738,-0.04762234860298575
0.03549338,0.18385108,0.02719306,0.02718842,0.35115673,0.2839552,0.09116214,0.1568318171223923,-0.06079812943658083
0.09862936,0.3470875,0.13514136,0.0918461,0.14037673,0.01334037,0.17357858,0.18879699334898153,-0.028832953209991602
0.02473948,0.17838774,0.08598603,0.22046732,0.18938149,0.20993002,0.09110793,0.17991787474420673,-0.03771207181476641
0.10214803,0.1003202,0.21807863,0.01246981,0.05338481,0.50726309,0.00633543,0.16751570766332724,-0.050114238895645896
0.22066219,0.34222874,0.19604179,0.11852861,0.01196725,0.09146155,0.01910986,0.19050323792442864,-0.0271267086345445
0.4496249,0.15886756,0.02546536,0.03285464,0.07890851,0.24543851,0.00884052,0.11490702140344325,-0.10272292515552989
0.02599229,0.0011614,0.02164514,0.52161696,0.03300787,0.37666731,0.01990904,0.10790602456852558,-0.10972392199044756
0.11268936,0.04456975,0.00460969,0.19134986,0.04855753,0.52260999,0.07561381,0.11031799886036753,-0.10731194769860561
0.07412268,0.06481732,0.19528747,0.47920944,0.02547133,0.09808541,0.06300634,0.22116512201915717,0.0035351754601840313
0.01778056,0.04313908,0.21566919,0.32611101,0.1252584,0.09955631,0.17248545,0.252621579147775,0.03499163258880186
0.07727994,0.18300633,0.0898942,0.00523605,0.03441048,0.15366478,0.45650821,0.15470668562652157,-0.06292326093245157
0.06119472,0.01792515,0.23268868,0.20573716,0.18055201,0.09157495,0.21032733,0.24813287938224676,0.030502932823273626
0.24848087,0.24315619,0.12918367,0.04981289,0.17958377,0.10436073,0.04542188,0.17889115429910604,-0.038738792259867094
0.18526585,0.02136409,0.01602749,0.24061108,0.05979597,0.15751559,0.31941994,0.1308707428129279,-0.08675920374604523
0.50379152,0.05350409,0.08782773,0.06557792,0.13072694,0.10609941,0.05247239,0.13575897954037908,-0.08187096701859406
0.57566509,0.06474916,0.07383745,0.05303647,0.02312246,0.19876242,0.01082696,0.11303842160396782,-0.10459152495500532
0.08988846,0.128209,0.07133262,0.03409416,0.01436187,0.46913847,0.19297541,0.13631319674234454,-0.08131674981662859
0.28854938,0.07390202,0.07365501,0.1842871,0.1119938,0.26071988,0.00689283,0.13711014824660525,-0.08051979831236789
0.01674843,0.39662939,0.08139583,0.27507961,0.17934448,0.00657022,0.04423204,0.17548430177461183,-0.04214564478436131
0.00425241,0.29708804,0.14658062,0.13972775,0.12162114,0.04244054,0.2482895,0.19451149824387942,-0.023118448315093715
0.13223525,0.0310742,0.28647009,0.11153849,0.15144442,0.07734187,0.20989568,0.24775236108736617,0.030122414528393038
0.47434018,0.08428255,0.10682599,0.25499776,0.04660118,0.00511738,0.02783496,0.14075239545937787,-0.07687755109959526
0.30168211,0.10940975,0.19991744,0.1104775,0.17479861,0.02557062,0.07814396,0.203412352695097,-0.014217593863876138
0.0208497,0.09633146,0.09971328,0.19252727,0.47784216,0.07973521,0.03300092,0.19735125050144733,-0.020278696057525802
0.23215708,0.0813854,0.36046328,0.19562416,0.03733131,0.02373691,0.06930185,0.23724627985683336,0.019616333297860222
0.1780282,0.03267272,0.27874736,0.02055559,0.12891583,0.10196544,0.25911486,0.22795546858736876,0.010325522028395623
0.06428013,0.06069163,0.11224668,0.00995844,0.06705543,0.51311985,0.17264784,0.14885536449212733,-0.06877458206684581
0.366123,0.11991382,0.0693596,0.03708848,0.16325975,0.01481473,0.22944061,0.15320059434248495,-0.06442935221648818
0.31505031,0.25882077,0.01578196,0.06361899,0.13445267,0.02169654,0.19057876,0.13606684392861754,-0.0815631026303556
0.23407635,0.05173492,0.13607043,0.02444372,0.34952801,0.05824815,0.14589842,0.1933780012106674,-0.024251945348305742
0.06657513,0.15962154,0.20044667,0.14027055,0.0905305,0.24159658,0.10095903,0.20515744094031668,-0.012472505618656454
0.31862513,0.1527669,0.08086215,0.08975014,0.03553029,0.29271876,0.02974663,0.13220028082932353,-0.0854296657296496
0.28348657,0.32502705,0.06888087,0.14036644,0.15981968,0.00397684,0.01844254,0.16047351254901174,-0.0571564340099614
0.21386939,0.04238656,0.01651861,0.35949271,0.15656329,0.014941,0.19622844,0.14263536882928365,-0.07499457772968948
0.23888724,0.13504102,0.16213781,0.02476565,0.0012947,0.08749327,0.35038032,0.17354157968802508,-0.044088366870948054
0.12496698,0.05551504,0.0029475,0.13695877,0.11712415,0.52770399,0.03478357,0.11494022770405937,-0.10268971885491376
0.42332316,0.18777087,0.04785612,0.07790477,0.04076442,0.12360774,0.09877292,0.12798852221304208,-0.08964142434593106
0.1003664,0.07179319,0.1121241,0.33984887,0.1626011,0.02882839,0.18443794,0.2008266442465971,-0.016803302312376034
0.18181792,0.172047,0.13430913,0.00237765,0.12202793,0.08629682,0.30112354,0.1779437416124504,-0.039686204946522724
0.15201188,0.18715154,0.00440356,0.06014641,0.27301117,0.17450605,0.14876939,0.14391164293956046,-0.07371830361941267
0.06097822,0.24873626,0.07655994,0.15235563,0.26824052,0.1247139,0.06841553,0.1785455808487335,-0.03908436571023963
0.0652593,0.16807888,0.07251811,0.11049237,0.06335922,0.32530898,0.19498314,0.1515788419886145,-0.06605110457035865
0.05629204,0.19187346,0.24181936,0.00696325,0.21487529,0.23842132,0.04975528,0.2242548522822066,0.00662490572323346
0.25259356,0.07288739,0.16730726,0.05697828,0.34106691,0.08793681,0.02122979,0.20101220741556394,-0.016617739143409194
0.09443948,0.19205763,0.10429362,0.20116961,0.14202315,0.14215724,0.12385927,0.18136811308771433,-0.0362618334712588
0.18361279,0.05397236,0.08246258,0.16142782,0.26901543,0.16516595,0.08434308,0.17203918131482426,-0.04559076524414887
0.02282246,0.03050112,0.00402669,0.11333878,0.18374777,0.64040499,0.00515819,0.1191606939904655,-0.09846925256850764
0.04864904,0.28225552,0.33995835,0.15827206,0.08804149,0.0003563,0.08246723,0.26745548729949636,0.04982554074052323
0.10780141,0.11349026,0.32351804,0.07984165,0.07816833,0.15465948,0.14252084,0.24200407718119318,0.024374130622220047
0.4783891,0.18569483,0.07934576,0.05832158,0.11041794,0.05330525,0.03452553,0.14065099048802054,-0.07697895607095259
0.20957699,0.04759037,0.14713843,0.01292738,0.04967653,0.51956791,0.01352241,0.13904837562476097,-0.07858157093421217
0.15409223,0.20448773,0.19332655,0.07898845,0.01241625,0.0584503,0.2982385,0.19384175379094837,-0.02378819276802477
0.3214468,0.04486043,0.0765649,0.03093067,0.37296829,0.02683342,0.12639549,0.16927936188087914,-0.048350584678094
0.20532867,0.03616842,0.01808639,0.3319819,0.1683126,0.07415571,0.16596631,0.14289350962990907,-0.07473643692906407
0.01322,0.39871873,0.13948443,0.12320072,0.00299058,0.23647325,0.08591229,0.1766900991556416,-0.040939847403331536
0.05604725,0.22492095,0.03215684,0.36731725,0.00900873,0.04657846,0.26397051,0.1353244862016688,-0.08230546035730435
0.31796803,0.00757291,0.38881701,0.09539021,0.04857721,0.05081845,0.09085618,0.22243268395484384,0.004802737395870699
0.02396629,0.14090293,0.34196453,0.05745778,0.26787215,0.02319051,0.14464581,0.27305170181789873,0.05542175525892559
0.13469638,0.21020548,0.30817606,0.17120419,0.02753322,0.05380576,0.09437891,0.24376021123472924,0.026130264675756104
0.02067615,0.07556385,0.60186424,0.00984137,0.22425391,0.00556519,0.06223528,0.2774083780120111,0.05977843145303799
0.11785674,0.22923153,0.08307965,0.15828206,0.12708563,0.16727296,0.11719143,0.16665812092988355,-0.050971825629089584
0.02991724,0.06504796,0.05793336,0.28040205,0.14866881,0.38740997,0.0306206,0.1490239982698528,-0.06860594828912034
0.23807353,0.18095731,0.01484365,0.08118884,0.0740984,0.0824454,0.32839287,0.1319870877291907,-0.08564285882978243
0.09423797,0.53830518,0.01306205,0.01554713,0.17905719,0.05056243,0.10922806,0.13872554690773933,-0.0789043996512338
0.35114968,0.28097698,0.12970668,0.05904479,0.11129532,0.04842104,0.01940552,0.1677236010767978,-0.049906345482175346
0.02200791,0.28522487,0.37742978,0.10772136,0.06815393,0.06135628,0.07810587,0.2710258458112411,0.05339589925226798
0.36802771,0.11015314,0.17641925,0.17733642,0.01581567,0.00924587,0.14300195,0.17495960142406886,-0.04267034513490428
0.11965749,0.0834207,0.15354231,0.18508697,0.05479335,0.33836423,0.06513494,0.168062176754332,-0.04956776980464114
0.01376116,0.16403223,0.09458108,0.14000954,0.00024491,0.1498628,0.43750828,0.15875512130260144,-0.05887482525637169
0.29472137,0.22430195,0.06041013,0.05270041,0.130014,0.09514899,0.14270316,0.1493483305123521,-0.06828161604662103
0.02430484,0.03088049,0.3422879,0.17926909,0.06801563,0.12012586,0.23511618,0.2643516779361509,0.04672173137717775
0.34332579,0.07929347,0.12132037,0.02204101,0.25737124,0.05673931,0.11990881,0.17453916674329623,-0.04309077981567691
0.1160445,0.24616008,0.10579846,0.38719566,0.01570942,0.02807435,0.10101753,0.17751894941007046,-0.04011099714890268
0.24407899,0.2045556,0.08212044,0.07983385,0.02401579,0.21352061,0.15187472,0.1450230981300048,-0.07260684842896833
0.09865568,0.073061,0.26065633,0.27639193,0.15572685,0.06652498,0.06898322,0.25769905958307693,0.04006911302410379
0.20717566,0.00822116,0.13855275,0.0050581,0.35259395,0.14515741,0.14324098,0.19026658164238855,-0.027363364916584587
0.2163127,0.09408147,0.34802027,0.17719693,0.00140581,0.0163942,0.14658861,0.2370571728297311,0.019427226270757963
0.12671725,0.1737631,0.18646652,0.03979289,0.30499187,0.11602938,0.05223898,0.2158883832845054,-0.0017415632744677279
0.00678831,0.11906097,0.09996685,0.00069931,0.07935057,0.00520353,0.68893046,0.15493222603489884,-0.0626977205240743
0.04337864,0.21604057,0.05684364,0.16034306,0.2320897,0.11227677,0.17902762,0.16757407296622345,-0.05005587359274968
0.26042614,0.10473414,0.05210831,0.1026364,0.03482773,0.20310604,0.24216124,0.13591448405544268,-0.08171546250353046
0.04110855,0.12182024,0.00531472,0.34524919,0.03358064,0.27064702,0.18227964,0.1240120882011699,-0.09361785835780323
0.00094135,0.03564466,0.17475719,0.57649653,0.05874546,0.07944684,0.07396797,0.2514870405355067,0.03385709397653355
0.03222914,0.19809128,0.12781019,0.07904683,0.28797759,0.24117055,0.03367441,0.19511901692309075,-0.022510929635882387
0.10783479,0.18044108,0.01687163,0.10811328,0.44258595,0.04299423,0.10115905,0.15667779705970797,-0.06095214949926517
0.00065044,0.43736574,0.05071095,0.05450035,0.06260513,0.11465125,0.27951614,0.14422427855040018,-0.07340566800857296
0.11626589,0.03148932,0.16354617,0.29757008,0.10226597,0.22767451,0.06118807,0.18846511963752757,-0.029164826921445564
0.02369716,0.01536577,0.09035551,0.23040454,0.0131402,0.14518796,0.48184886,0.16271313229813167,-0.05491681426084147
0.30600201,0.17645806,0.01546274,0.11226858,0.01310184,0.11718247,0.2595243,0.12427873673284519,-0.09335120982612795
0.39869412,0.09004932,0.06894036,0.05420464,0.17156289,0.17518263,0.04136603,0.13972967774229092,-0.07790026881668222
0.03332137,0.04443013,0.10292143,0.39797507,0.04879667,0.18871503,0.18384031,0.1774866216007171,-0.04014332495825604
0.42091899,0.11201255,0.01025613,0.09083335,0.06534471,0.25368005,0.04695421,0.11050272144867963,-0.1071272251102935
0.01857523,0.10847719,0.02526468,0.08198501,0.64981477,0.07536484,0.04051828,0.1621398013847792,-0.05549014517419393
0.06326798,0.04134279,0.05735512,0.24454451,0.26597494,0.26651484,0.06099983,0.16608213967779462,-0.05154780688117852
0.04894307,0.06565971,0.06053653,0.13520365,0.21852099,0.44769213,0.02344393,0.15008372774245018,-0.06754621881652295
0.18199943,0.05418341,0.20592505,0.45679703,0.00390364,0.02347967,0.07371176,0.20662253116828808,-0.01100741539068506
0.02463614,0.03594992,0.37843091,0.15134724,0.04071151,0.01927469,0.3496496,0.2697734565572762,0.052143509998303056
0.21498296,0.0839372,0.09112578,0.05206427,0.07771026,0.17215239,0.30802714,0.15617672755930465,-0.06145321899966849
0.15121273,0.16358987,0.08714416,0.14530998,0.09953744,0.04177363,0.31143219,0.166561031329718,-0.051068915229255135
0.0711365,0.07535933,0.14290613,0.40018227,0.18580093,0.05220947,0.07240538,0.22907615196825418,0.01144620540928104
0.4226406,0.11538307,0.16158029,0.00405168,0.03408599,0.09889118,0.16336721,0.15845964975026944,-0.0591702968087037
0.20758831,0.28194942,0.06980038,0.17004082,0.05579489,0.16244609,0.05238008,0.1491431202015495,-0.06848682635742365
0.13739612,0.12124271,0.09557698,0.05598115,0.24415388,0.20130457,0.1443446,0.17471191861186125,-0.042918027947111886
0.10173461,0.15676897,0.35994242,0.19061705,0.01991865,0.01943596,0.15158233,0.25961707685293206,0.041987130293958924
0.00525639,0.24370166,0.30512123,0.00845478,0.18555778,0.0671887,0.18471947,0.2524661678313146,0.034836221272341455
0.15611265,0.00194495,0.01765791,0.19535521,0.04026162,0.21736873,0.37129893,0.1293507814911268,-0.08827916506784633
0.13667637,0.15571954,0.28289399,0.05659483,0.23119514,0.01517706,0.12174306,0.25167426806798443,0.034044321509011294
0.05337126,0.17600086,0.25679263,0.02385338,0.07708654,0.11121246,0.30168286,0.22425090050683727,0.006620953947864133
0.10111294,0.34389377,0.0898956,0.05571271,0.14162394,0.2574906,0.01027043,0.16508765312122817,-0.05254229343774497
0.26514808,0.00593948,0.46684218,0.00343573,0.00635414,0.06340323,0.18887716,0.234064182652026,0.016434236093052862
0.53958092,0.09134779,0.02329441,0.23670105,0.02084501,0.03911834,0.04911248,0.10785265217821507,-0.10977729438075806
0.25193914,0.06908563,0.11939793,0.11026727,0.037897,0.26856312,0.14284991,0.15094420464608227,-0.06668574191289087
0.04492032,0.16651306,0.61801966,0.10902507,0.03252427,0.02204644,0.00695118,0.2584380016198008,0.04080805506082766
0.20363176,0.27909672,0.13339009,0.05290713,0.23187804,0.02424115,0.07485511,0.19035752132545364,-0.0272724252335195
0.10792717,0.1845968,0.10210047,0.0580577,0.16482155,0.1786194,0.20387692,0.17381849957572207,-0.04381144698325107
0.06484465,0.12376179,0.15887486,0.13509042,0.3551314,0.03449084,0.12780605,0.2172243589614015,-0.00040558759757164387
0.02577281,0.02678226,0.44651617,0.12754297,0.16228399,0.1020108,0.10909099,0.2785629180697594,0.06093297151078628
0.05275245,0.24420784,0.25119511,0.28812118,0.11401665,0.00773729,0.04196947,0.2596104411075463,0.04198049454857314
0.02329851,0.23095093,0.200252,0.04297617,0.30996274,0.05385639,0.13870327,0.22336489069923005,0.005734944140256909
0.37322982,0.01050982,0.28917229,0.09657533,0.00155265,0.0426318,0.18632828,0.19614806767558868,-0.02148187888338446
0.2027515,0.0057044,0.25044529,0.25937943,0.2585799,0.01472421,0.00841527,0.2473402982920211,0.02971035173304795
0.11945973,0.20667155,0.01197037,0.24073343,0.02213679,0.10848413,0.29054399,0.12730810187351627,-0.09032184468545687
0.23108622,0.18662143,0.01250335,0.16338366,0.13812913,0.2337898,0.03448641,0.1306908392532485,-0.08693910730572463
0.0152012,0.16813937,0.17299279,0.38730807,0.07599566,0.10152097,0.07884193,0.23280357439188915,0.015173627832916009
0.15496004,0.27808291,0.03331502,0.18409202,0.08231468,0.020792,0.24644333,0.14248254285513381,-0.07514740370383932
0.29193217,0.14446276,0.24499317,0.10309377,0.14038847,0.02701324,0.04811641,0.21451887742618542,-0.0031110691327877193
0.16971803,0.10981519,0.21009242,0.11522846,0.07051216,0.17052278,0.15411096,0.1996818859945512,-0.01794806056442194
0.0957057,0.10578141,0.02774978,0.01328951,0.28640684,0.30081888,0.17024788,0.15061792503310184,-0.0670120215258713
0.07101988,0.14542332,0.11438952,0.05673187,0.05407631,0.48271521,0.07564389,0.15038617856071176,-0.06724376799826137
0.19460523,0.0132799,0.02021075,0.17615924,0.10125603,0.41499194,0.07949691,0.11919234607183932,-0.09843760048713382
0.03839832,0.1236082,0.45880405,0.01202835,0.09421235,0.22822874,0.04471999,0.25829725449427415,0.04066730793530102
0.36694283,0.18765556,0.09282945,0.02469666,0.0197583,0.03377895,0.27433825,0.14837297939203187,-0.06925696716694127
0.09503057,0.21726586,0.02263353,0.02135322,0.13804438,0.26919603,0.23647641,0.14010686518972335,-0.07752308136924979
0.05832589,0.16154415,0.00136401,0.40190141,0.09451038,0.00057209,0.28178207,0.12877735411557462,-0.08885259244339852
0.14051605,0.10954729,0.19364479,0.20751626,0.14864045,0.00713824,0.19299692,0.22560204205636744,0.007972095497394305
0.12403206,0.08390295,0.08915428,0.27092903,0.05501637,0.12203294,0.25493237,0.16572653706387686,-0.05190340949509628
0.56734928,0.00487463,0.14924019,0.24952692,0.01578366,0.00065155,0.01257377,0.13604051868654116,-0.08158942787243198
0.06287733,0.20538284,0.00709782,0.33948193,0.09545786,0.22193395,0.06776827,0.13311743179152924,-0.0845125147674439
0.08254598,0.0147337,0.0591018,0.17665227,0.55458529,0.10347338,0.00890758,0.17838692666056313,-0.03924301989841
0.01625024,0.07029361,0.00710799,0.03150502,0.1750351,0.39158401,0.30822404,0.13757873970352505,-0.08005120685544809
0.07614968,0.10962492,0.02412301,0.1651302,0.19646065,0.17159836,0.25691317,0.15054920806332645,-0.06708073849564669
0.03276688,0.26631606,0.07993489,0.28990673,0.08385719,0.03383422,0.21338403,0.16972502145605511,-0.04790492510291802
0.04250897,0.30062772,0.06194163,0.16737185,0.28906366,0.070711,0.06777517,0.17237964535375785,-0.04525030120521528
0.25509733,0.50237193,0.00571282,0.1102676,0.05610439,0.00671781,0.06372812,0.12714039392513615,-0.09048955263383698
0.24457301,0.04402069,0.16798432,0.02105243,0.16027311,0.18951354,0.1725829,0.18126269540167134,-0.0363672511573018
0.12397372,0.29017086,0.05820428,0.0825092,0.21395568,0.09723393,0.13395234,0.16241829916890424,-0.055211647390068896
0.00764835,0.0702064,0.34493065,0.18722343,0.27747705,0.01202729,0.10048682,0.2861080943506331,0.06847814779165998
0.12048156,0.11066202,0.29642607,0.08919109,0.12473396,0.08154886,0.17695644,0.24685504309187184,0.029225096532898703
0.12418225,0.03271674,0.16705297,0.28160147,0.08230928,0.24625223,0.06588505,0.18349265046644384,-0.0341372960925293
0.01635869,0.0216504,0.09526743,0.15363408,0.28025213,0.14978682,0.28305047,0.18793547890060555,-0.029694467658367585
0.00548473,0.32030623,0.01397,0.14661872,0.45022822,0.00200609,0.06138602,0.15037059167817088,-0.06725935488080226
0.03378101,0.18889605,0.10661807,0.13416519,0.0227558,0.11139083,0.40239304,0.16661491212762483,-0.051015034431348305
0.02493309,0.0222663,0.02293362,0.1036588,0.17284094,0.64935965,0.0040076,0.12258561661272048,-0.09504432994625266
0.25196322,0.2735529,0.02146949,0.012957,0.13205857,0.0899563,0.21804252,0.1381092062778929,-0.07952074028108025
0.08478389,0.06839497,0.03517634,0.27858791,0.16425648,0.22592013,0.14288027,0.15081143510213393,-0.0668185114568392
0.25914168,0.0112247,0.26535091,0.2396127,0.03142825,0.0381836,0.15505817,0.21371712258403913,-0.003912823974934004
0.05171432,0.4903998,0.02151507,0.10291148,0.0620688,0.07506159,0.19632893,0.13332278674452158,-0.08430715981445155
0.20446467,0.25507177,0.16213804,0.0936308,0.08539232,0.13954396,0.05975844,0.18410834720647273,-0.0335215993525004
0.2889003,0.31604749,0.01184376,0.19077596,0.0580083,0.05066069,0.0837635,0.12907887332972956,-0.08855107322924358
0.10317929,0.04497924,0.00186479,0.06007378,0.02167794,0.71649097,0.05173399,0.10133406031408218,-0.11629588624489096
0.02044797,0.15561075,0.07353539,0.18798669,0.08200349,0.08892129,0.39149443,0.16176743402310081,-0.05586251253587232
0.00660375,0.11180203,0.01421163,0.15116775,0.07227508,0.20343324,0.44050652,0.13445214361210306,-0.08317780294687008
0.22851591,0.11810905,0.04241567,0.43477794,0.00402243,0.14266739,0.02949161,0.1214230558174139,-0.09620689074155923
0.09590667,0.02392908,0.20972386,0.02225692,0.286608,0.09889017,0.26268529,0.22423280329421202,0.006602856735238888
0.18870042,0.29054527,0.03923115,0.05224554,0.0987735,0.24698069,0.08352342,0.13998556241211127,-0.07764438414686187
0.02242471,0.02272489,0.14058127,0.1325719,0.17616693,0.30598887,0.19954143,0.19100397283441883,-0.026625973724554303
0.05191716,0.19885112,0.08436008,0.15614195,0.0075924,0.27158875,0.22954853,0.15390777349558799,-0.06372217306338515
0.00819981,0.28960649,0.18834017,0.04958092,0.24750484,0.08433871,0.13242905,0.21676166322929125,-0.0008682833296818904
0.03532646,0.058244,0.29741315,0.30533606,0.03394369,0.1684293,0.10130734,0.24301654069390438,0.025386594134931245
0.15530356,0.01532243,0.19903473,0.09297978,0.17914052,0.35372368,0.00449529,0.1820418326348209,-0.03558811392415223
0.23072738,0.00196307,0.02336733,0.05324775,0.05595412,0.62014078,0.01459957,0.10384820143598747,-0.11378174512298567
0.03814749,0.09121768,0.0247426,0.05053301,0.28901757,0.19039639,0.31594526,0.15340812900628867,-0.06422181755268447
0.04808812,0.15123935,0.33211972,0.03392723,0.1759712,0.22681486,0.03183952,0.25082099354006493,0.03319104698109179
0.04207993,0.27556461,0.16361687,0.01961198,0.22941768,0.24652232,0.02318661,0.20036388185978526,-0.017266064699187872
0.13323147,0.03745641,0.07275642,0.16894367,0.03946893,0.49955954,0.04858356,0.1271081835038004,-0.09052176305517273
0.25230298,0.38401962,0.13567434,0.01223315,0.02666795,0.04588817,0.14321378,0.16771561951793737,-0.049914327041035766
0.00432401,0.05503191,0.26535092,0.07650623,0.35752052,0.06307523,0.17819119,0.2557187949484627,0.03808884838948959
0.33011085,0.28150348,0.05988401,0.0504602,0.24525398,0.02300394,0.00978354,0.1578919203325324,-0.05973802622644073
0.24149633,0.16326133,0.07710625,0.22559856,0.03161667,0.17376945,0.08715141,0.14441667050121648,-0.07321327605775665
0.23935088,0.43695597,0.08794107,0.00649216,0.05266752,0.0730721,0.1035203,0.1540179735457367,-0.06361197301323643
0.14379791,0.05473416,0.11751546,0.06414725,0.28924817,0.23983714,0.0907199,0.1810845879494679,-0.036545358609505224
0.01116325,0.18186558,0.44049191,0.11053072,0.15311261,0.07720841,0.02562751,0.2841004550171492,0.06647050845817606
0.23876856,0.28462723,0.03425081,0.00498416,0.19551146,0.19328948,0.0485683,0.14412474354262317,-0.07350520301634997
0.07862124,0.19530981,0.10153641,0.16852981,0.10887912,0.32910267,0.01802094,0.1634923491295335,-0.05413759742943963
0.23090134,0.07801596,0.02408989,0.23125545,0.29666082,0.04377758,0.09529896,0.15449891520178755,-0.06313103135718559
