paper_id,domain,year,primary_field,is_landmark,n_controls,control_tier,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,community_reach_mad_zero,community_reach_z_clipped,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,field_entropy_mad_zero,field_entropy_z_clipped,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,cross_community_adoption_mad_zero,cross_community_adoption_z_clipped,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,path_shortening_mad_zero,path_shortening_z_clipped,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,modularity_shock_mad_zero,modularity_shock_z_clipped,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,partition_change_mad_zero,partition_change_z_clipped,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,boundary_mixing_mad_zero,boundary_mixing_z_clipped,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,post_perturbation_concentration_mad_zero,post_perturbation_concentration_z_clipped,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,hub_formation_mad_zero,hub_formation_z_clipped,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped
gamma_ray_bursts_and_supernovae::https://openalex.org/W2118143333,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.19507894736842102,0.2779836916234248,0.24384868421052627,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.052846429392775084,0.05896667594558512,0.05551500711456471,1,0,0,0.04274313171283211,0.07406549914931983,0.04311636612439,1,0,0,0.34703518005540146,0.34747961452928094,0.34703518005540146,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,7,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2118470197,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.16473333333333331,0.21702081553070549,0.20591666666666664,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.008054785417212381,0.008054785417212381,1,1,1,0.052245460832527194,0.059100056527087046,0.05551500711456471,1,0,0,0.04274313171283211,0.07406549914931983,0.04311636612439,1,0,0,0.2997231481481483,0.31573456332537136,0.2997231481481483,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,7,4,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W2121503838,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,0.0,1.0924697619976607,0.5852516582130316,1,1,1,0.0,0.1438418884599107,0.12845574139342947,1,1,0,0.0,0.19153690632426493,0.1323731864873451,1,1,0,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,0,0.1981060344827586,0.259943690090005,0.1981060344827586,0,0,0,0.0,0.29945778541666673,0.14972889270833337,1,1,0,0.0,0.004807086614170828,0.02,1,1,0,7,7,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W2123788926,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.19507894736842102,0.25327403014578703,0.24384868421052627,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.05242599436321839,0.05896667594558512,0.05551500711456471,1,0,0,0.04384601339643078,0.07406549914931983,0.04384601339643078,0,0,0,0.34703518005540146,0.34703518005540146,0.34703518005540146,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,6,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2133558556,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,0.0,1.1705033164260632,0.5852516582130316,1,1,0,0.0,0.1438418884599107,0.12845574139342947,1,1,0,0.0,0.19153690632426493,0.1323731864873451,1,1,0,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,0,0.1981060344827586,0.259943690090005,0.1981060344827586,0,0,0,0.0,0.2948134941698418,0.1474067470849209,1,1,1,0.0,0.004807086614170828,0.02,1,1,0,7,7,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W2135497511,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.16473333333333331,0.21415039947286055,0.20591666666666664,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.0518250258029705,0.057497899011505926,0.05551500711456471,1,0,0,0.0414391304347826,0.07331057842557935,0.04311636612439,1,0,0,0.2997231481481483,0.31573456332537136,0.2997231481481483,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,7,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2135888693,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.19507894736842102,0.25327403014578703,0.24384868421052627,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.05242599436321839,0.05896667594558512,0.05551500711456471,1,0,0,0.04274313171283211,0.07406549914931983,0.04311636612439,1,0,0,0.34703518005540146,0.34703518005540146,0.34703518005540146,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,7,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2138063398,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.10783414600350134,0.12845574139342947,1,1,0,0.1064430769230769,0.2926258291065158,0.18289114319157238,1,0,0,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.022763152821898412,0.022763152821898412,1,1,0,0.09712193102252395,0.12843910676552828,0.09712193102252395,0,0,1,0.09707657448706508,0.17148269540445718,0.09707657448706508,0,0,0,0.3085890046296296,0.39016777214202103,0.3085890046296296,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W2141297303,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.11359250388729553,0.12845574139342947,1,1,0,0.11404615384615385,0.2926258291065158,0.18289114319157238,1,0,0,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.022763152821898412,0.022763152821898412,1,1,0,0.1044519738686034,0.13076118795103264,0.1044519738686034,0,0,0,0.09707657448706508,0.17148269540445718,0.09707657448706508,0,0,0,0.3085890046296296,0.3620473379193344,0.3085890046296296,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2143144429,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,60,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.13764395640840899,0.12845574139342947,1,1,0,0.13115307692307693,0.2601118480946807,0.16394134615384615,1,0,0,0.0,0.021279935341728555,0.0284497333853557,1,1,0,0.0,0.00378465009437469,0.007384686068857942,1,1,0,0.08342232030508248,0.1139207868357979,0.08342232030508248,0,0,0,0.07707166666666665,0.10224388336654192,0.07707166666666665,0,0,0,0.2757882806183114,0.28734053868867293,0.2757882806183114,0,0,0,0.0,3.5832294041243814e-18,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2143529851,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,0.0,1.1705033164260632,0.5852516582130316,1,1,0,0.0,0.12406887625139812,0.12845574139342947,1,1,1,0.0,0.17114177278047754,0.1323731864873451,1,1,1,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,1,0.185325,0.259943690090005,0.185325,0,0,0,0.0,0.2948134941698418,0.1474067470849209,1,1,1,0.0,0.004807086614170828,0.02,1,1,0,7,7,4
gamma_ray_bursts_and_supernovae::https://openalex.org/W2161119190,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.11359250388729553,0.12845574139342947,1,1,0,0.1064430769230769,0.2926258291065158,0.18289114319157238,1,0,0,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.020033588584091,0.020033588584091,1,1,0,0.09712193102252395,0.13387713441667642,0.09712193102252395,0,0,0,0.09707657448706508,0.18123688970800766,0.09707657448706508,0,0,0,0.3085890046296296,0.39016777214202103,0.3085890046296296,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2161314581,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.19507894736842102,0.2779836916234248,0.24384868421052627,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.052846429392775084,0.059100056527087046,0.05551500711456471,1,0,0,0.04384601339643078,0.07406549914931983,0.04384601339643078,0,0,0,0.34703518005540146,0.34747961452928094,0.34703518005540146,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,6,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2163458101,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,60,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.13764395640840899,0.12845574139342947,1,1,0,0.15081620689655173,0.2601118480946807,0.18852025862068966,1,0,0,0.0,0.021279935341728555,0.0284497333853557,1,1,0,0.0,0.00378465009437469,0.007384686068857942,1,1,0,0.08268226424774335,0.1139207868357979,0.08268226424774335,0,0,0,0.08038991359255568,0.10224388336654192,0.08038991359255568,0,0,0,0.2887839102479411,0.2887839102479411,0.2887839102479411,0,0,0,0.0,3.5832294041243814e-18,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2169866386,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,57,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.12449529112911274,0.12845574139342947,1,1,0,0.16473333333333331,0.21702081553070549,0.20591666666666664,1,0,0,0.0,0.04942125113798929,0.04324359474574063,1,1,0,0.0,0.009889031687831448,0.009889031687831448,1,1,0,0.052846429392775084,0.05896667594558512,0.05551500711456471,1,0,0,0.04384601339643078,0.07406549914931983,0.04384601339643078,0,0,0,0.2997231481481483,0.31573456332537136,0.2997231481481483,0,0,0,0.0,0.000781465619626969,0.02,1,1,0,6,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2172051153,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.1438418884599107,0.12845574139342947,1,1,0,0.0,0.19153690632426493,0.1323731864873451,1,1,0,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,0,0.1981060344827586,0.259943690090005,0.1981060344827586,0,0,0,0.10211785714285697,0.31158461741435645,0.15579230870717822,1,0,0,0.0,0.004807086614170828,0.02,1,1,0,6,5,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W2950564825,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.11359250388729553,0.12845574139342947,1,1,0,0.11404615384615385,0.2926258291065158,0.18289114319157238,1,0,0,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.021999074617066423,0.021999074617066423,1,1,0,0.1044519738686034,0.13076118795103264,0.1044519738686034,0,0,0,0.10320762711864402,0.18123688970800766,0.10320762711864402,0,0,0,0.3334820416666666,0.39016777214202103,0.3334820416666666,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3025918851,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,0.0,1.1705033164260632,0.5852516582130316,1,1,0,0.0,0.1438418884599107,0.12845574139342947,1,1,0,0.0,0.19153690632426493,0.1323731864873451,1,1,0,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,0,0.185325,0.24172006109066055,0.185325,0,0,0,0.0,0.2948134941698418,0.1474067470849209,1,1,0,0.0,0.004807086614170828,0.02,1,1,0,7,7,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3103677428,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.11359250388729553,0.12845574139342947,1,1,0,0.1064430769230769,0.2926258291065158,0.18289114319157238,1,0,0,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.022763152821898412,0.022763152821898412,1,1,0,0.09712193102252395,0.13076118795103264,0.09712193102252395,0,0,0,0.10320762711864402,0.18123688970800766,0.10320762711864402,0,0,0,0.3085890046296296,0.39016777214202103,0.3085890046296296,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3105595725,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,60,field_year_refbin,1.4826,1.4826,1.4826,0,0,0,0.0,0.13764395640840899,0.12845574139342947,1,1,0,0.13115307692307693,0.2601118480946807,0.16394134615384615,1,0,0,0.0,0.021279935341728555,0.0284497333853557,1,1,0,0.0,0.00378465009437469,0.007384686068857942,1,1,0,0.08100058535326976,0.10670850254967436,0.08100058535326976,0,0,0,0.08196847516769633,0.10224388336654192,0.08196847516769633,0,0,0,0.2757882806183114,0.28734053868867293,0.2757882806183114,0,0,0,0.0,3.5832294041243814e-18,0.02,1,1,0,5,4,0
gamma_ray_bursts_and_supernovae::https://openalex.org/W3106230370,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,56,field_year_refbin,1.4826,1.5606710885680841,1.4826,0,0,0,0.0,0.11359250388729553,0.12845574139342947,1,1,0,0.1064430769230769,0.2926258291065158,0.18289114319157238,1,0,1,0.0,0.008541977761051289,0.0284497333853557,1,1,0,0.0,0.022763152821898412,0.022763152821898412,1,1,0,0.09712193102252395,0.13076118795103264,0.09712193102252395,0,0,0,0.09707657448706508,0.18123688970800766,0.09707657448706508,0,0,0,0.3334820416666666,0.39016777214202103,0.3334820416666666,0,0,0,0.0,0.004729718422892639,0.02,1,1,0,5,4,1
gamma_ray_bursts_and_supernovae::https://openalex.org/W3122987133,gamma_ray_bursts_and_supernovae,2008,Astronomy and Astrophysics,0,63,field_year_refbin,0.0,1.1705033164260632,0.5852516582130316,1,1,0,0.0,0.1438418884599107,0.12845574139342947,1,1,0,0.0,0.19153690632426493,0.1323731864873451,1,1,0,0.0,0.04498327003474061,0.039360361280398035,1,1,0,0.0,0.014375141561744917,0.014375141561744917,1,1,0,0.1316632410922422,0.1316632410922422,0.1316632410922422,0,0,0,0.1981060344827586,0.259943690090005,0.1981060344827586,0,0,0,0.0,0.2948134941698418,0.1474067470849209,1,1,1,0.0,0.004807086614170828,0.02,1,1,0,7,7,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1517607432,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.505969704019295,0.5350942382584678,0.505969704019295,0,0,0,0.21668769230769228,0.2601118480946807,0.27085961538461534,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08816004077471967,0.08816004077471967,0.08816004077471967,0,0,0,0.21830166493236214,0.2866538734104644,0.21830166493236214,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1774344187,genetics_aging_and_longevity_in_model_organisms,2008,Molecular Biology,0,182,field_year,4.4478,5.189028910303929,4.4478,0,0,0,0.5106780920294602,0.5639570903498946,0.5106780920294602,0,0,0,0.2725587878787878,0.39016777214202103,0.34069848484848475,1,0,0,0.0,0.0640989911376178,0.056086617245415575,1,1,0,0.0006973173005784903,0.011000643201746842,0.011000643201746842,1,0,0,0.16606689700111688,0.2193428309559688,0.16606689700111688,0,0,0,0.15312563194157155,0.15468791550295818,0.15312563194157155,0,0,0,0.24114361446414526,0.29238398957832856,0.24114361446414526,0,0,0,0.0,4.6004418617059665e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1969401957,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.5320336468061132,0.5350942382569852,0.5320336468061132,0,0,0,0.2118,0.2601118480946807,0.26475,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00027482698961941115,0.005399029910746142,0.007384686068857942,1,0,0,0.15294307057297213,0.16662770507639452,0.15294307057297213,0,0,1,0.08985454545454545,0.09191224124204872,0.08985454545454545,0,0,0,0.21408609523809558,0.2866538734104644,0.21408609523809558,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1983351509,genetics_aging_and_longevity_in_model_organisms,2008,Epidemiology,0,51,field_year3,2.9652,2.9652,2.9652,0,0,0,0.5074209065032913,0.5197733282115186,0.5074209065032913,0,0,0,0.2770515151515152,0.27869126581572934,0.346314393939394,1,0,0,0.0,0.07803355442840422,0.0682793601248537,1,1,0,0.0,0.03643393582317319,0.03643393582317319,1,1,0,0.14133002221150634,0.17069840769766734,0.14133002221150634,0,0,0,0.15586307692307694,0.17297437898296267,0.15586307692307694,0,0,0,0.22635581071583044,0.22639364556388872,0.22635581071583044,0,0,0,0.0,0.0,0.02,1,1,0,4,3,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W1994305081,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,1.4826,2.3410066328521264,1.4826,0,0,1,0.5320336468061132,0.5350942382569852,0.5320336468061132,0,0,0,0.2250375,0.2601118480946807,0.281296875,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00027482698961941115,0.005399029910746142,0.007384686068857942,1,0,0,0.16076722000215668,0.1677217698170186,0.16076722000215668,0,0,0,0.08816004077471967,0.08816004077471967,0.08816004077471967,0,0,0,0.21497699999999986,0.2866538734104644,0.21497699999999986,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,1
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2008371754,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.505969704019295,0.5350942382584678,0.505969704019295,0,0,0,0.21668769230769228,0.2601118480946807,0.27085961538461534,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.16076722000215668,0.1677217698170186,0.16076722000215668,0,0,0,0.08985454545454545,0.09779549397481963,0.08985454545454545,0,0,0,0.1891836406900655,0.2866538734104644,0.1891836406900655,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2051147455,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.505969704019295,0.5350942382584678,0.505969704019295,0,0,0,0.21668769230769228,0.2601118480946807,0.27085961538461534,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00027482698961941115,0.005399029910746142,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08985454545454545,0.09191224124204872,0.08985454545454545,0,0,0,0.21830166493236214,0.2866538734104644,0.21830166493236214,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2055461360,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,1.4826,2.3410066328521264,1.4826,0,0,0,0.5320336468061132,0.5350942382569852,0.5320336468061132,0,0,0,0.2250375,0.2601118480946807,0.281296875,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.004768913466652191,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08816004077471967,0.08816004077471967,0.08816004077471967,0,0,0,0.21497699999999986,0.2866538734104644,0.21497699999999986,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2058268504,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.5381694912899853,0.5381694912899853,0.5381694912899853,0,0,0,0.2250375,0.2601118480946807,0.281296875,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08816004077471967,0.09779549397481963,0.08816004077471967,0,0,0,0.21497699999999986,0.2866538734104644,0.21497699999999986,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2071206597,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.5381694912899853,0.5381694912899853,0.5381694912899853,0,0,0,0.2250375,0.2601118480946807,0.281296875,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00027482698961941115,0.005399029910746142,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08816004077471967,0.09779549397481963,0.08816004077471967,0,0,0,0.21830166493236214,0.2866538734104644,0.21830166493236214,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2074782816,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.5381694912899853,0.5381694912899853,0.5381694912899853,0,0,0,0.2118,0.2601118480946807,0.26475,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.15294307057297213,0.1677217698170186,0.15294307057297213,0,0,0,0.08816004077471967,0.08816004077471967,0.08816004077471967,0,0,0,0.21408609523809558,0.2866538734104644,0.21408609523809558,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2077685680,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,1.4826,2.3410066328521264,1.4826,0,0,0,0.5320336468061132,0.5350942382569852,0.5320336468061132,0,0,0,0.2118,0.2601118480946807,0.26475,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.15294307057297213,0.1677217698170186,0.15294307057297213,0,0,0,0.08816004077471967,0.08816004077471967,0.08816004077471967,0,0,0,0.21408609523809558,0.28533044832546695,0.21408609523809558,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2078654865,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,2.9652,2.9652,2.9652,0,0,0,0.5381694912899853,0.5381694912899853,0.5381694912899853,0,0,0,0.2250375,0.2601118480946807,0.281296875,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.16630357808262858,0.1677217698170186,0.16630357808262858,0,0,0,0.08985454545454545,0.09779549397481963,0.08985454545454545,0,0,0,0.21497699999999986,0.2866538734104644,0.21497699999999986,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2091073857,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,1.4826,2.3410066328521264,1.4826,0,0,0,0.5009068318252183,0.5274225494680632,0.5009068318252183,0,0,0,0.2141533333333333,0.2601118480946807,0.26769166666666666,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00027482698961941115,0.005399029910746142,0.007384686068857942,1,0,0,0.1589300843415335,0.1677217698170186,0.1589300843415335,0,0,0,0.08985454545454545,0.09191224124204872,0.08985454545454545,0,0,0,0.1891836406900655,0.2866538734104644,0.1891836406900655,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2091863961,genetics_aging_and_longevity_in_model_organisms,2008,Aging,0,81,field_year,1.4826,2.3410066328521264,1.4826,0,0,0,0.5009068318252183,0.5274225494680632,0.5009068318252183,0,0,0,0.2141533333333333,0.2601118480946807,0.26769166666666666,1,0,0,0.0,0.013899654913651582,0.0284497333853557,1,1,0,0.00012198376082475029,0.005399029910746142,0.007384686068857942,1,0,0,0.1589300843415335,0.1677217698170186,0.1589300843415335,0,0,0,0.08985454545454545,0.09191224124204872,0.08985454545454545,0,0,0,0.1891836406900655,0.2866538734104644,0.1891836406900655,0,0,0,0.0,3.0839528461809902e-18,0.02,1,1,0,4,2,0
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2093620881,genetics_aging_and_longevity_in_model_organisms,2008,Geriatrics and Gerontology,0,5083,all_non_landmark,1.4826,2.3410066328521264,1.4826,0,0,0,0.3466195131967141,0.5135686927980646,0.3466195131967141,0,0,0,0.37065,0.4235941967595044,0.46331249999999996,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.014735385660791854,0.014735385660791854,1,1,0,0.19367067323045378,0.22188727151701976,0.19367067323045378,0,0,0,0.123480382481004,0.17246546449756,0.123480382481004,0,0,1,0.3787456611570247,0.42889092988753913,0.3787456611570247,0,0,0,0.0,0.003968479899298759,0.02,1,1,0,4,3,1
