id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community,community_label,display_label
https://openalex.org/W4250895641,1993,Powder prices,graphene_2d_materials,Tribology / Materials,469,0,,W4250895641,10.1016/0026-0657(93)90769-o,0,Tribology and Wear Analysis,469,Tribology / Materials,
https://openalex.org/W225693941,1993,Langmuir-Blodgett films of 3-alkyl pyrroles studied by STM. Technical report. [STM (scanning tunelling microscopy)],graphene_2d_materials,Stm / Scanning,470,0,,W225693941,,0,Molecular Junctions and Nanostructures,470,Stm / Scanning,
https://openalex.org/W1493917395,1993,Langmuir-Blodgett Films of 3-Alkyl Pyrroles Studied by STM,graphene_2d_materials,Alkyl / Chemistry,472,0,,W1493917395,,0,Surface Chemistry and Catalysis,472,Alkyl / Chemistry,
https://openalex.org/W3036777487,1993,High-resolution microscopy of carbon nanotubes,graphene_2d_materials,Carbon / Nanotubes,2,0,,W3036777487,10.1017/s0424820100149635,0,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W37100250,1993,El Sindicalismo Internacional en Movimiento. Nuevos panoramas,graphene_2d_materials,Sindicalismo Internacional / Inte…,474,0,,W37100250,10.1016/j.chemosphere.2023.138766,0,Latin American socio-political dynamics,474,Sindicalismo Internacional / Inte…,
https://openalex.org/W1500927185,1993,Properties of Interfacial Tribo-Films,graphene_2d_materials,Tribo-Films / Properties,475,0,,W1500927185,,0,Tribology and Wear Analysis,475,Tribo-Films / Properties,
https://openalex.org/W1974273269,1994,Hybridization effects and metallicity in small radius carbon nanotubes,graphene_2d_materials,Carbon / Nanotubes,2,0,,W1974273269,10.1103/physrevlett.72.1878,985,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2008741836,1994,"Structure-Function Relations in Molybdenum Sulfide Catalysts: The ""Rim-Edge"" Model",graphene_2d_materials,Chemistry / Catalysis,1,0,,W2008741836,10.1006/jcat.1994.1308,734,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2054314458,1994,Relating carbon tubules,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2054314458,10.1103/physrevb.49.5643,252,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2076701365,1994,The Texture of Catalytically Grown Coil-Shaped Carbon Nanotubules,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2076701365,10.1209/0295-5075/27/2/011,245,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2006505459,1994,Flat pearls from biofabrication of organized composites on inorganic substrates,graphene_2d_materials,Biofabrication / Substrates,7,0,,W2006505459,10.1038/371049a0,242,Calcium Carbonate Crystallization and Inhibition,7,Biofabrication / Substrates,
https://openalex.org/W2031727760,1994,First-principles study of the stacking effect on the electronic properties of graphite(s),graphene_2d_materials,Carbon / Nanotubes,2,0,,W2031727760,10.1016/0008-6223(94)90192-9,218,Graphene research and applications,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2313831383,1994,Mechanism of formation of polychlorinated dibenzo-p-dioxins and dibenzofurans in the catalyzed combustion of carbon,graphene_2d_materials,Polychlorinated Dibenzo-P-D… / Po…,8,0,,W2313831383,10.1021/es00051a019,204,Toxic Organic Pollutants Impact,8,Polychlorinated Dibenzo-P-D… / Po…,
https://openalex.org/W2123526711,1994,"On the Structural Differences Between Alumina-Supported Comos Type I and Alumina-, Silica-, and Carbon-Supported Comos Type II Phases Studied by XAFS, MES, and XPS",graphene_2d_materials,Chemistry / Catalysis,1,0,,W2123526711,10.1006/jcat.1994.1076,186,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2130741878,1994,STM investigations of PTCDA and PTCDI on graphite and MoS2. A systematic study of epitaxy and STM image contrast,graphene_2d_materials,Chemistry / Materials,12,0,,W2130741878,10.1007/bf01312708,167,Molecular Junctions and Nanostructures,12,Chemistry / Materials,
https://openalex.org/W2016061789,1994,Aharonov-Bohm-type effect in graphene tubules: A Landauer approach,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2016061789,10.1103/physrevb.49.5097,160,Graphene research and applications,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2124467757,1994,Electrical resistance of a carbon nanotube bundle,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2124467757,10.1557/jmr.1994.0927,152,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2089101303,1994,Superlubricity of MoS2: crystal orientation mechanisms,graphene_2d_materials,Materials / Film,6,0,,W2089101303,10.1016/0257-8972(94)90197-x,143,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W1999679624,1994,Epitaxy and scanning tunneling microscopy image contrast of copper–phthalocyanine on graphite and MoS2,graphene_2d_materials,Chemistry / Materials,12,0,,W1999679624,10.1116/1.587680,140,Surface Chemistry and Catalysis,12,Chemistry / Materials,
https://openalex.org/W2094895357,1994,Morphology Study of MOS2- and WS2-Based Hydrotreating Catalysts by High-Resolution Electron Microscopy,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2094895357,10.1006/jcat.1994.1122,131,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2068385252,1994,Theory of Carbon-Sulfur Bond Activation by Small Metal Sulfide Particles,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2068385252,10.1021/ja00089a034,113,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W1991373729,1994,Elastic Moduli of Two Dimensional Materials With Polygonal and Elliptical Holes,graphene_2d_materials,Materials / Elastic,16,0,,W1991373729,10.1115/1.3122813,112,Composite Material Mechanics,16,Materials / Elastic,
https://openalex.org/W2015094199,1994,Procedures in electron microscopy,graphene_2d_materials,Procedures Electron / Procedures,18,0,,W2015094199,10.1016/0962-8924(94)90207-0,103,Advancements in Battery Materials,18,Procedures Electron / Procedures,
https://openalex.org/W2068236132,1994,Hydrophobicityand collectorless flotation of inorganic materials,graphene_2d_materials,Flotation / Inorganic,19,0,,W2068236132,10.1016/0001-8686(94)80029-4,98,Minerals Flotation and Separation Techniques,19,Flotation / Inorganic,
https://openalex.org/W1981935265,1994,A Phase of Liposomes with Entangled Tubular Vesicles,graphene_2d_materials,Carbon / Nanotubes,2,0,,W1981935265,10.1126/science.7973704,94,Lipid Membrane Structure and Behavior,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2057851761,1994,Electronic band structure of multilayered carbon tubules,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2057851761,10.1016/0927-0256(94)90117-1,84,Graphene research and applications,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2042768047,1994,Composition and growth mode of MoS<i>x</i> sputtered films,graphene_2d_materials,Materials / Film,6,0,,W2042768047,10.1116/1.579157,82,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2037179586,1994,Effect of MoS2 morphology on the HDS activity of hydrotreating catalysts,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2037179586,10.1007/bf00824029,81,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2085471023,1994,The Role of Co in Unsupported Co-Mo Sulfides in the Hydrodesulfurization of Thiophene,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2085471023,10.1006/jcat.1994.1168,79,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2015558289,1994,Cobalt particles wrapped in graphitic carbon prepared by an arc discharge method,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2015558289,10.1063/1.355901,79,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2095794582,1994,Nature of super-lubricating MoS2 physical vapor deposition coatings,graphene_2d_materials,Materials / Film,6,0,,W2095794582,10.1116/1.578996,73,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2023898615,1994,Role of alkali promoters in K/MoS2 catalysts for CO-H2 reactions,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2023898615,10.1016/0926-860x(94)80101-0,71,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2154625121,1994,Modeling the Thiophene HDS Reaction on a Molecular Level,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2154625121,10.1006/jcat.1994.1210,70,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W615421285,1994,"Electrochemistry of semiconductors and electronics, processes and devices",graphene_2d_materials,Electrochemistry / Electronics,27,0,,W615421285,10.1016/0025-5408(94)90163-5,69,Electrochemical Analysis and Applications,27,Electrochemistry / Electronics,
https://openalex.org/W2086104177,1994,"Composition and origin of refractory-metal-rich assemblages in a Ca,Al-rich Allende inclusion",graphene_2d_materials,Chemistry / Inclusion,29,0,,W2086104177,10.1016/0016-7037(94)90479-0,66,Geological and Geochemical Analysis,29,Chemistry / Inclusion,
https://openalex.org/W1999187728,1994,Epitaxial Thin Films of Large Organic Molecules: Characterization of Phthalocyanine and Coronene Overlayers on the Layered Semiconductors MoS2 and SnS2,graphene_2d_materials,Chemistry / Materials,12,0,,W1999187728,10.1021/la00020a041,65,2D Materials and Applications,12,Chemistry / Materials,
https://openalex.org/W2076163150,1994,Heteroepitaxy of GaSe layered semiconductor compound on Si(111) 7 × 7 substrate: a Van der Waals epitaxy?,graphene_2d_materials,Chemistry / Materials,12,0,,W2076163150,10.1016/0022-0248(94)90719-6,60,Chalcogenide Semiconductor Thin Films,12,Chemistry / Materials,
https://openalex.org/W1975579662,1994,Effect of the K-Mo interaction in K- catalysts on the properties for alcohol synthesis from syngas,graphene_2d_materials,Chemistry / Catalysis,1,0,,W1975579662,10.1016/0021-9517(94)90017-5,57,Catalytic Processes in Materials Science,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2081170161,1994,Random stacking in MoS2−x sputtered thin films,graphene_2d_materials,Materials / Film,6,0,,W2081170161,10.1016/0040-6090(94)90693-9,56,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2026440975,1994,An Investigation of the Reduction Behavior of MoS2/Al2O3 and the Subsequent Detection of Hydrogen on the Surface,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2026440975,10.1006/jcat.1994.1196,51,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W1992526095,1994,Relating the Nonideal Diffraction from the Graphene Layer Stacking Peak to the Aliphatic Carbon Abundance in Bituminous Coals,graphene_2d_materials,Graphene / Diffraction,35,0,,W1992526095,10.1021/ef00045a016,50,Smart Materials for Construction,35,Graphene / Diffraction,
https://openalex.org/W2074267470,1994,The Structure of Highly Dispersed SiO2-Supported Molybdenum Oxide Catalysts during Sulfidation,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2074267470,10.1021/j100083a020,48,Electrocatalysts for Energy Conversion,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W1997742207,1994,Nanoscale Composites Formed by Encapsulation of Polymers in MoS<sub>2</sub>. From Conjugated Polymers to Plastics. Detection of Metal to Insulator Transition,graphene_2d_materials,Chemistry / Sub,7,0,,W1997742207,10.1080/10587259408051697,48,Conducting polymers and applications,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W1989811587,1994,Probing Inhomogeneous Lattice Deformation at Interface of Si(111)/SiO<sub>2</sub> by Optical Second-Harmonic Reflection and Raman Spectroscopy,graphene_2d_materials,Spectroscopy / Sub,38,0,,W1989811587,10.1143/jjap.33.3878,48,Spectroscopy and Quantum Chemical Studies,38,Spectroscopy / Sub,
https://openalex.org/W1987255228,1994,Iron-intercalated molybdenum disulfide obtained from single-layer dispersion,graphene_2d_materials,Chemistry / Sub,7,0,,W1987255228,10.1016/0025-5408(94)90003-5,47,Chalcogenide Semiconductor Thin Films,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W2047972338,1994,The use of Raman scattering to study disorder in pulsed laser deposited MoS2 films,graphene_2d_materials,Materials / Film,6,0,,W2047972338,10.1016/0040-6090(94)90698-x,44,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W1979407887,1994,RHEED and optical characterization of ordered multilayers of phthalocyanine⧸C60 and phthalocyanine/perylene-tetracarboxylicdianhydride (PTCDA),graphene_2d_materials,Chemistry / Materials,12,0,,W1979407887,10.1016/0039-6028(94)90452-9,40,Fullerene Chemistry and Applications,12,Chemistry / Materials,
https://openalex.org/W2007758917,1994,Substrate induced deformation of nanometer-size gold clusters studied by non-contact AFM and TEM,graphene_2d_materials,Deposition / Nucleation,208,0,,W2007758917,10.1016/0039-6028(94)91230-0,39,Force Microscopy Techniques and Applications,208,Deposition / Nucleation,
https://openalex.org/W288330059,1994,"Scanning tunneling microscopy and spectroscopy: Theory, techniques and applications",graphene_2d_materials,Tunneling / Scanning Tunneling,43,0,,W288330059,10.1016/0025-5408(94)90208-9,39,Graphene research and applications,43,Tunneling / Scanning Tunneling,
https://openalex.org/W2049126983,1994,Chemical Bonding in Restacked Single-Layer MoS2 by X-ray Absorption Spectroscopy,graphene_2d_materials,Chemistry / Sub,7,0,,W2049126983,10.1021/cm00041a010,38,Metal and Thin Film Mechanics,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W1976774019,1994,REVIEW: ADSORPTION OF IONS AND MOLECULES TO SOLID SURFACES IN CONNECTION WITH FLOTATION OF SULPHIDE MINERALS,graphene_2d_materials,Chemistry / Minerals,45,0,,W1976774019,10.1080/00958979408024252,38,Minerals Flotation and Separation Techniques,45,Chemistry / Minerals,
https://openalex.org/W397087994,1994,"On money, method, and keynes: Selected essays",graphene_2d_materials,Money / Selected Essays,47,0,,W397087994,10.1016/0164-0704(94)90061-2,36,Graphene research and applications,47,Money / Selected Essays,
https://openalex.org/W2023206332,1994,"Degenerate epitaxy, coincidence epitaxy and origin of “special” boundaries in thin films",graphene_2d_materials,Epitaxy / Physics,49,0,,W2023206332,10.1016/0022-3697(94)90131-7,35,Physics of Superconductivity and Magnetism,49,Epitaxy / Physics,
https://openalex.org/W1990892747,1994,Soft X-ray photoelectron spectroscopy study of the interaction of Cr with MoS2(0001),graphene_2d_materials,Chemistry / Catalysis,1,0,,W1990892747,10.1016/0039-6028(94)90836-2,34,Corrosion Behavior and Inhibition,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W1963989350,1994,"Porphyry molybdenum mineralization in a continental collision setting at Malala, northwest Sulawesi, Indonesia",graphene_2d_materials,Chemistry / Sub,7,0,,W1963989350,10.1016/0375-6742(94)90028-0,34,Geological and Geochemical Analysis,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W2079166833,1994,High-resolution cross-sectional studies and properties of molybdenite coatings,graphene_2d_materials,Materials / Film,6,0,,W2079166833,10.1016/0257-8972(94)90198-8,33,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2080236827,1994,Pulsed laser deposition of MoSx films in a buffer gas atmosphere,graphene_2d_materials,Materials / Film,6,0,,W2080236827,10.1016/0040-6090(94)90018-3,32,Ion-surface interactions and analysis,525,Materials / Film,Materials / Film
https://openalex.org/W2003214953,1994,Hydrocracking of Gudao residue with dispersed-phase Mo catalyst,graphene_2d_materials,Residue / Residue Dispersed-Phase,55,0,,W2003214953,10.1016/0016-2361(94)90077-9,31,Petroleum Processing and Analysis,55,Residue / Residue Dispersed-Phase,
https://openalex.org/W1997187539,1994,Genesis and activity of mo-based hydrotreating catalysts prepared by a sol-gel method,graphene_2d_materials,Chemistry / Catalysis,1,0,,W1997187539,10.1007/bf00486361,31,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W1984775268,1994,STM investigations of C6Br6 on HOPG and MoS2,graphene_2d_materials,Chemistry / Materials,12,0,,W1984775268,10.1016/0039-6028(94)90335-2,30,Molecular Junctions and Nanostructures,12,Chemistry / Materials,
https://openalex.org/W2042845138,1994,Fracture in MoS2 solid lubricant films,graphene_2d_materials,Materials / Film,6,0,,W2042845138,10.1016/0257-8972(94)90194-5,30,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2010313491,1994,Tribology of ultra-thin MoS2 platelets on mica: studies by scanning force microscopy,graphene_2d_materials,Materials / Film,6,0,,W2010313491,10.1016/0040-6090(94)90703-x,30,Force Microscopy Techniques and Applications,525,Materials / Film,Materials / Film
https://openalex.org/W2000627279,1994,Crystal Chemistry and Solid Lubricating Properties of the Monochalcogenides Gallium Selenide and Tin Selenide,graphene_2d_materials,Materials / Film,6,0,,W2000627279,10.1080/10402009408983319,30,Intermetallics and Advanced Alloy Properties,525,Materials / Film,Materials / Film
https://openalex.org/W2002243564,1994,Role of Electron-Lattice Interaction in Layered Transition Metal Dichalcogenide 2H–NbS<sub>2</sub>. I. Phonon Anomaly and Superconductivity,graphene_2d_materials,Sub / Materials,3,0,,W2002243564,10.1143/jpsj.63.156,29,Iron-based superconductors research,933,Sub / Materials,Sub / Materials
https://openalex.org/W2059787242,1994,Nanofabrication of layered materials with the scanning tunneling microscope,graphene_2d_materials,Chemistry / Materials,12,0,,W2059787242,10.1016/0169-4332(94)90133-3,29,Surface and Thin Film Phenomena,12,Chemistry / Materials,
https://openalex.org/W2093600881,1994,Structure and vibrational properties of carbon tubules,graphene_2d_materials,Carbon / Nanotubes,2,0,,W2093600881,10.1007/bf02847554,29,Carbon Nanotubes in Composites,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W1966529208,1994,Hydrogen Content and Hydrogenation Activity of MoS2/γ-Al2O3 and γ-Al2O3 Mechanical Mixtures,graphene_2d_materials,Chemistry / Catalysis,1,0,,W1966529208,10.1006/jcat.1994.1164,28,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2042663049,1994,Ultrahigh vacuum high resolution transmission electron microscopy of sputter-deposited MoS2 thin films,graphene_2d_materials,Materials / Film,6,0,,W2042663049,10.1016/0257-8972(94)90199-6,28,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W1972951653,1994,Sulfur Exchange Studies on a Mo/Al2O3 Catalyst,graphene_2d_materials,Chemistry / Catalysis,1,0,,W1972951653,10.1006/jcat.1994.1025,28,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2078611478,1994,The future of acid-base catalysis,graphene_2d_materials,Catalysis / Future Acid-Base,62,0,,W2078611478,10.1016/0926-860x(94)80023-5,27,Mesoporous Materials and Catalysis,62,Catalysis / Future Acid-Base,
https://openalex.org/W2318625638,1994,Contact Stability Analysis on Some Impedance Control Methods.,graphene_2d_materials,Impedance / Control,65,0,,W2318625638,10.7210/jrsj.12.489,26,Robot Manipulation and Learning,65,Impedance / Control,
https://openalex.org/W2071734977,1994,XPS determination of surface nitrogen species on PAN carbon fibres,graphene_2d_materials,Nitrogen / Carbon,70,0,,W2071734977,10.1016/0008-6223(94)90027-2,24,Catalytic Processes in Materials Science,70,Nitrogen / Carbon,
https://openalex.org/W2062189788,1994,Environmental Effects on the Composition of Surface Films Produced by an Organo-Molybdenum Compound©,graphene_2d_materials,Materials / Film,6,0,,W2062189788,10.1080/10402009408983282,23,"Adhesion, Friction, and Surface Interactions",525,Materials / Film,Materials / Film
https://openalex.org/W2056869897,1994,Evaluation of Ion-Sputtered Molybdenum Disulfide Bearings for Spacecraft Gimbals,graphene_2d_materials,Materials / Film,6,0,,W2056869897,10.1080/10402009408983323,23,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W1977591352,1994,Interpretation of friction and wear properties of MoS2 coated steel substrates,graphene_2d_materials,Materials / Film,6,0,,W1977591352,10.1016/0043-1648(94)90121-x,22,"Adhesion, Friction, and Surface Interactions",525,Materials / Film,Materials / Film
https://openalex.org/W1965151837,1994,Surface Analysis and Electrochemistry of MoS2 Thin Films Prepared by Intercalation‐Exfoliation Techniques,graphene_2d_materials,Chemistry / Sub,7,0,,W1965151837,10.1149/1.2054782,22,Molecular Junctions and Nanostructures,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W2030869294,1994,New amorphous molybdenum oxysulfides obtained in the form of thin films and their characterization by TEM,graphene_2d_materials,Materials / Film,6,0,,W2030869294,10.1016/0040-6090(94)90873-7,22,Transition Metal Oxide Nanomaterials,525,Materials / Film,Materials / Film
https://openalex.org/W1998456908,1994,Fermi-liquid-type spectral function and angle resolved photoelectron spectra of the Ti-3dz2-band of TiTe2,graphene_2d_materials,Spectral / Function,74,0,,W1998456908,10.1016/0368-2048(94)02107-4,22,Quantum and electron transport phenomena,74,Spectral / Function,
https://openalex.org/W1943450952,1994,New Horizons in Carbon Chemistry and Materials Science,graphene_2d_materials,Carbon / Nanotubes,2,0,,W1943450952,10.1557/s0883769400048417,21,Fullerene Chemistry and Applications,476,Carbon / Nanotubes,Carbon / Nanotubes
https://openalex.org/W2080063214,1994,The role of clay minerals in durability of rocks observations on basaltic rocks,graphene_2d_materials,Rocks / Clay Minerals,82,0,,W2080063214,10.1016/0169-1317(94)90001-9,19,Building materials and conservation,82,Rocks / Clay Minerals,
https://openalex.org/W2041048877,1994,Scanning tunneling microscopy investigation of the surface structures of natural MoS2,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2041048877,10.1016/0039-6028(94)90541-x,18,Force Microscopy Techniques and Applications,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2086831703,1994,Restacking Exfoliated Layered Compounds,graphene_2d_materials,Chemistry / Sub,7,0,,W2086831703,10.1080/10587259408050129,18,2D Materials and Applications,478,Chemistry / Sub,Chemistry / Sub
https://openalex.org/W1997675391,1994,Analysis of molybdenite bioleaching by Thiobacillus ferrooxidans in the absence of iron (II),graphene_2d_materials,Bioleaching / Liquefaction,85,0,,W1997675391,10.1007/bf01021669,17,Metal Extraction and Bioleaching,85,Bioleaching / Liquefaction,
https://openalex.org/W1971421217,1994,Improved tribological properties of sputtered MoS2 films through N+ implantation,graphene_2d_materials,Materials / Film,6,0,,W1971421217,10.1016/0040-6090(94)90702-1,16,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W4313379548,1994,Function of Maspin,graphene_2d_materials,Maspin / Function,89,0,,W4313379548,10.1126/science.265.5180.1893.b,16,Electrochemical sensors and biosensors,89,Maspin / Function,
https://openalex.org/W2127296823,1994,Chemical approaches to the design of oxide materials,graphene_2d_materials,Materials / Oxide,92,0,,W2127296823,10.1351/pac199466091765,16,Catalysis and Oxidation Reactions,92,Materials / Oxide,
https://openalex.org/W2042110176,1994,Interaction of Nickel Deposits with Catalytic Metals on CoMo/Al2O3 Hydrodemetalation Catalysts,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2042110176,10.1006/jcat.1994.1160,15,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2026971412,1994,Aspects of Intercalation of Fluorine and Metal Fluorides into Graphite,graphene_2d_materials,Chemistry / Materials,485,0,,W2026971412,10.1080/10587259408050077,15,Graphene research and applications,485,Chemistry / Materials,
https://openalex.org/W1998846705,1994,"Development, testing and characterization of MoS2 thin film bearings",graphene_2d_materials,Materials / Film,6,0,,W1998846705,10.1016/0257-8972(94)90193-7,14,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2036033378,1994,X-ray diffraction studies of the structure of molybdenum sulphide thin films,graphene_2d_materials,Materials / Film,6,0,,W2036033378,10.1016/0040-6090(94)90907-5,13,Chalcogenide Semiconductor Thin Films,525,Materials / Film,Materials / Film
https://openalex.org/W2523504702,1994,Effect of Alloying Element on Corrosion Resistance of Ni Base Alloy in Sulfur Containing Sour Environments,graphene_2d_materials,Base / Corrosion,99,0,,W2523504702,10.5006/c1994-94069,13,Corrosion Behavior and Inhibition,99,Base / Corrosion,
https://openalex.org/W2042348832,1994,Tribological properties of amorphous diamond-like carbon coatings,graphene_2d_materials,Materials / Film,6,0,,W2042348832,10.1016/0257-8972(94)90230-5,13,Diamond and Carbon-based Materials Research,525,Materials / Film,Materials / Film
https://openalex.org/W1986412456,1994,The sulphidation behavior of MoAl alloys with low aluminum contents,graphene_2d_materials,Alloys / Behavior,107,0,,W1986412456,10.1016/0010-938x(94)90048-5,12,Intermetallics and Advanced Alloy Properties,107,Alloys / Behavior,
https://openalex.org/W2070515448,1994,"Structural studies of postcreep, PAN-based, carbon filaments",graphene_2d_materials,Chemistry / Materials,485,0,,W2070515448,10.1016/0008-6223(94)90094-9,12,Fiber-reinforced polymer composites,485,Chemistry / Materials,
https://openalex.org/W2039322234,1994,UV-Vis absorption of thin electrochemical carbon layers on poly(tetrafluoroethylene-co-hexafluoropropene),graphene_2d_materials,Chemistry / Carbon,112,0,,W2039322234,10.1016/0379-6779(94)90262-3,11,Molecular Junctions and Nanostructures,112,Chemistry / Carbon,
https://openalex.org/W31991797,1994,On being a good American: Blind versus constructive patriotism,graphene_2d_materials,Patriotism / Constructive,114,0,,W31991797,10.3390/nano10020209,11,Global Education and Multiculturalism,114,Patriotism / Constructive,
https://openalex.org/W1976315620,1994,Resistivity Response to Oxygen of Transition Metal Dichalcogenide TiS<sub>2</sub>,graphene_2d_materials,Sub / Chemistry,118,0,,W1976315620,10.1143/jjap.33.1069,10,Semiconductor materials and interfaces,118,Sub / Chemistry,
https://openalex.org/W2009815168,1994,Role of Electron-Lattice Interaction in Layered Transition Metal Dichalcogenide 2H–NbS<sub>2</sub>. II. Transport Phenomena<sup>*</sup>,graphene_2d_materials,Sub / Materials,3,0,,W2009815168,10.1143/jpsj.63.223,10,High-pressure geophysics and materials,933,Sub / Materials,Sub / Materials
https://openalex.org/W2467404882,1994,Study of the Reducing and Sulfiding Process of Mo-Supported Catalyst by &lt;em&gt;in situ&lt;/em&gt; LRS,graphene_2d_materials,Situ / Sulfiding Process,122,0,,W2467404882,10.3866/pku.whxb19940506,10,Catalysis and Hydrodesulfurization Studies,122,Situ / Sulfiding Process,
https://openalex.org/W2081890944,1994,XPS and STS of layered semiconductor MoSx,graphene_2d_materials,Materials / Film,6,0,,W2081890944,10.1016/0368-2048(94)02185-6,10,Semiconductor materials and interfaces,525,Materials / Film,Materials / Film
https://openalex.org/W1995014807,1994,Scanning tunneling microscopy investigations of cluster sizes of molybdenum-based catalysts on graphite,graphene_2d_materials,Chemistry / Catalysis,1,0,,W1995014807,10.1007/bf00811809,10,Electrocatalysts for Energy Conversion,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2038518465,1994,On the hydrogenolysis of five membered heteroatom rings over MoS2,graphene_2d_materials,Chemistry / Catalysis,1,0,,W2038518465,10.1016/0304-5102(93)e0295-r,9,Catalysis and Hydrodesulfurization Studies,787,Chemistry / Catalysis,Chemistry / Catalysis
https://openalex.org/W2018160999,1994,Influence of variations of the steel substrate-Cr3Si(Cr)/MoS2−x film system on wear properties,graphene_2d_materials,Materials / Film,6,0,,W2018160999,10.1016/0257-8972(94)90210-0,9,Metal and Thin Film Mechanics,525,Materials / Film,Materials / Film
https://openalex.org/W2063842336,1994,Coal structure: inferences from catalytic hydrogenation,graphene_2d_materials,Coal / Structure,133,0,,W2063842336,10.1016/0016-2361(94)90284-4,9,Coal and Coke Industries Research,133,Coal / Structure,
