paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
ipsc_reprogramming::https://openalex.org/W2080714387,Origins and Fates of Cardiovascular Progenitor Cells,ipsc_reprogramming,2008,Congenital heart defects research,200133,0,20,183.0,3,0.29323350911547197,0.3355601954406037,0.35091975878450005,0.6987179487179487,1.4611852179566354,1.4611852179566354,1.4611852179566354,1.4611852179566354,0.6987179487179487,0.42413421495549297,1.0370510030011424,2.5191409571573224,0.6934567768337092,0.20545938737514863,0.6758174641260726,-0.1922192777902948,0.1710254188740421,0.5973557274061094,0.30554281466671324
ipsc_reprogramming::https://openalex.org/W2081874461,Critical issues of clinical human embryonic stem cell therapy for brain repair,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,37,186.0,3,0.3745743150527494,0.42231063350283055,0.2759398738569212,0.40856950067476383,0.6184442726704819,0.6184442726704819,0.6184442726704819,0.6184442726704819,0.40856950067476383,-0.3449086366403864,0.9633529093108683,1.1754848656777213,-0.1127151242395864,0.23238459066262773,0.8462094744862817,-0.1035508760904445,0.2544534022581108,0.3899396189014371,0.4248580310200222
ipsc_reprogramming::https://openalex.org/W2082103906,Critical function of Prdm14 for the establishment of the germ cell lineage in mice,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,6,588.0,3,-0.42444930997212943,-0.4212620459645624,0.11800871553270625,0.002699055330634278,0.0,0.0,0.0,0.0,0.002699055330634278,-1.4041264040080297,1.4041264040080297,1.3003316226217452,1.3970678707958295,0.3101981774461211,-1.7950259052941575,-0.1035508760904445,0.18857318571734477,0.8234424872238179,0.005356068930432607
ipsc_reprogramming::https://openalex.org/W2082646905,"CD marker expression profiles of human embryonic stem cells and their neural derivatives, determined using flow-cytometric analysis, reveal a novel CD marker for exclusion of pluripotent stem cells",ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,21,114.0,3,-0.14323525720456814,-0.15972842679448207,-0.08230757890457838,0.32354925775978405,0.41737120492113977,0.41737120492113977,0.41737120492113977,0.41737120492113977,0.32354925775978405,-0.5055189785526208,0.9228901834737606,0.6709643257520039,-0.29897743217218087,0.19948887890012507,-0.757554130793716,-0.1035508760904445,0.11271512423958627,-0.01606882145255911,0.2877942050371404
ipsc_reprogramming::https://openalex.org/W2083653153,Stem Cells and Cell Therapies in Lung Biology and Lung Diseases,ipsc_reprogramming,2008,Tissue Engineering and Regenerative Medicine,200510,0,19,315.0,3,1.0242835147855123,0.9752199355408908,1.10592589380159,0.9795883940620783,2.929086188853594,2.929086188853594,2.929086188853594,2.929086188853594,0.9795883940620783,1.7590820266967238,1.1700041621568702,22.654252423035683,1.512533839782189,0.9351784231066357,1.1867559806315646,1.058136219931398,0.6602252175882412,1.4967946698047687,0.8918569057663319
ipsc_reprogramming::https://openalex.org/W2084521437,A Hierarchical Network Controls Protein Translation during Murine Embryonic Stem Cell Self-Renewal and Differentiation,ipsc_reprogramming,2008,CRISPR and Genetic Engineering,200068,0,9,288.0,3,1.1626705201817038,1.307730871551626,1.3261480816920508,0.5924426450742241,1.3145926374029342,1.3145926374029342,1.3145926374029342,1.3145926374029342,0.5924426450742241,0.09755323367586755,1.2170394037270666,3.4656152716981192,2.3309023919359277,0.805697790121355,2.7768722755287385,-0.15096921549677725,0.6243739972327181,2.3309023919359277,0.5652569405864662
ipsc_reprogramming::https://openalex.org/W2085620992,Calcium Handling in Human Embryonic Stem Cell-Derived Cardiomyocytes,ipsc_reprogramming,2008,Neuroscience and Neural Engineering,200357,0,14,175.0,3,0.4420920192158507,0.48008069488623367,0.11641683833600616,0.7300944669365722,1.554552130104519,1.554552130104519,1.554552130104519,1.554552130104519,0.7300944669365722,0.5115183027821482,1.043033827322371,2.8897201017006937,-0.9510102152260753,0.8410790625739395,0.5365200390454957,-0.1922192777902948,0.8818318479946654,-1.0172346096173588,0.7159510213716715
ipsc_reprogramming::https://openalex.org/W2085874686,Comparison of Reporter Gene and Iron Particle Labeling for Tracking Fate of Human Embryonic Stem Cells and Differentiated Endothelial Cells in Living Subjects,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,19,214.0,3,0.6303269095906371,0.661168868996829,0.43387556860147336,0.319331983805668,0.5515196054757732,0.5515196054757732,0.5515196054757732,0.5515196054757732,0.319331983805668,-0.5150265628973147,1.066546168373088,1.319978508460232,-0.2544534022581108,0.7864157972183387,0.757554130793716,-0.1035508760904445,0.7864157972183387,-0.08042727368616986,1.1451748070146457
ipsc_reprogramming::https://openalex.org/W2086046223,A High-Efficiency System for the Generation and Study of Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,9,558.0,3,-0.8046183962369915,-0.9183814221832909,-1.0415767920583978,0.6207827260458839,1.5005329341400508,1.5005329341400508,1.5005329341400508,1.5005329341400508,0.6207827260458839,0.19046788801861902,1.3100650461214318,3.0468545255348167,-1.3292646158406207,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,-1.4410425948550905,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2087367624,Caspase Activity Mediates the Differentiation of Embryonic Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,15,283.0,3,1.3995377006775302,1.3349631998912055,1.1262115107203727,0.6531713900134952,1.4581618589537526,1.4581618589537526,1.4581618589537526,1.4581618589537526,0.6531713900134952,0.29105809635891466,1.167103762594838,2.932758822751513,0.3441024628830156,1.4410425948550905,1.18746885364601,1.7080402947887094,1.5043991132229289,0.1940281424239262,1.5043991132229289
ipsc_reprogramming::https://openalex.org/W2088182309,G1 to S phase cell cycle transition in somatic and embryonic stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,29,176.0,3,0.9938180635375549,1.1085413302894518,1.0222535063914266,0.6396761133603239,1.240135525847754,1.240135525847754,1.240135525847754,1.240135525847754,0.6396761133603239,0.24523127685463175,0.9949042489931222,3.4473980856275475,1.2791202864673727,1.0662187098453757,1.9145058250555569,-0.1035508760904445,0.9255096725478376,1.316416796120573,0.757554130793716
ipsc_reprogramming::https://openalex.org/W2089953023,Regulatory Issues for Personalized Pluripotent Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,32,60.0,3,0.3570730558886309,0.4572144953795352,0.6185596133592822,0.1946693657219973,0.0,0.0,0.0,0.0,0.1946693657219973,-0.7359946748876858,0.7359946748876858,0.8181268066230076,1.4410425948550905,0.3441024628830156,0.4722447006439722,-0.1035508760904445,0.4842546896133437,1.2552122784689137,0.43661144314108474
ipsc_reprogramming::https://openalex.org/W2090240648,Expression profiling in transgenic FVB/N embryonic stem cells overexpressing STAT3,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,18,40.0,3,0.46233758204490805,0.5550709468853303,0.5350895311065027,0.407557354925776,0.3799835965916041,0.3799835965916041,0.3799835965916041,0.3799835965916041,0.407557354925776,-0.3469592521828624,0.7269428487744665,2.4335660965975596,0.9589045396826047,0.18857318571734477,1.382994127100638,-0.1035508760904445,0.18857318571734477,1.1247764866875987,0.005356068930432607
ipsc_reprogramming::https://openalex.org/W2090321067,Identification of Oxygen-Sensitive Transcriptional Programs in Human Embryonic Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,35,122.0,3,0.38251767299658934,0.26053572402279795,0.20863860744611407,0.17290823211875844,0.10935504986011868,0.10935504986011868,0.10935504986011868,0.10935504986011868,0.17290823211875844,-0.7678823690995742,0.8772374189596929,0.7671528912459878,-0.18857318571734488,-0.2766468564354923,0.9091937490081777,1.4413545762874802,-0.42485803102002234,0.4842546896133437,-0.4842546896133437
ipsc_reprogramming::https://openalex.org/W2090813237,Micropatterning of human embryonic stem cells dissects the mesoderm and endoderm lineages,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,11,95.0,3,-0.573737096951774,-0.5589067677970587,-0.2478377566758576,0.4947705802968961,0.8338463950337531,0.8338463950337531,0.8338463950337531,0.8338463950337531,0.4947705802968961,-0.15132234883086626,0.9851687438646194,1.6243784264797319,0.6086822979649462,-0.5704447748970412,-1.2094351106319274,-0.1035508760904445,-0.38416696558173563,0.378407085843941,-0.4543559533387417
ipsc_reprogramming::https://openalex.org/W2091541206,Nanog maintains pluripotency of mouse embryonic stem cells by inhibiting NFκB and cooperating with Stat3,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,17,145.0,3,-0.025377339599017903,-0.03980250859460181,-0.09395262937731262,0.20107962213225372,0.2847482689767221,0.2847482689767221,0.2847482689767221,0.2847482689767221,0.20107962213225372,-0.7210527915030057,1.0058010604797278,0.5696345410705103,-0.355490417839531,0.01606882145255911,0.11271512423958627,-0.1035508760904445,-0.11810696351929006,-0.12350223860954115,-0.08580185527452716
ipsc_reprogramming::https://openalex.org/W2092239037,Hepatocyte transplantation: waiting for stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,7,46.0,3,-0.24656114715359267,-0.2358902635182189,0.07916236527391665,0.280195681511471,0.29432547021881006,0.29432547021881006,0.29432547021881006,0.29432547021881006,0.280195681511471,-0.5857478286804129,0.8800732988992229,1.7248129814943929,0.4722447006439722,1.0474940068175935,-2.069901830895051,-0.1035508760904445,0.9760093537674822,-0.2766468564354923,0.5084880591093566
ipsc_reprogramming::https://openalex.org/W2093114427,A review of gene and stem cell therapy in cutaneous wound healing,ipsc_reprogramming,2008,Wound Healing and Treatments,200540,0,5,283.0,3,0.014372314841818945,-0.01553362147911156,-0.24612101942590664,0.6624493927125507,1.6499319122209875,1.6499319122209875,1.6499319122209875,1.6499319122209875,0.6624493927125507,0.3220522745539791,1.3278796376670083,3.7720396047284313,0.11505590590365333,-1.175712325618704,1.9407039497205099,0.0,-1.175712325618704,-0.2514700147493977,-1.175712325618704
ipsc_reprogramming::https://openalex.org/W2093441343,Human Embryonic Stem Cell-Derived Motor Neurons Are Sensitive to the Toxic Effect of Glial Cells Carrying an ALS-Causing Mutation,ipsc_reprogramming,2008,Amyotrophic Lateral Sclerosis Research,200028,0,8,500.0,3,0.8384242648500979,0.7007555822624717,0.6645767752465882,0.9227395411605938,2.537583869013816,2.537583869013816,2.537583869013816,2.537583869013816,0.9227395411605938,1.217166476469196,1.32041739254462,4.607055611964531,0.3991572672724164,0.7393691647046252,1.113046965682003,1.3300786920644279,0.30266424475084913,0.4258609421633824,0.34186015008841325
ipsc_reprogramming::https://openalex.org/W2093483666,The differentiation of embryonic stem cells seeded on electrospun nanofibers into neural lineages,ipsc_reprogramming,2008,Electrospun Nanofibers in Biomedical Applications,200168,0,13,444.0,3,1.1425292370090463,1.2449123995989666,0.8898489567440288,0.7019230769230769,1.7110040356400622,1.7110040356400622,1.7110040356400622,1.7110040356400622,0.7019230769230769,0.43558677527378764,1.2754172603662746,3.992116028133865,-0.06791888874378796,1.8032034090053755,1.4993921463277144,-0.1922192777902948,1.6671776660295266,0.04356686736888038,1.4757407750107874
ipsc_reprogramming::https://openalex.org/W2094435527,The Rho-Rock-Myosin Signaling Axis Determines Cell-Cell Integrity of Self-Renewing Pluripotent Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,25,152.0,3,-0.1707469582922103,-0.18034447457198002,-0.07567833774673638,0.22469635627530365,0.27113841277565376,0.27113841277565376,0.27113841277565376,0.27113841277565376,0.22469635627530365,-0.6816848557844303,0.952823268560084,0.4513154071233444,0.3101981774461211,-0.37840708584394095,0.09117891650763911,-0.1035508760904445,-0.4842546896133437,0.43661144314108474,-0.40152424977427054
ipsc_reprogramming::https://openalex.org/W2094689158,Differentiation and Transplantation of Human Embryonic Stem Cell–Derived Hepatocytes,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,6,515.0,3,-0.13827044447798018,-0.0698516164334198,0.5534339410690706,0.7025978407557355,1.7975379012784503,1.7975379012784503,1.7975379012784503,1.7975379012784503,0.7025978407557355,0.4376412007548889,1.3598967005235614,3.7210206501165515,1.6967518271167352,1.1451748070146457,-2.171220215881052,-0.1035508760904445,1.0568100414562778,1.4563382185327742,0.7937337853345579
ipsc_reprogramming::https://openalex.org/W2094916525,Transplantation of Mouse Embryonic Stem Cells into the Cochlea of an Auditory-Neuropathy Animal Model: Effects of Timing after Injury,ipsc_reprogramming,2008,"Hearing, Cochlea, Tinnitus, Genetics",200227,0,15,88.0,3,1.0503253511612387,1.1457701332051047,1.0670450192567815,0.75,1.5284320360354184,1.5284320360354184,1.5284320360354184,1.5284320360354184,0.75,0.5863256083090479,0.9421064277263705,4.204087956758219,1.199247174745899,1.4954997098580505,1.7821173657937142,-0.1922192777902948,1.130900041148827,1.1606537779841586,0.8931163430571167
ipsc_reprogramming::https://openalex.org/W2095358744,Mouse induced pluripotent stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,34,34.0,3,0.9573445418811086,0.8087331048764722,0.6537606799423259,0.774966261808367,1.2862870029584204,1.2862870029584204,1.2862870029584204,1.2862870029584204,0.774966261808367,0.6565629327117487,0.6297240702466717,2.528910128797358,-0.40152424977427054,0.7719045873251161,0.6879996663892226,1.6549327292473854,0.6346740438371757,0.12350223860954129,1.1048357439621104
ipsc_reprogramming::https://openalex.org/W2095417588,Defining Molecular Cornerstones during Fibroblast to iPS Cell Reprogramming in Mouse,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,20,826.0,3,-0.11141224997012347,-0.14855731522341006,-0.10265430862713285,0.8824224021592443,2.3145603735370828,2.3145603735370828,2.3145603735370828,2.3145603735370828,0.8824224021592443,1.0128494914637045,1.3017108820733783,4.621090421714891,0.33275896033266833,-0.19948887890012496,0.037501091228918086,-0.1035508760904445,-0.29338123212119327,-0.26553378030387453,-0.22688544453587908
ipsc_reprogramming::https://openalex.org/W2095668414,Deconstructing human embryonic stem cell cultures: niche regulation of self-renewal and pluripotency,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,63,66.0,3,-0.5173833778386947,-0.5101260204537539,-0.44930591381445784,0.21356275303643724,0.0,0.0,0.0,0.0,0.21356275303643724,-0.6965547387700778,0.6965547387700778,1.2351554504346964,-0.5830954302759128,-0.942075774995776,-0.17767991599210634,-0.1035508760904445,-0.942075774995776,0.5454121506445865,-0.942075774995776
ipsc_reprogramming::https://openalex.org/W2096592632,Capture of Authentic Embryonic Stem Cells from Rat Blastocysts,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,26,787.0,3,0.12049716539251012,0.14992406722400514,-0.002285679264001285,0.2058029689608637,0.5676149052870463,0.5676149052870463,0.5676149052870463,0.5676149052870463,0.2058029689608637,-0.71040225474578,1.2780171600328263,1.7843717165482342,-0.19948887890012496,-0.23238459066262773,0.7719045873251161,-0.1035508760904445,-0.14512094121077415,0.005356068930432607,-0.1127151242395864
ipsc_reprogramming::https://openalex.org/W2096791965,Comprehensive MicroRNA Profiling Reveals a Unique Human Embryonic Stem Cell Signature Dominated by a Single Seed Sequence,ipsc_reprogramming,2008,MicroRNA in disease regulation,200314,0,17,213.0,3,0.31044075094393225,0.3604276010954253,0.21328929501061789,0.13141025641025642,0.23212029397124792,0.23212029397124792,0.23212029397124792,0.23212029397124792,0.13141025641025642,-0.8447436294251662,1.0768639233964141,1.8557374466655185,0.0,0.1768208351904423,0.8994349076672338,-0.2487276896369165,0.1768208351904423,0.2216820512581709,0.2669941254049526
ipsc_reprogramming::https://openalex.org/W2097098976,Pluripotency and nuclear reprogramming,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,57,191.0,3,0.7627129299350225,0.632987890133149,0.4973375727347559,0.6474358974358975,1.1681001836575362,1.1681001836575362,1.1681001836575362,1.1681001836575362,0.6474358974358975,0.26728739334566054,0.9008127903118757,2.344988794331019,-0.6478313797092182,0.4842546896133437,0.5330238163261952,1.766454744488638,0.4248580310200222,0.29897743217218087,0.6216256752321292
ipsc_reprogramming::https://openalex.org/W2098717020,Tcf3 is an integral component of the core regulatory circuitry of embryonic stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,31,500.0,3,0.32926382682293515,0.3467031183964545,0.16596053836664476,0.36521592442645073,0.7507776451980871,0.7507776451980871,0.7507776451980871,0.7507776451980871,0.36521592442645073,-0.42260155702887714,1.1733792022269642,1.449761271625358,-0.5207167523542124,0.3669246637254197,0.6346740438371757,-0.1035508760904445,0.27108613343115356,0.058950602678679506,0.4543559533387419
ipsc_reprogramming::https://openalex.org/W2099474957,Directed and Systematic Differentiation of Cardiovascular Cells From Mouse Induced Pluripotent Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,15,473.0,3,0.39296087496284615,0.4270243959301044,0.3474456563851374,0.2726045883940621,0.6254607017696072,0.6254607017696072,0.6254607017696072,0.6254607017696072,0.2726045883940621,-0.601973618489922,1.2274343202595293,1.466821683948027,0.4248580310200222,0.5207167523542122,0.5207167523542122,-0.1035508760904445,0.5578847628395986,-0.058950602678679506,0.5704447748970412
ipsc_reprogramming::https://openalex.org/W2101378716,X Chromosome Dosage Compensation: How Mammals Keep the Balance,ipsc_reprogramming,2008,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,200204,0,20,532.0,3,0.8747637994172495,1.00120584926302,0.8935744588787015,0.7243589743589743,1.7563036716165243,1.7563036716165243,1.7563036716165243,1.7563036716165243,0.7243589743589743,0.4935969107406013,1.262706760875923,3.846230647852969,0.7145857586913689,1.4337165358971538,0.971141675971613,-0.1922192777902948,1.4196769404718026,0.7230720375879418,1.185047541321325
ipsc_reprogramming::https://openalex.org/W2101868242,The significance of induced pluripotent stem cells for basic research and clinical therapy,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,9,25.0,3,-0.7153115091114073,-0.7622518664543197,-0.3947038013045713,0.20242914979757085,0.0,0.0,0.0,0.0,0.20242914979757085,-0.7185300805221019,0.7185300805221019,1.3643873954428312,1.1555549404847567,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,0.602248784096317,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2103612759,Neurons derived from reprogrammed fibroblasts functionally integrate into the fetal brain and improve symptoms of rats with Parkinson's disease,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,22,1208.0,3,-0.7393962990495576,-0.7909964649740884,-0.5522394844905198,0.756578947368421,1.9739812820052196,1.9739812820052196,1.9739812820052196,1.9739812820052196,0.756578947368421,0.604859173867629,1.3691221081375906,3.5440289812618166,0.378407085843941,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,0.27664685643549214,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2103744114,Hemangioblasts from Human Embryonic Stem Cells Generate Multilayered Blood Vessels with Functional Smooth Muscle Cells,ipsc_reprogramming,2008,Angiogenesis and VEGF in Cancer,200030,0,17,32.0,3,0.7452126460309827,0.8054087155417559,0.569229206794035,0.9328609986504723,1.9846766134151892,1.9846766134151892,1.9846766134151892,1.9846766134151892,0.9328609986504723,1.2803471532924506,0.7043294601227386,3.469843474289089,-0.010782769843052764,1.014754910369961,0.9979165251629082,-0.1922192777902948,0.9892576228030421,0.028334441085661802,1.1573429957700196
ipsc_reprogramming::https://openalex.org/W2104045436,Can cancer be reversed by engineering the tumor microenvironment?,ipsc_reprogramming,2008,Cellular Mechanics and Interactions,200101,0,5,307.0,3,-0.25823865998839385,-0.3613317513082438,-0.9649722798636098,0.6067813765182186,1.4880320188645741,1.4880320188645741,1.4880320188645741,1.4880320188645741,0.6067813765182186,0.14258311019460712,1.345448908669967,3.096092258279983,-2.318694518887114,-1.175712325618704,1.2954198368781424,0.0,-1.175712325618704,-2.204394300180185,-1.175712325618704
ipsc_reprogramming::https://openalex.org/W2104708641,Induction of Pluripotent Stem Cells from Mouse Embryonic Fibroblasts by Oct4 and Klf4 with Small-Molecule Compounds,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,5,899.0,3,-0.771627909031588,-0.878910893752869,-0.8256669592227251,0.558029689608637,1.4809443906369402,1.4809443906369402,1.4809443906369402,1.4809443906369402,0.558029689608637,0.007587218427835829,1.4733571722091043,3.296538858063778,-0.26553378030387453,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,-0.9934046005421291,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2105388319,Modeling epilepsy with pluripotent human cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,11,26.0,3,-0.7753874821756961,-0.8651488466288807,-0.8271528667736282,0.9517543859649122,2.121209207020572,2.121209207020572,2.121209207020572,2.121209207020572,0.9517543859649122,1.4107605812018407,0.7104486258187314,3.6315551281592913,-0.5330238163261957,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,-0.7363159173761294,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2106219965,Pancreatic endoderm derived from human embryonic stem cells generates glucose-responsive insulin-secreting cells in vivo,ipsc_reprogramming,2008,Pancreatic function and diabetes,200385,0,5,1831.0,3,0.050530072691399475,0.08975879491948231,-0.018352840898058817,0.5119770580296896,1.5261783180617345,1.5261783180617345,1.5261783180617345,1.5261783180617345,0.5119770580296896,-0.11424932170750068,1.6404276397692352,2.994216397761364,0.3629172951393562,-0.36291729513935606,0.7009514195842118,-0.04323119115281719,-0.10463345561407539,-0.31863936396437514,-0.36291729513935606
ipsc_reprogramming::https://openalex.org/W2106685590,Klf5 is involved in self-renewal of mouse embryonic stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,16,151.0,3,-0.42133490565162035,-0.49896648800318605,-0.7231840083670992,0.5674763832658569,1.0500076274241557,1.0500076274241557,1.0500076274241557,1.0500076274241557,0.5674763832658569,0.0309677461589124,1.0190398812652433,1.6397007607995968,-1.3556401983903108,-0.6478313797092182,-0.13430374351964616,-0.1035508760904445,-0.6744897501960817,-1.4719823604679116,-0.6744897501960817
ipsc_reprogramming::https://openalex.org/W2107085081,Good manufacturing practice and clinical-grade human embryonic stem cell lines,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,43,243.0,3,-0.510530273638362,-0.5126607636422844,-0.47840038107052507,0.06443994601889338,0.0037250361998688447,0.0037250361998688447,0.0037250361998688447,0.0037250361998688447,0.06443994601889338,-0.9837487589951657,0.9874737951950345,0.904808971156209,-0.6346740438371756,-0.9255096725478376,-0.16680769025521144,-0.1035508760904445,-0.9255096725478376,0.33275896033266833,-0.9255096725478376
ipsc_reprogramming::https://openalex.org/W2107862190,Comparative study of mouse and human feeder cells for human embryonic stem cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,25,155.0,3,-0.7627929193503074,-0.8143471729043462,-0.6994846089878427,0.07186234817813765,0.0,0.0,0.0,0.0,0.07186234817813765,-0.966674308791899,0.966674308791899,1.3029345882209562,-0.413163020430745,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,0.037501091228918086,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2108143027,Reprogramming Primordial Germ Cells into Pluripotent Stem Cells,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,8,170.0,3,0.04684954408494975,0.10700252120745579,0.1982464927060009,0.19129554655870445,0.3766843361478344,0.3766843361478344,0.3766843361478344,0.3766843361478344,0.19129554655870445,-0.7414170202800625,1.118101356427897,0.622315453642072,0.9337606913772681,-0.18857318571734488,0.4842546896133437,-0.1035508760904445,-0.08042727368616986,0.6412388356175345,-0.29897743217218087
ipsc_reprogramming::https://openalex.org/W2108241558,"Stem Cells, the Molecular Circuitry of Pluripotency and Nuclear Reprogramming",ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,69,1425.0,3,0.7163713510495263,0.7893146871243074,0.660732668784816,0.8814102564102564,2.2805573126586296,2.2805573126586296,2.2805573126586296,2.2805573126586296,0.8814102564102564,1.0086413452919794,1.2719159673666502,4.939913114886041,0.1343037435196463,0.80109452928195,1.1048357439621104,-0.1035508760904445,0.7016363397361919,0.9934046005421291,0.9934046005421291
ipsc_reprogramming::https://openalex.org/W2108317381,Directed Differentiation of Pluripotent Stem Cells: From Developmental Biology to Therapeutic Applications,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,21,82.0,3,0.9689348569934003,1.098715012078384,0.9354523695927343,0.4551282051282051,0.608724048854623,0.608724048854623,0.608724048854623,0.608724048854623,0.4551282051282051,-0.2502292638153285,0.8589533126699515,1.674306042728031,0.6879996663892226,1.2094351106319268,1.2552122784689137,-0.1035508760904445,1.342335680077261,0.80109452928195,1.3556401983903108
ipsc_reprogramming::https://openalex.org/W2109210816,Hunt for pluripotent stem cell – Regenerative medicine search for almighty cell,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,8,100.0,3,0.03977361397882076,0.09745333800730523,0.46758423891152523,0.7478070175438597,1.6329931618554523,1.6329931618554523,1.6329931618554523,1.6329931618554523,0.7478070175438597,0.5785923000834121,1.0544008617720402,3.8898741886350985,0.9337606913772681,1.1660610983347595,-1.8514658442965457,-0.1035508760904445,1.2435228837190522,0.6412388356175345,1.2435228837190522
ipsc_reprogramming::https://openalex.org/W2109596139,The biological and ethical basis of the use of human embryonic stem cells for in vitro test systems or cell therapy,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,14,73.0,3,-0.7303612790184077,-0.7646671561871933,-0.47345947828762247,0.6465924426450742,1.136957006096415,1.136957006096415,1.136957006096415,1.136957006096415,0.6465924426450742,0.2645409711422789,0.872416034954136,1.6798944331454553,0.5454121506445865,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,0.6611018350551293,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2111951563,High level functional expression of the ABCG2 multidrug transporter in undifferentiated human embryonic stem cells,ipsc_reprogramming,2008,Drug Transport and Resistance Mechanisms,200159,0,7,88.0,3,0.43976614047333595,0.49688646207636783,0.500015724386179,0.8139338731443995,1.7790518000565378,1.7790518000565378,1.7790518000565378,1.7790518000565378,0.8139338731443995,0.7667401942480498,1.012311605808488,3.6575857399018163,1.1377391519513942,0.05436241410382099,1.7213411643521213,-0.1922192777902948,-0.16888043562605215,1.201419813705421,-0.25365275999315695
ipsc_reprogramming::https://openalex.org/W2112485709,Induction of pluripotent stem cells from primary human fibroblasts with only Oct4 and Sox2,ipsc_reprogramming,2008,Pluripotent Stem Cells Research,200414,0,18,1325.0,3,-0.7854074750593472,-0.878372223430075,-0.8942937358937816,0.7174426450742241,1.8781059949329078,1.8781059949329078,1.8781059949329078,1.8781059949329078,0.7174426450742241,0.473091990351995,1.4050140045809127,3.54282397350371,-0.8462094744862817,-1.3691891044274427,-0.413163020430745,0.0,-1.3691891044274427,-0.8931163430571167,-1.3691891044274427
ipsc_reprogramming::https://openalex.org/W2112738731,Myc’s broad reach,ipsc_reprogramming,2008,Cancer-related Molecular Pathways,200082,0,8,922.0,3,1.1694826964728822,1.0722802147937947,1.1032629624288408,0.9347165991902834,2.76765214193604,2.76765214193604,2.76765214193604,2.76765214193604,0.9347165991902834,1.29093325378099,1.4767188881550497,4.317117159225097,1.1377391519513942,1.3376658189994497,1.3172553794763882,1.1775861970578083,0.8453024915528214,0.9364887689361632,0.970802929027862
