id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node
https://openalex.org/W2134363729,2005,Law and order: Assessing and enforcing compliance with ontological modeling principles in the Foundational Model of Anatomy,transformer_foundation_models,Biomedical Text Mining and Ontologies,100,0,,W2134363729,10.1016/j.compbiomed.2005.04.007,28,Biomedical Text Mining and Ontologies,Biomedical Text Mining and Ontologies,0
https://openalex.org/W2169041475,2005,Unsupervised extraction of visual attention objects in color images,transformer_foundation_models,Visual Attention and Saliency Detection,775,0,,W2169041475,10.1109/tcsvt.2005.859028,406,Visual Attention and Saliency Detection,Visual Attention and Saliency Detection,0
https://openalex.org/W2145674033,2008,Re-ranking search results using language models of query-specific clusters,transformer_foundation_models,Information Retrieval and Search Behavior,363,0,,W2145674033,10.1007/s10791-008-9065-9,41,Information Retrieval and Search Behavior,Information Retrieval and Search Behavior,0
https://openalex.org/W2408503330,2008,Untitled,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2408503330,,38,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2159863202,2005,Combining Statistical Language Models via the Latent Maximum Entropy Principle,transformer_foundation_models,Topic Modeling,741,0,,W2159863202,10.1007/s10994-005-0928-7,23,Topic Modeling,Topic Modeling,0
https://openalex.org/W2044062612,2009,Streaming for large scale NLP,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2044062612,10.3115/1620754.1620829,42,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2121338597,2009,Preference grammars,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2121338597,10.3115/1620754.1620789,47,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1794495012,2009,Using Statistical Techniques and Web Search to Correct ESL Errors,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1794495012,10.1558/cj.v26i3.491-511,62,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2035496914,2007,A Syntactic Transformation Model for Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2035496914,10.1142/s0219427907001603,9,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2158877985,2009,Metagenomic Pyrosequencing and Microbial Identification,transformer_foundation_models,bioluminescence and chemiluminescence research,791,0,,W2158877985,10.1373/clinchem.2008.107565,526,bioluminescence and chemiluminescence research,bioluminescence and chemiluminescence research,0
https://openalex.org/W2131121993,2008,The CASIA Statistical Machine Translation System for IWSLT 2008,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2131121993,,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2017841892,2006,Dependency Structure Applied to Language Modeling for Information Retrieval,transformer_foundation_models,Topic Modeling,741,0,,W2017841892,10.4218/etrij.06.0105.0020,18,Topic Modeling,Topic Modeling,0
https://openalex.org/W2250630261,2009,Amharic Part-of-Speech Tagger for Factored Language Modeling,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2250630261,,21,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W201536428,2006,"Inter-document similarities, language models, and ad hoc information retrieval",transformer_foundation_models,Topic Modeling,741,0,,W201536428,,24,Topic Modeling,Topic Modeling,0
https://openalex.org/W2404596075,2007,Statistical machine translation using large j/e parallel corpus and long phrase tables.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2404596075,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2117642127,2008,Applying Morphology Generation Models to Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2117642127,,125,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2104759626,2005,"Transducer composition for ""on-the-fly"" lexicon and language model integration",transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2104759626,10.1109/asru.2001.1034667,21,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2044046271,2006,How do highly proficient bilinguals control their lexicalization process? Inhibitory and language-specific selection mechanisms are both functional.,transformer_foundation_models,Neurobiology of Language and Bilingualism,501,0,,W2044046271,10.1037/0278-7393.32.5.1057,514,Neurobiology of Language and Bilingualism,Neurobiology of Language and Bilingualism,0
https://openalex.org/W1567857349,2006,L2 in a Nutshell: The Investigation of Second Language Processing in the Miniature Language Model,transformer_foundation_models,Neurobiology of Language and Bilingualism,501,0,,W1567857349,10.1111/j.1467-9922.2006.00363.x,34,Neurobiology of Language and Bilingualism,Neurobiology of Language and Bilingualism,0
https://openalex.org/W2153124406,2008,Partial matching strategy for phrase-based statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2153124406,10.3115/1557690.1557734,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2153077320,2007,Topic-Independent Speaking-Style Transformation of Language Model for Spontaneous Speech Recognition,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2153077320,10.1109/icassp.2007.367156,11,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2166697331,2008,Automatic lecture transcription by exploiting presentation slide information for language model adaptation,transformer_foundation_models,Video Analysis and Summarization,767,0,,W2166697331,10.1109/icassp.2008.4518763,34,Video Analysis and Summarization,Video Analysis and Summarization,0
https://openalex.org/W2074731129,2005,A direct comparison of exogenous and endogenous inhibition of return and selective attention mechanisms in the somatosensory system,transformer_foundation_models,Tactile and Sensory Interactions,729,0,,W2074731129,10.1080/08990220500420335,23,Tactile and Sensory Interactions,Tactile and Sensory Interactions,0
https://openalex.org/W1514997941,2006,IBM's Statistical Question Answering System - TREC-11,transformer_foundation_models,Topic Modeling,741,0,,W1514997941,10.21236/ada456310,110,Topic Modeling,Topic Modeling,0
https://openalex.org/W2055848950,2008,Comparison study on k-word statistical measures for protein: From sequence to 'sequence space',transformer_foundation_models,Fractal and DNA sequence analysis,279,0,,W2055848950,10.1186/1471-2105-9-394,39,Fractal and DNA sequence analysis,Fractal and DNA sequence analysis,0
https://openalex.org/W1492293509,2008,Context dependent language model adaptation,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W1492293509,10.21437/interspeech.2008-254,22,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W1604065198,2006,MOOD: A Modular Object-Oriented Decoder for Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1604065198,10.63317/4oo7so8h9jey,11,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1509106210,2005,Methods for combining language models in speech recognition,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W1509106210,10.21437/interspeech.2005-26,17,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2141836429,2008,LIMSI's statistical translation systems for WMT'08,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2141836429,10.3115/1626394.1626404,26,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2130696866,2008,Unsupervised language model adaptation via topic modeling based on named entity hypotheses,transformer_foundation_models,Topic Modeling,741,0,,W2130696866,10.1109/icassp.2008.4518761,35,Topic Modeling,Topic Modeling,0
https://openalex.org/W92696887,2008,Which units for acoustic and language modeling for Khmer automatic speech recognition,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W92696887,,26,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2116599427,2007,Can we translate letters?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2116599427,10.3115/1626355.1626360,89,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3203963068,2007,All links are not the same: evaluating word alignments for statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W3203963068,,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2115511080,2007,Expectation Maximization and Posterior Constraints,transformer_foundation_models,Data Management and Algorithms,179,0,,W2115511080,,151,Data Management and Algorithms,Data Management and Algorithms,0
https://openalex.org/W2043832764,2005,PORTAGE,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2043832764,10.3115/1654449.1654477,35,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2105132850,2007,An efficient two-pass approach to synchronous-CFG driven statistical MT,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2105132850,10.5445/ir/1000009557,51,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2404928265,2008,Translation of unknown words in phrase-based statistical machine translation for languages of rich morphology.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2404928265,,15,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2126277576,2008,Two-Stage Translation: A Combined Linguistic and Statistical Machine Translation Framework,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2126277576,,12,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3201843452,2007,Semi-automatic error analysis for large-scale statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W3201843452,,12,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2022859009,2005,Combining language models in the input interface of a spoken dialogue system,transformer_foundation_models,Speech and dialogue systems,701,0,,W2022859009,10.1016/j.csl.2005.05.003,19,Speech and dialogue systems,Speech and dialogue systems,0
https://openalex.org/W2913557068,2006,Proceedings of the Workshop on Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2913557068,,7,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2138974169,2009,A statistical machine translation model based on a synthetic synchronous grammar,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2138974169,10.3115/1667583.1667623,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W65139299,2007,Dynamic language model adaptation using presentation slides for lecture speech recognition,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W65139299,10.21437/interspeech.2007-265,23,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2052356310,2008,Improving language models for radiology speech recognition,transformer_foundation_models,Topic Modeling,741,0,,W2052356310,10.1016/j.jbi.2008.08.001,22,Topic Modeling,Topic Modeling,0
https://openalex.org/W2135732378,2009,Learning bilingual linguistic reordering model for statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2135732378,10.3115/1620754.1620791,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2051997605,2009,Using artificially generated data to evaluate statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2051997605,10.3115/1690359.1690366,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1964820892,2008,Modeling actions of PubMed users with n-gram language models,transformer_foundation_models,Topic Modeling,741,0,,W1964820892,10.1007/s10791-008-9067-7,26,Topic Modeling,Topic Modeling,0
https://openalex.org/W1994218329,2005,Gamma-band synchronization in visual cortex predicts speed of change detection,transformer_foundation_models,Neural dynamics and brain function,499,0,,W1994218329,10.1038/nature04258,780,Neural dynamics and brain function,Neural dynamics and brain function,0
https://openalex.org/W2105245376,2009,A POS-based model for long-range reorderings in SMT,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2105245376,10.3115/1626431.1626472,77,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W174238510,2009,Structural Support Vector Machines for Log-Linear Approach in Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W174238510,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2160848811,2006,The dual language model to explain code-switching: A cognitive-pragmatic approach,transformer_foundation_models,Multilingual Education and Policy,478,0,,W2160848811,10.1515/ip.2006.017,39,Multilingual Education and Policy,Multilingual Education and Policy,0
https://openalex.org/W1880927934,2009,Model Fusion in Conceptual Language Modeling,transformer_foundation_models,Semantic Web and Ontologies,669,0,,W1880927934,10.1007/978-3-642-00958-7_23,16,Semantic Web and Ontologies,Semantic Web and Ontologies,0
https://openalex.org/W2007469869,2008,An unsupervised web-based topic language model adaptation method,transformer_foundation_models,Topic Modeling,741,0,,W2007469869,10.1109/icassp.2008.4518801,26,Topic Modeling,Topic Modeling,0
https://openalex.org/W2144443436,2009,Language modeling for what-with-where on GOOG-411,transformer_foundation_models,Speech and dialogue systems,701,0,,W2144443436,10.21437/interspeech.2009-294,18,Speech and dialogue systems,Speech and dialogue systems,0
https://openalex.org/W2084496999,2007,Improved pulse sequences for sequence specific assignment of aromatic proton resonances in proteins,transformer_foundation_models,Protein Structure and Dynamics,597,0,,W2084496999,10.1007/s10858-006-9128-4,32,Protein Structure and Dynamics,Protein Structure and Dynamics,0
https://openalex.org/W2135356570,2006,Does sonority have a phonetic basis? Comments on the chapter by Bert Vaux,transformer_foundation_models,Phonetics and Phonology Research,548,0,,W2135356570,,18,Phonetics and Phonology Research,Phonetics and Phonology Research,0
https://openalex.org/W1989661826,2008,Emergent focused interactions in public places: A systematic analysis of the multimodal achievement of a common interactional space,transformer_foundation_models,"Language, Discourse, Communication Strategies",398,0,,W1989661826,10.1016/j.pragma.2008.09.019,513,"Language, Discourse, Communication Strategies","Language, Discourse, Communication Strategies",0
https://openalex.org/W2178619104,2009,Approach to Selecting Best Development Set for Phrase-Based Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2178619104,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2071203485,2009,Fast translation rule matching for syntax-based statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2071203485,10.3115/1699571.1699647,10,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1541056931,2008,Probabilistic document length priors for language models,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1541056931,,18,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2401572074,2005,The CASIA phrase-based machine translation system.,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2401572074,,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1965221819,2009,Personalized text snippet extraction using statistical language models,transformer_foundation_models,Topic Modeling,741,0,,W1965221819,10.1016/j.patcog.2009.06.003,27,Topic Modeling,Topic Modeling,0
https://openalex.org/W2039854536,2009,Attention modification program in individuals with generalized anxiety disorder.,transformer_foundation_models,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",63,0,,W2039854536,10.1037/a0012589,537,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes","Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",0
https://openalex.org/W2106477919,2006,Stochastic inversion transduction grammars for obtaining word phrases for phrase-based statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2106477919,10.3115/1654650.1654669,12,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1966633684,2009,Placing flickr photos on a map,transformer_foundation_models,Geographic Information Systems Studies,312,0,,W1966633684,10.1145/1571941.1572025,277,Geographic Information Systems Studies,Geographic Information Systems Studies,0
https://openalex.org/W2185653479,2008,Offshore Code Comparison Collaboration within IEA Wind Annex XXIII: Phase II Results Regarding Monopile Foundation Modeling,transformer_foundation_models,Fluid Dynamics and Vibration Analysis,270,0,,W2185653479,,66,Fluid Dynamics and Vibration Analysis,Fluid Dynamics and Vibration Analysis,0
https://openalex.org/W1970207179,2007,Using Translation Paraphrases from Trilingual Corpora to Improve Phrase-Based Statistical Machine Translation: A Preliminary Report,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1970207179,10.1109/micai.2007.34,2,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2141540671,2005,Minimum word error based discriminative training of language models,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W2141540671,10.21437/interspeech.2005-16,24,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2155475726,2009,An analysis of the effect of training data variation in English-Persian Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2155475726,10.1109/iit.2009.5413782,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2139568825,2009,Fine-Tuning in Portuguese-English Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2139568825,10.1109/stil.2009.16,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W3141614516,2006,The XMU Phrase-Based Statistical Machine Translation System for IWSLT 2006,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W3141614516,,4,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2154632340,2008,Improving word alignment with language model based confidence scores,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2154632340,10.3115/1626394.1626415,7,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W1889037813,2007,Estonian-English Statistical Machine Translation: the First Results,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1889037813,,7,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2102909995,2008,Using Moses to integrate multiple rule-based machine translation engines into a hybrid system,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2102909995,10.3115/1626394.1626422,54,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2017500910,2007,The syntax augmented MT (SAMT) system for the shared task in the 2007 ACL Workshop on Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2017500910,10.3115/1626355.1626386,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2138965834,2008,Electrophysiological Indices of Target and Distractor Processing in Visual Search,transformer_foundation_models,Neural and Behavioral Psychology Studies,498,0,,W2138965834,10.1162/jocn.2009.21039,643,Neural and Behavioral Psychology Studies,Neural and Behavioral Psychology Studies,0
https://openalex.org/W2108698956,2007,HKUST Statistical Machine Translation Experiments for IWSLT 2007,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2108698956,,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2123111295,2005,Classifying Genomic Sequences by Sequence Feature Analysis,transformer_foundation_models,Machine Learning in Bioinformatics,418,0,,W2123111295,10.1016/s1672-0229(05)03027-5,19,Machine Learning in Bioinformatics,Machine Learning in Bioinformatics,0
https://openalex.org/W2165036333,2008,A Generalized Reordering Model for Phrase-Based Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2165036333,,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2129115651,2009,CAMP: a useful resource for research on antimicrobial peptides,transformer_foundation_models,Antimicrobial Peptides and Activities,61,0,,W2129115651,10.1093/nar/gkp1021,461,Antimicrobial Peptides and Activities,Antimicrobial Peptides and Activities,0
https://openalex.org/W3161547488,2006,An Overview of Statistical Machine Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W3161547488,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2114498924,2009,A Study of Language Model for Image Retrieval,transformer_foundation_models,Advanced Image and Video Retrieval Techniques,25,0,,W2114498924,10.1109/icdmw.2009.114,13,Advanced Image and Video Retrieval Techniques,Advanced Image and Video Retrieval Techniques,0
https://openalex.org/W2102062345,2009,Tied-mixture language modeling in continuous space,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W2102062345,10.3115/1620754.1620821,14,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2036912417,2009,Joint acoustic and language modeling for speech recognition,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W2036912417,10.1016/j.specom.2009.10.003,37,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2119388680,2006,Improved discriminative bilingual word alignment,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2119388680,10.3115/1220175.1220240,72,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2007579277,2007,Distributed and focused attention: Neuropsychological evidence for separate attentional mechanisms when counting and estimating.,transformer_foundation_models,Neural and Behavioral Psychology Studies,498,0,,W2007579277,10.1037/0096-1523.33.5.1076,34,Neural and Behavioral Psychology Studies,Neural and Behavioral Psychology Studies,0
https://openalex.org/W2058772681,2009,Devanagari OCR using a recognition driven segmentation framework and stochastic language models,transformer_foundation_models,Handwritten Text Recognition Techniques,331,0,,W2058772681,10.1007/s10032-009-0086-8,29,Handwritten Text Recognition Techniques,Handwritten Text Recognition Techniques,0
https://openalex.org/W2112958284,2007,Unsupervised Language Model Adaptation Incorporating Named Entity Information,transformer_foundation_models,Topic Modeling,741,0,,W2112958284,,25,Topic Modeling,Topic Modeling,0
https://openalex.org/W2161761192,2009,Machine Translation Using Automatically Inferred Construction-Based Correspondence and Language Models,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2161761192,,8,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2064840377,2007,Production potential of<i>Stevia rebaudiana</i>(Bert.) Bertoni. under intercropping systems,transformer_foundation_models,Agronomic Practices and Intercropping Systems,44,0,,W2064840377,10.1080/03650340701474949,26,Agronomic Practices and Intercropping Systems,Agronomic Practices and Intercropping Systems,0
https://openalex.org/W2117766732,2009,Memory-Based Machine Translation and Language Modeling,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2117766732,10.2478/v10108-009-0012-8,16,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2157817599,2009,A quantitative analysis of reordering phenomena,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2157817599,10.3115/1626431.1626471,43,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2080021477,2009,Improving a statistical language model through non-linear prediction,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2080021477,10.1016/j.neucom.2008.12.025,18,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W101576916,2008,Iterative language model estimation: efficient data structure &amp; algorithms,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W101576916,10.21437/interspeech.2008-255,51,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2090288913,2007,Relationship between phosphogenesis and sequence architecture: Sequence stratigraphy and biostratigraphy in the Middle Ordovician of the Armorican Massif (NW France),transformer_foundation_models,Paleontology and Stratigraphy of Fossils,529,0,,W2090288913,10.1016/j.palaeo.2006.12.011,41,Paleontology and Stratigraphy of Fossils,Paleontology and Stratigraphy of Fossils,0
https://openalex.org/W99138200,2008,"Identification of mRNA Polyadenylation Sites in Genomes Using cDNA Sequences, Expressed Sequence Tags, and Trace",transformer_foundation_models,RNA Research and Splicing,613,0,,W99138200,10.1007/978-1-59745-033-1_2,17,RNA Research and Splicing,RNA Research and Splicing,0
https://openalex.org/W2128211725,2008,Can we relearn an RBMT system?,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2128211725,10.3115/1626394.1626421,57,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2760240491,2006,Training a Statistical Machine Translation System without GIZA++,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2760240491,10.63317/29nj3bnbejib,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2198302430,2008,Statistical machine translation and automatic speech recognition under uncertainty,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2198302430,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W161909597,2005,Building topic specific language models from webdata using competitive models,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W161909597,10.21437/interspeech.2005-20,56,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2114018614,2005,Phrase-Based Statistical Machine Translation for MANOS System,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2114018614,,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2114211285,2007,Smooth Bilingual N-gram Translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2114211285,,39,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2125536435,2007,Hierarchical Phrase-Based Translation with Suffix Arrays,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2125536435,,87,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2146101954,2006,Edit disfluency detection and correction using a cleanup language model and an alignment model,transformer_foundation_models,Topic Modeling,741,0,,W2146101954,10.1109/tasl.2006.878267,22,Topic Modeling,Topic Modeling,0
https://openalex.org/W2153188739,2008,An empirical study in source word deletion for phrase-based statistical machine translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2153188739,10.3115/1626394.1626395,10,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2799332990,2009,The Influence of Foundation Modeling Assumptions on Long-Term Load Prediction for Offshore Wind Turbines,transformer_foundation_models,Wind and Air Flow Studies,785,0,,W2799332990,10.1115/omae2009-80050,14,Wind and Air Flow Studies,Wind and Air Flow Studies,0
https://openalex.org/W2134756243,2005,A one-pass decoder based on polymorphic linguistic context assignment,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W2134756243,10.1109/asru.2001.1034625,179,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W2034224543,2009,A process study of computer-aided translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2034224543,10.1007/s10590-010-9076-3,94,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2151658586,2008,Adaptive language modeling for word prediction,transformer_foundation_models,Topic Modeling,741,0,,W2151658586,10.3115/1564154.1564167,14,Topic Modeling,Topic Modeling,0
https://openalex.org/W29775052,2008,Class-based statistical machine translation for field maintainable speech-to-speech translation,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W29775052,10.21437/interspeech.2008-602,3,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2161188302,2007,Gaussian Mixture Language Models for Speech Recognition,transformer_foundation_models,Speech Recognition and Synthesis,699,0,,W2161188302,10.1109/icassp.2007.367155,17,Speech Recognition and Synthesis,Speech Recognition and Synthesis,0
https://openalex.org/W82687334,2009,Chained System: A Linear Combination of Different Types of Statistical Machine Translation Systems,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W82687334,,5,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W180516261,2007,Large-scale random forest language models for speech recognition,transformer_foundation_models,Music and Audio Processing,486,0,,W180516261,10.21437/interspeech.2007-259,18,Music and Audio Processing,Music and Audio Processing,0
https://openalex.org/W1663216208,2008,Spoken language processing techniques for sign language recognition and translation,transformer_foundation_models,Hand Gesture Recognition Systems,330,0,,W1663216208,10.3233/tad-2008-20207,52,Hand Gesture Recognition Systems,Hand Gesture Recognition Systems,0
https://openalex.org/W2172090196,2005,Statistical language models for on-line handwritten sentence recognition,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W2172090196,10.1109/icdar.2005.220,14,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2950763224,2006,PageRank without hyperlinks: Structural re-ranking using links induced by language models,transformer_foundation_models,Information Retrieval and Search Behavior,363,0,,W2950763224,10.48550/arxiv.cs/0601045,22,Information Retrieval and Search Behavior,Information Retrieval and Search Behavior,0
https://openalex.org/W1583614607,2005,Morphologically Motivated Language Models in Speech Recognition,transformer_foundation_models,Natural Language Processing Techniques,491,0,,W1583614607,,15,Natural Language Processing Techniques,Natural Language Processing Techniques,0
https://openalex.org/W2133441221,2006,Efficient peer-to-peer semantic overlay networks based on statistical language models,transformer_foundation_models,Peer-to-Peer Network Technologies,539,0,,W2133441221,10.1145/1183579.1183582,22,Peer-to-Peer Network Technologies,Peer-to-Peer Network Technologies,0
