paper_id,title,domain,year,primary_field,is_landmark,reference_count,B,degree,RS,field_simpson,field_variety,DeltaQ0,Uzzi,RTD,community_variety,BurtIP,effective_size,constraint_inv,PDE
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2154674926,Overexpression of Mn Superoxide Dismutase Does Not Increase Life Span in Mice,genetics_aging_and_longevity_in_model_organisms,2009,Aging,0,8,0.6369047619047619,8.0,0.18573047901887754,0.21875,2.0,0.002222222222222285,0.0,0.21875,2.0,0.78125,6.25,3.276636896296718,0.3767701612544368
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2159509177,Iron behaving badly: inappropriate iron chelation as a major contributor to the aetiology of vascular and other progressive inflammatory and degenerative diseases,genetics_aging_and_longevity_in_model_organisms,2009,Inorganic Chemistry,0,18,0.684640522875817,18.0,0.24768107611857634,0.29629629629629617,4.0,0.07144628684807265,2.0810876851749924,0.29629629629629617,4.0,0.8518518518518519,15.333333333333334,6.30921310633004,0.6336632569736562
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2161879400,TGF-ß Sma/Mab Signaling Mutations Uncouple Reproductive Aging from Somatic Aging,genetics_aging_and_longevity_in_model_organisms,2009,Aging,0,12,0.41161616161616166,12.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.638888888888889,7.666666666666667,3.939913740712074,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W1968365176,Reduction of graphene oxide via<scp>l</scp>-ascorbic acid,graphene_2d_materials,2009,Materials Chemistry,0,8,0.1726190476190476,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5,4.0,2.406649623047013,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W1981061654,"Synthesis, Structure, and Properties of Boron‐ and Nitrogen‐Doped Graphene",graphene_2d_materials,2009,Materials Chemistry,0,7,0.1309523809523809,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4693877551020408,3.2857142857142856,2.110099357957181,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W1988310931,Longitudinal unzipping of carbon nanotubes to form graphene nanoribbons,graphene_2d_materials,2009,Materials Chemistry,0,7,0.09047619047619047,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.38775510204081637,2.7142857142857144,2.110806343847804,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2015673981,Synthesis of N-Doped Graphene by Chemical Vapor Deposition and Its Electrical Properties,graphene_2d_materials,2009,Materials Chemistry,0,12,0.09938672438672437,12.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4444444444444444,5.333333333333333,3.2999206856427965,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2017611256,Hydrothermal Route for Cutting Graphene Sheets into Blue‐Luminescent Graphene Quantum Dots,graphene_2d_materials,2009,Materials Chemistry,0,6,0.13333333333333333,6.0,0.0,0.0,1.0,0.0703125,0.0,0.0,1.0,0.4444444444444444,2.6666666666666665,1.8936017884016891,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2020306845,Liquid Phase Production of Graphene by Exfoliation of Graphite in Surfactant/Water Solutions,graphene_2d_materials,2009,Materials Chemistry,0,8,0.0982142857142857,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.40625,3.25,2.3577087250478517,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2022506474,Supercapacitor Devices Based on Graphene Materials,graphene_2d_materials,2009,"Electronic, Optical and Magnetic Materials",0,5,0.06666666666666667,5.0,0.0,0.0,1.0,0.07396449704142002,0.0,0.0,1.0,0.36,1.7999999999999998,1.595009392833091,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2030677057,Chemical methods for the production of graphenes,graphene_2d_materials,2009,Materials Chemistry,0,19,0.13722036572913762,19.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5734072022160666,10.894736842105264,4.925262671423644,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2032823609,Large‐Scale Fabrication of Boron Nitride Nanosheets and Their Utilization in Polymeric Composites with Improved Thermal and Mechanical Properties,graphene_2d_materials,2009,Materials Chemistry,0,11,0.11681818181818181,11.0,0.0,0.0,1.0,0.0327203893996756,0.0,0.0,1.0,0.47107438016528924,5.181818181818182,3.1015063474545075,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2036077422,Plasmonics in graphene at infrared frequencies,graphene_2d_materials,2009,Materials Chemistry,0,6,0.05555555555555555,6.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3333333333333333,2.0,1.8362662586074985,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2038754799,Raman spectroscopy in graphene,graphene_2d_materials,2009,Materials Chemistry,0,14,0.09899267399267402,14.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4693877551020408,6.571428571428571,3.8091740151156883,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2051105944,Ultrafast graphene photodetector,graphene_2d_materials,2009,Materials Chemistry,0,6,0.02666666666666667,6.0,0.0,0.0,1.0,-0.012711239325345444,0.0,0.2777777777777777,2.0,0.27777777777777785,1.666666666666667,1.8224772190347625,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2057330747,Honeycomb Carbon: A Review of Graphene,graphene_2d_materials,2009,Electrical and Electronic Engineering,0,26,0.13181713711125476,26.0,0.0,0.0,1.0,0.01303962038501603,0.0,0.0,1.0,0.6005917159763313,15.615384615384615,6.506902701014896,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2072214543,Graphene: The New Two‐Dimensional Nanomaterial,graphene_2d_materials,2009,Materials Chemistry,0,34,0.171717300326926,34.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.6885813148788928,23.411764705882355,8.136378468199291,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2077263179,Transfer of Large-Area Graphene Films for High-Performance Transparent Conductive Electrodes,graphene_2d_materials,2009,Materials Chemistry,0,10,0.07005291005291006,10.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.38,3.8,2.851329794859878,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2084350317,A Green Approach to the Synthesis of Graphene Nanosheets,graphene_2d_materials,2009,Materials Chemistry,0,13,0.15085470085470085,13.0,0.0,0.0,1.0,3.5488608045688205e-05,0.0,0.14201183431952646,2.0,0.5266272189349113,6.846153846153846,3.6206093170611426,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2099779584,Large-scale pattern growth of graphene films for stretchable transparent electrodes,graphene_2d_materials,2009,Materials Chemistry,0,13,0.08046398046398046,13.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4319526627218935,5.615384615384615,3.5714740329118726,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2105685140,The electronic properties of graphene,graphene_2d_materials,2009,Materials Chemistry,0,20,0.11649644945697578,20.0,0.0,0.0,1.0,-0.000173529064272291,0.0,0.09500000000000008,2.0,0.54,10.8,5.1453184644667935,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2126421651,Control of Graphene's Properties by Reversible Hydrogenation: Evidence for Graphane,graphene_2d_materials,2009,Materials Chemistry,0,11,0.14848484848484847,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5206611570247934,5.7272727272727275,3.075380760896156,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2134564451,Blue Photoluminescence from Chemically Derived Graphene Oxide,graphene_2d_materials,2009,Materials Chemistry,0,5,0.05,5.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.36,1.7999999999999998,1.6066838046272491,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2135479172,The chemistry of graphene oxide,graphene_2d_materials,2009,Materials Chemistry,0,12,0.1303030303030303,12.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.513888888888889,6.166666666666667,3.2422842227789888,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2147199374,"Uniaxial strain in graphene by Raman spectroscopy:<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>G</mml:mi></mml:math>peak splitting, Grüneisen parameters, and sample orientation",graphene_2d_materials,2009,Materials Chemistry,0,8,0.10416666666666666,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4375,3.5,2.340381226160668,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W2166057940,Monolayer honeycomb structures of group-IV elements and III-V binary compounds: First-principles calculations,graphene_2d_materials,2009,Materials Chemistry,0,8,0.045238095238095244,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3125,2.5,2.324873329555881,-1.000088900581841e-12
graphene_2d_materials::https://openalex.org/W4229601930,Narrow graphene nanoribbons from carbon nanotubes,graphene_2d_materials,2009,Materials Chemistry,0,9,0.06087962962962962,9.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3580246913580247,3.2222222222222223,2.581043939943034,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1524165547,Stem Cell-Based Therapies for Spinal Cord Injury,ipsc_reprogramming,2009,Molecular Biology,0,7,0.08095238095238094,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.34693877551020413,2.428571428571429,2.0987232257149686,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1572513885,The role of Krüppel-like factors in the reprogramming of somatic cells to induced pluripotent stem cells.,ipsc_reprogramming,2009,Molecular Biology,0,20,0.1275999293104556,20.0,0.0,0.0,1.0,0.013888888888888864,0.0,0.0,1.0,0.5,10.0,5.278640137673975,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1965698498,Epigenetic reprogramming and induced pluripotency,ipsc_reprogramming,2009,Molecular Biology,0,37,0.15425235559688072,37.0,0.08518568312051261,0.10372534696859026,3.0,0.00013262471309387694,0.06451644904507053,0.15339663988312635,4.0,0.6099342585829073,22.56756756756757,9.111889218698076,0.24775082744853588
ipsc_reprogramming::https://openalex.org/W1966504370,Direct reprogramming of human neural stem cells by OCT4,ipsc_reprogramming,2009,Molecular Biology,0,14,0.032177468441204705,14.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.2959183673469387,4.142857142857142,3.8116914773151707,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1968008181,Many roads to maturity: microRNA biogenesis pathways and their regulation,ipsc_reprogramming,2009,Cancer Research,0,5,0.025,5.0,0.21851894113737122,0.31999999999999984,2.0,-0.034989921894683945,0.0,0.31999999999999984,2.0,0.27999999999999997,1.4,1.5673981191222568,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W1971496676,Disease-corrected haematopoietic progenitors from Fanconi anaemia induced pluripotent stem cells,ipsc_reprogramming,2009,Molecular Biology,0,13,0.06364468864468864,13.0,0.12068029411396258,0.14201183431952646,2.0,-0.0009389699124135479,0.0,0.14201183431952646,2.0,0.39644970414201186,5.153846153846154,3.57329494005173,0.2711893730398441
ipsc_reprogramming::https://openalex.org/W1972298775,iPS cells produce viable mice through tetraploid complementation,ipsc_reprogramming,2009,Molecular Biology,0,16,0.11837912087912089,16.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4765625,7.625,4.302626370178546,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1974773432,Direct cell reprogramming is a stochastic process amenable to acceleration,ipsc_reprogramming,2009,Molecular Biology,0,13,0.03153281903281903,13.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.2781065088757396,3.615384615384615,3.55719007863044,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1976626368,Linking DNA methylation and histone modification: patterns and paradigms,ipsc_reprogramming,2009,Molecular Biology,0,7,0.0611111111111111,7.0,0.0,0.0,1.0,0.04631379962192822,0.0,0.0,1.0,0.34693877551020413,2.428571428571429,2.1002760566925827,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1978894995,Introducing Transcription Factors to Multipotent Mesenchymal Stem Cells: Making Transdifferentiation Possible,ipsc_reprogramming,2009,Genetics,0,17,0.08649626517273577,17.0,0.10569361434413338,0.11072664359861584,2.0,0.01107562454355546,0.0,0.11072664359861584,2.0,0.46020761245674746,7.8235294117647065,4.485473489883293,0.22371807606383376
ipsc_reprogramming::https://openalex.org/W1978984974,Generation of iPS cells using defined factors linked via the self-cleaving 2A sequences in a single open reading frame,ipsc_reprogramming,2009,Molecular Biology,0,10,0.02971781305114639,10.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.27999999999999997,2.8,2.8245724100246874,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1982163838,TUT4 in Concert with Lin28 Suppresses MicroRNA Biogenesis through Pre-MicroRNA Uridylation,ipsc_reprogramming,2009,Cancer Research,0,7,0.03650793650793652,7.0,0.16723388352349833,0.24489795918367352,2.0,-0.019749014801999337,0.0,0.24489795918367352,2.0,0.3061224489795919,2.1428571428571432,2.0765425360168517,0.41011631828640904
ipsc_reprogramming::https://openalex.org/W1984397453,Reprogramming of 3′ Untranslated Regions of mRNAs by Alternative Polyadenylation in Generation of Pluripotent Stem Cells from Different Cell Types,ipsc_reprogramming,2009,Molecular Biology,0,8,0.3285714285714285,8.0,0.14937818241812484,0.21875,2.0,0.02995867768595052,0.0,0.21875,2.0,0.5625,4.5,2.656044621248498,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W1985964771,Polycistronic Lentiviral Vector for “Hit and Run” Reprogramming of Adult Skin Fibroblasts to Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,24,0.11322189284145807,24.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5416666666666666,13.0,6.173447351041793,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1987160935,"N-Myc Regulates Expression of Pluripotency Genes in Neuroblastoma Including lif, klf2, klf4, and lin28b",ipsc_reprogramming,2009,Neurology,0,5,0.5,5.0,0.3932910964318748,0.5599999999999999,3.0,0.03665123456790123,0.0,0.5599999999999999,3.0,0.6799999999999999,3.4,2.037351443123939,0.9502705392302345
ipsc_reprogramming::https://openalex.org/W1987774343,Induced Pluripotent Stem Cells and Embryonic Stem Cells Are Distinguished by Gene Expression Signatures,ipsc_reprogramming,2009,Molecular Biology,0,14,0.17650960150960152,14.0,0.09058502024189494,0.13265306122448983,2.0,0.0002143859841289954,0.0,0.13265306122448983,2.0,0.36734693877551017,5.142857142857142,4.041666893993448,0.2573186405418316
ipsc_reprogramming::https://openalex.org/W1989312191,iPS Programmed Without c-MYC Yield Proficient Cardiogenesis for Functional Heart Chimerism,ipsc_reprogramming,2009,Molecular Biology,0,11,0.20818181818181813,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.5702479338842975,6.2727272727272725,3.104966077892107,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1991037959,Generation of Human Induced Pluripotent Stem Cells by Direct Delivery of Reprogramming Proteins,ipsc_reprogramming,2009,Molecular Biology,0,13,0.056782106782106774,13.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.34911242603550297,4.538461538461538,3.5711252265476254,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W1998702661,Stable Isotope Labeling by Amino Acids in Cell Culture (SILAC) and Quantitative Comparison of the Membrane Proteomes of Self-renewing and Differentiating Human Embryonic Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,7,0.29523809523809524,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.42857142857142855,3.0,2.333827265029636,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2000137341,Prospects for pluripotent stem cell‐derived cardiomyocytes in cardiac cell therapy and as disease models,ipsc_reprogramming,2009,Molecular Biology,0,12,0.13748852157943064,12.0,0.2644910915182326,0.29166666666666663,3.0,-0.0005448423630241284,0.0,0.29166666666666663,3.0,0.5416666666666666,6.5,3.255582105524672,0.5660857389566288
ipsc_reprogramming::https://openalex.org/W2006169630,MicroRNAs: key regulators of stem cells,ipsc_reprogramming,2009,Cancer Research,0,5,0.1,5.0,0.21851894113737122,0.31999999999999984,2.0,-0.07645975056689354,0.0,0.31999999999999984,2.0,0.44000000000000006,2.2,1.6066838046272491,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W2008233240,Gene Regulation and Epigenetic Remodeling in Murine Embryonic Stem Cells by c-Myc,ipsc_reprogramming,2009,Molecular Biology,0,16,0.17940806878306878,16.0,0.18754514238056869,0.2265625,3.0,0.005134175374719178,0.0,0.421875,5.0,0.546875,8.75,4.367408467368416,0.46341355882342994
ipsc_reprogramming::https://openalex.org/W2017438799,Role of the Murine Reprogramming Factors in the Induction of Pluripotency,ipsc_reprogramming,2009,Molecular Biology,0,16,0.071875,16.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.40625,6.5,4.288641839829323,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2020246476,Reprogramming towards pluripotency requires AID-dependent DNA demethylation,ipsc_reprogramming,2009,Molecular Biology,0,10,0.03749559082892416,10.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3,3.0,2.817493916626271,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2020755558,Highly Efficient Generation of Human Hepatocyte–Like Cells From Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,7,0.03492063492063492,7.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3061224489795919,2.1428571428571432,2.090641888688727,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2021581968,Generation of transgene-free induced pluripotent mouse stem cells by the piggyBac transposon,ipsc_reprogramming,2009,Molecular Biology,0,14,0.04031417300648069,14.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.32653061224489793,4.571428571428571,3.79493529174219,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2027703497,Forcing cells to change lineages,ipsc_reprogramming,2009,Molecular Biology,0,7,0.5,7.0,0.4905986699360086,0.6122448979591837,4.0,0.008629191321498912,0.40307849358555137,0.6122448979591837,4.0,0.7551020408163265,5.285714285714286,2.498583569405099,1.1537419426970903
ipsc_reprogramming::https://openalex.org/W2027833338,Adenoviral Gene Delivery Can Reprogram Human Fibroblasts to Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,11,0.02371572871572871,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.25619834710743805,2.8181818181818183,3.0627764894370655,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2030297102,Epigenetic Signatures Associated with Different Levels of Differentiation Potential in Human Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,8,0.2708333333333333,8.0,0.25607688414535684,0.375,2.0,0.04832180806206789,0.0,0.375,2.0,0.5625,4.5,2.4824861979651685,0.5623351446168083
ipsc_reprogramming::https://openalex.org/W2030714059,Lin28 promotes transformation and is associated with advanced human malignancies,ipsc_reprogramming,2009,Cancer Research,0,7,0.22619047619047616,7.0,0.40849276317762806,0.5714285714285714,3.0,0.029474033261912037,0.0,0.5714285714285714,3.0,0.5510204081632654,3.857142857142857,2.170513202975981,0.9556998911095345
ipsc_reprogramming::https://openalex.org/W2034540804,Highly efficient differentiation of human ES cells and iPS cells into mature pancreatic insulin-producing cells,ipsc_reprogramming,2009,Surgery,0,5,0.125,5.0,0.0,0.0,1.0,0.10330578512396704,0.0,0.0,1.0,0.52,2.6,1.6949152542372878,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2036087773,Nuclear receptor regulation of stemness and stem cell differentiation,ipsc_reprogramming,2009,Molecular Biology,0,8,0.05595238095238094,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3125,2.5,2.3276865862050307,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2036326229,A parallel circuit of LIF signalling pathways maintains pluripotency of mouse ES cells,ipsc_reprogramming,2009,Molecular Biology,0,5,0.06666666666666667,5.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.36,1.7999999999999998,1.595009392833091,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2037404760,Two Factor Reprogramming of Human Neural Stem Cells into Pluripotency,ipsc_reprogramming,2009,Molecular Biology,0,12,0.012519130700948884,12.0,0.0,0.0,1.0,-0.0025163192506490583,0.0,0.1527777777777779,2.0,0.1944444444444445,2.333333333333334,3.2992295202104263,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2037531859,Pluripotency: Toward a gold standard for human ES and iPS cells,ipsc_reprogramming,2009,Molecular Biology,0,16,0.12542027417027418,16.0,0.20880681818181818,0.21875,2.0,-0.0035709741044729383,0.0,0.3203125,3.0,0.515625,8.25,4.245513797293713,0.3767701612544368
ipsc_reprogramming::https://openalex.org/W2041265425,From fish to amphibians to mammals: in search of novel strategies to optimize cardiac regeneration,ipsc_reprogramming,2009,Molecular Biology,0,5,0.55,5.0,0.21851894113737122,0.31999999999999984,2.0,-0.13541666666666666,0.0,0.6399999999999999,3.0,0.76,3.8,2.094240837696335,0.5004024235361879
ipsc_reprogramming::https://openalex.org/W2043457504,Hypoxia Enhances the Generation of Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,10,0.03214285714285715,10.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.27999999999999997,2.8,2.812375568523554,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2044721366,Epigenetic inheritance during the cell cycle,ipsc_reprogramming,2009,Molecular Biology,0,5,0.18333333333333332,5.0,0.0,0.0,1.0,-0.02284205693296601,0.0,0.6399999999999999,3.0,0.52,2.6,1.6700376686274145,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2045753343,Genetic Control of Wayward Pluripotent Stem Cells and Their Progeny after Transplantation,ipsc_reprogramming,2009,Molecular Biology,0,11,0.2146103896103896,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4380165289256199,4.818181818181818,3.3263878608443003,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2051588629,The hypoxic microenvironment maintains glioblastoma stem cells and promotes reprogramming towards a cancer stem cell phenotype,ipsc_reprogramming,2009,Oncology,0,5,0.30000000000000004,5.0,0.45726332597398317,0.6399999999999999,3.0,-0.13999999999999996,0.0,0.6399999999999999,3.0,0.6,3.0,1.7786561264822132,1.0549201679831441
ipsc_reprogramming::https://openalex.org/W2054398959,Efficient Adipocyte and Osteoblast Differentiation from Mouse Induced Pluripotent Stem Cells by Adenoviral Transduction,ipsc_reprogramming,2009,Molecular Biology,0,12,0.022914207005116094,12.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.25,3.0,3.310568130305745,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2061166523,Embryoid body formation from embryonic and induced pluripotent stem cells: Benefits of bioreactors,ipsc_reprogramming,2009,Molecular Biology,0,5,0.025,5.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.27999999999999997,1.4,1.5673981191222568,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2065466457,Altered Nuclear Retention of mRNAs Containing Inverted Repeats in Human Embryonic Stem Cells: Functional Role of a Nuclear Noncoding RNA,ipsc_reprogramming,2009,Molecular Biology,0,5,0.43333333333333335,5.0,0.32777841170605676,0.48,2.0,-0.004999999999999977,0.0,0.48,2.0,0.6,3.0,1.9459459459459456,0.6730116670072565
ipsc_reprogramming::https://openalex.org/W2065653704,Deconstructing Stem Cell Tumorigenicity: A Roadmap to Safe Regenerative Medicine,ipsc_reprogramming,2009,Molecular Biology,0,9,0.2685185185185185,9.0,0.34197507948270184,0.49382716049382713,2.0,0.01693505456481248,0.0,0.5679012345679012,3.0,0.5802469135802469,5.222222222222222,2.766162080789496,0.6869615765953234
ipsc_reprogramming::https://openalex.org/W2065751798,"Differential methylation of tissue- and cancer-specific CpG island shores distinguishes human induced pluripotent stem cells, embryonic stem cells and fibroblasts",ipsc_reprogramming,2009,Molecular Biology,0,5,0.05,5.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.36,1.7999999999999998,1.6066838046272491,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2066480270,Generation of induced pluripotent stem cells from human blood,ipsc_reprogramming,2009,Molecular Biology,0,8,0.03758503401360544,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.3125,2.5,2.338212341227893,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2070672434,Linking the p53 tumour suppressor pathway to somatic cell reprogramming,ipsc_reprogramming,2009,Molecular Biology,0,11,0.08955266955266955,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.4049586776859504,4.454545454545454,3.0981082604493837,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2072239613,Human Induced Pluripotent Stem Cells Free of Vector and Transgene Sequences,ipsc_reprogramming,2009,Molecular Biology,0,10,0.10543209876543208,10.0,0.1529622727894476,0.17999999999999994,2.0,0.0005435866296727571,0.0,0.17999999999999994,2.0,0.45999999999999996,4.6,2.8232747885562617,0.32508297338944825
ipsc_reprogramming::https://openalex.org/W2076047032,The Ink4/Arf locus is a barrier for iPS cell reprogramming,ipsc_reprogramming,2009,Molecular Biology,0,7,0.19841269841269837,7.0,0.2826528718173352,0.40816326530612246,2.0,0.0013901642689520752,0.0,0.40816326530612246,2.0,0.5510204081632654,3.857142857142857,2.1339851127652487,0.5982695885832573
ipsc_reprogramming::https://openalex.org/W2081620485,Suppression of induced pluripotent stem cell generation by the p53–p21 pathway,ipsc_reprogramming,2009,Molecular Biology,0,11,0.021154401154401155,11.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.23966942148760334,2.6363636363636367,3.059014526476277,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2081848717,Reprogramming cell fates: reconciling rarity with robustness,ipsc_reprogramming,2009,Molecular Biology,0,9,0.29166666666666663,9.0,0.18855218855218855,0.19753086419753085,2.0,-0.0010819599980437626,0.0,0.37037037037037024,3.0,0.6790123456790123,6.111111111111111,2.6039847594856327,0.3488320958410319
ipsc_reprogramming::https://openalex.org/W2084913785,A gene expression signature shared by human mature oocytes and embryonic stem cells,ipsc_reprogramming,2009,Molecular Biology,0,8,0.03248299319727891,8.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.28125,2.25,2.3173524428972527,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2088152986,"Efficient induction of transgene-free human pluripotent stem cells using a vector based on Sendai virus, an RNA virus that does not integrate into the host genome",ipsc_reprogramming,2009,Molecular Biology,0,12,0.016336525427434516,12.0,0.0,0.0,1.0,0.015570934256055428,0.0,0.0,1.0,0.22222222222222218,2.666666666666666,3.306304014242269,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2096216062,Variation in the safety of induced pluripotent stem cell lines,ipsc_reprogramming,2009,Molecular Biology,0,13,0.017572705072705072,13.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.21893491124260359,2.8461538461538467,3.551605382891401,-1.000088900581841e-12
ipsc_reprogramming::https://openalex.org/W2099697301,Hematopoietic and Endothelial Differentiation of Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Molecular Biology,0,13,0.02121998371998372,13.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.24260355029585795,3.1538461538461533,3.5583260347292573,-1.000088900581841e-12
