paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
ipsc_reprogramming::https://openalex.org/W1976878409,p53 induces differentiation of mouse embryonic stem cells by suppressing Nanog expression,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,5,854.0,3,-0.37914811350946953,-0.4517859831561286,-0.6317592498490673,1.1565263353552262,1.1565263353552262,1.1565263353552262,1.1565263353552262,2.2643032219362276,-0.08555750350924442,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-0.9982011721528866,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1977407862,Fetal stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,5,175.0,3,-0.36503065435193993,-0.43242155525832576,-0.33852872709782056,0.0,0.0,0.0,0.0,1.672061842726183,0.5485222826980982,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,0.42033270089849806,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1977442228,Modeling for Lesch‐Nyhan Disease by Gene Targeting in Human Embryonic Stem Cells,ipsc_reprogramming,2004,Stem / Pluripotent,200021,0,6,192.0,3,-0.3942892337471327,-0.32671390247494636,-0.6888149202384972,0.7958290296911271,0.7958290296911271,0.7958290296911271,0.7958290296911271,1.6312722000107294,-2.2408341673922494,0.3740129277749283,-1.00749572165494,-0.02314017211985121,0.4239862421391484,-2.218664279477067,-0.1295692709394498
ipsc_reprogramming::https://openalex.org/W1979830673,The homeodomain transcription factor Pitx3 facilitates differentiation of mouse embryonic stem cells into AHD2-expressing dopaminergic neurons,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,7,147.0,3,-0.4123099343848623,-0.4947098193250429,-1.1277903913341156,0.5224582957247291,0.5224582957247291,0.5224582957247291,0.5224582957247291,1.3227672613964085,-2.2779883330287345,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-2.2779883330287345,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1980243879,Specific Knockdown of Oct4 and β2‐microglobulin Expression by RNA Interference in Human Embryonic Stem Cells and Embryonic Carcinoma Cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,6,289.0,3,-0.4850283602829057,-0.48327012667459257,-0.4436465074131237,0.3278196428078196,0.3278196428078196,0.3278196428078196,0.3278196428078196,1.2620483883908704,-1.2902332150389992,0.1910520061461742,-1.3123741056954121,-0.1841030876743347,0.35886381595925454,-1.207414050222202,0.3386830846336529
ipsc_reprogramming::https://openalex.org/W1980505853,In Situ Spectral Monitoring of mRNA Translation in Embryonic Stem Cells during Differentiation in Vitro,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,6,213.0,3,-0.789416419815759,-0.660272541490234,0.4044147491183142,1.7409917035554197,1.7409917035554197,1.7409917035554197,1.7409917035554197,3.9818125664804556,2.0761639752323044,0.7353584622703516,-2.4287370866922795,-0.1841030876743347,0.35886381595925454,1.9346740800992503,0.3386830846336529
ipsc_reprogramming::https://openalex.org/W1981335003,Enhancing and Diminishing Gene Function in Human Embryonic Stem Cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,12,120.0,3,0.25408241829404243,0.2991020981519916,0.5459075765673288,0.0,0.0,0.0,0.0,0.6056174251300392,0.2789241557583373,1.1142976492320398,-0.504889622010601,-0.1841030876743347,1.3123741056954121,0.15250597424624424,1.6522438607242043
ipsc_reprogramming::https://openalex.org/W1982501879,"Karyotypic Stability, Genotyping, Differentiation, Feeder-Free Maintenance, and Gene Expression Sampling in Three Human Embryonic Stem Cell Lines Derived Prior to August 9, 2001",ipsc_reprogramming,2004,Stem / Embryonic,200007,0,10,206.0,3,-0.29376293510086277,-0.30467001785785547,-0.6690396562441909,0.5536207084072965,0.5536207084072965,0.5536207084072965,0.5536207084072965,1.421940587210784,-1.9346740800992501,-0.0665126371864337,-0.5265806265779702,-0.1841030876743347,0.12374756263812885,-2.076163975232304,-0.01899074957717278
ipsc_reprogramming::https://openalex.org/W1983286810,Highly sensitive biosafety model for stem-cell-derived grafts,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,11,107.0,3,-0.2309645634559505,-0.11356899706080503,0.2568035120222615,1.2534530655217095,1.2534530655217095,1.2534530655217095,1.2534530655217095,2.2214023699654075,0.5932254195934279,0.7860841629172003,-1.0462306709663471,-0.1841030876743347,0.5932254195934279,0.5932254195934279,0.46219792109902863
ipsc_reprogramming::https://openalex.org/W1983707878,Embryonic Stem Cell-Derived Embryoid Bodies in Three-Dimensional Culture System Form Hepatocyte-Like Cells <i>in Vitro</i> and <i>in Vivo</i>,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,7,97.0,3,0.20992272168253112,0.29655254811470344,0.2341988051254465,0.34507667537593756,0.34507667537593756,0.34507667537593756,0.34507667537593756,0.7815030136589173,-0.0665126371864337,1.0796388586671006,-0.3996776723287197,-0.1841030876743347,0.04749186712032373,-0.29872285753855615,1.4612771648187455
ipsc_reprogramming::https://openalex.org/W1984620261,Chondrogenic differentiation of murine embryonic stem cells: Effects of culture conditions and dexamethasone,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,5,152.0,3,-0.43359239188594084,-0.40852293814538243,-0.5363708062067458,0.4106458776796295,0.4106458776796295,0.4106458776796295,0.4106458776796295,0.9007409352168768,-1.408135641148089,0.3386830846336529,-1.2687073653921928,-0.1841030876743347,-0.22014583933244258,-1.549705900736589,0.5375191062027731
ipsc_reprogramming::https://openalex.org/W1984727579,Distinct GATA6- and laminin-dependent mechanisms regulate endodermal and ectodermal embryonic stem cell fates,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,8,95.0,3,-0.36650422838332664,-0.4344468026639377,-0.36943661594289595,1.0868870913545063,1.0868870913545063,1.0868870913545063,1.0868870913545063,1.724440805517439,0.48343362382675437,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,0.2690661378543142,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1985310051,Aggregation of embryonic stem cells induces Nanog repression and primitive endoderm differentiation,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,13,110.0,3,-0.13829959552236015,-0.2315804772498236,-0.30110982559620303,1.0862841379952755,1.0862841379952755,1.0862841379952755,1.0862841379952755,2.1473619486426414,-0.18139109759955505,-0.9826949929660608,0.48343362382675437,0.0,-0.35886381595925454,-0.08555750350924442,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1985817852,Directing Stem Cell Differentiation into the Chondrogenic Lineage In Vitro,ipsc_reprogramming,2004,Stem / Mesenchymal,200196,0,11,257.0,3,-0.09309301219047067,-0.1094742800076165,-0.35389464986899144,0.3285947016298714,0.3285947016298714,0.3285947016298714,0.3285947016298714,1.377238971081367,-0.3238762227687921,-0.6374841609623769,0.497200570681554,-0.08852713223315754,-1.1797611176118603,0.019895187598079567,-0.7647096737863872
ipsc_reprogramming::https://openalex.org/W1987803647,Self-renewal of teratocarcinoma and embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,33,532.0,3,0.12832926318372379,0.1014431387840064,-0.21190909123977453,0.9299615327594609,0.9299615327594609,0.9299615327594609,0.9299615327594609,1.731099573797007,-1.0462306709663471,-0.4411686474326191,0.8389183112451952,-0.1841030876743347,-0.1621190292973729,-0.04749186712032373,-0.4411686474326191
ipsc_reprogramming::https://openalex.org/W1988862392,Nitric oxide facilitates cardiomyogenesis in mouse embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,166.0,3,0.33584569138005943,0.46701741680805775,0.22317435635848634,0.28803442453179146,0.28803442453179146,0.28803442453179146,0.28803442453179146,1.1869174586050335,0.29872285753855615,0.6744897501960817,0.5707312706436677,-0.1841030876743347,-0.28880935507446337,0.15250597424624424,0.3386830846336529
ipsc_reprogramming::https://openalex.org/W1988865085,Derivation of Embryonic Stem-Cell Lines from Human Blastocysts,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,8,973.0,3,-0.034388119988126326,0.024534941025130652,0.37458986637480196,1.7496590586077259,1.7496590586077259,1.7496590586077259,1.7496590586077259,3.1602160220997786,0.3487556955170447,0.9375322388353146,-0.952370547487631,-0.1841030876743347,1.22733429778135,0.07603162312038837,1.1689488445314817
ipsc_reprogramming::https://openalex.org/W1988891505,Adult Reserve Stem Cells and Their Potential for Tissue Engineering,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,13,101.0,3,-0.44945014102963937,-0.4477276730432159,-0.04977185263487127,0.0,0.0,0.0,0.0,2.8505759541000724,0.7860841629172003,-0.19105200614617412,-0.8942051800416002,-0.1841030876743347,-0.32864471975709136,0.6160238365041454,-0.15250597424624437
ipsc_reprogramming::https://openalex.org/W1989885842,Injectable bioartificial myocardial tissue for large-scale intramural cell transfer and functional recovery of injured heart muscle,ipsc_reprogramming,2004,Stem / Pluripotent,200006,0,6,149.0,3,-0.5652219929415557,-0.351344197365755,-0.1873354868727343,0.0009604700907624521,0.0009604700907624521,0.0009604700907624521,0.0009604700907624521,2.99706712226305,0.8223137027140429,0.52949027304635,-1.23590239854854,-0.02314017211985121,-1.064312759340592,0.3998745807383627,-0.7396716345989124
ipsc_reprogramming::https://openalex.org/W1989904382,Small Molecules that Induce Cardiomyogenesis in Embryonic Stem Cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,227.0,3,-0.3798886793797896,-0.4520001665984593,-0.5868523510300644,1.1637746953307713,1.1637746953307713,1.1637746953307713,1.1637746953307713,1.8640685073146597,-0.3386830846336529,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-0.43072729929545744,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1991237283,Fluid shear stress induces differentiation of Flk-1-positive embryonic stem cells into vascular endothelial cells in vitro,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,343.0,3,-0.3586578337080022,-0.42433353099654403,-0.25529797331197995,0.3055528832539105,0.3055528832539105,0.3055528832539105,0.3055528832539105,0.9550257657537443,1.0139511538947075,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,0.5375191062027731,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1992650508,A simple and efficient cryopreservation method for primate embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,7,99.0,3,-0.27742689176610086,-0.2785335114567502,-0.5301621701084094,0.6721932933922193,0.6721932933922193,0.6721932933922193,0.6721932933922193,1.2521328831725727,-1.461277164818746,0.0665126371864337,-0.6391470525964724,-0.1841030876743347,0.04749186712032373,-1.731664396122245,0.1910520061461742
ipsc_reprogramming::https://openalex.org/W1993534485,Differentiation of Human Embryonic Stem Cells into Insulin‐Producing Clusters,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,16,348.0,3,0.22238543151735699,0.19650525425055154,-0.276063903317706,0.845124022272153,0.845124022272153,0.845124022272153,0.845124022272153,1.2400608850540433,-1.1503493803760079,-0.3386830846336529,0.9826949929660608,-0.1841030876743347,0.14290699209399235,-1.0462306709663471,-0.3386830846336529
ipsc_reprogramming::https://openalex.org/W1994622047,Tissue Engineering and Regenerative Medicine: Concepts for Clinical Application,ipsc_reprogramming,2004,Stem / Somatic,200146,0,24,216.0,3,0.3016553799346037,0.3421544375637916,0.15639900700528375,0.007201050133645142,0.007201050133645142,0.007201050133645142,0.007201050133645142,1.8786095316824265,-0.7613826096864256,0.6466520810785406,0.20280722023220593,-0.08852713223315754,0.8226372910740669,-0.4887764111146694,0.7613826096864256
ipsc_reprogramming::https://openalex.org/W1998641354,Differentiation of mouse embryonic stem cells into a defined neuronal lineage,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,13,451.0,3,-0.3726402952853377,-0.44241760774120237,-0.4633576604336467,1.3397090551631812,1.3397090551631812,1.3397090551631812,1.3397090551631812,2.416296149047237,0.08555750350924428,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,0.009494946736568767,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W1999396640,Mismatch repair genes identified using genetic screens in Blm-deficient embryonic stem cells,ipsc_reprogramming,2004,Stem / Dna,200190,0,5,138.0,3,0.5936361664080364,0.8041228004046368,0.746647538325494,0.6888637695055877,0.6888637695055877,0.6888637695055877,0.6888637695055877,4.009770326603689,2.358506795235152,0.451851249060497,1.6404221104510581,-0.023649640930619272,-0.8029245443457418,2.358506795235152,-0.7561799964270396
ipsc_reprogramming::https://openalex.org/W1999797058,Embryonic stem cells: a promising tool for cell replacement therapy,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,26,125.0,3,0.06809724755962314,0.12577905582535426,0.4112915176559408,1.5510934436210941,1.5510934436210941,1.5510934436210941,1.5510934436210941,3.0530116404832834,0.7604766909209802,0.5932254195934279,-0.3386830846336529,-0.1841030876743347,0.08555750350924428,1.1503493803760079,0.8122178014999129
ipsc_reprogramming::https://openalex.org/W2001862755,Insulin expressing cells from differentiated embryonic stem cells are not beta cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,176.0,3,-0.3586578337080022,-0.42433353099654403,-0.25529797331197995,0.24018939638837164,0.24018939638837164,0.24018939638837164,0.24018939638837164,0.6884902338021296,1.0139511538947075,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,0.5375191062027731,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2002508731,"Derivation, Characterization, and Differentiation of Human Embryonic Stem Cells",ipsc_reprogramming,2004,Stem / Embryonic,200007,0,12,315.0,3,-0.14878039072535365,-0.11521176629449223,0.11617419921132094,0.6622642655992159,0.6622642655992159,0.6622642655992159,0.6622642655992159,1.7335610482466037,0.14290699209399235,0.5265806265779706,-0.8389183112451953,-0.1841030876743347,0.4727891209922672,-0.0665126371864337,0.7604766909209802
ipsc_reprogramming::https://openalex.org/W2002529395,Presynaptic Glycine Receptors on GABAergic Terminals Facilitate Discharge of Dopaminergic Neurons in Ventral Tegmental Area,ipsc_reprogramming,2004,Receptor / Postsynaptic,200084,0,5,99.0,3,-0.46637337783437294,-0.546730021147583,-0.21280666122844327,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,3.806425043495238,1.1616544138865352,-1.122860628830139,-0.21191446494192787,0.0,-1.2828095754812965,1.0891442555978643,-1.122860628830139
ipsc_reprogramming::https://openalex.org/W2004702539,Efficient Transfection of Embryonic and Adult Stem Cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,13,203.0,3,-0.034087976973071796,-0.029440662565407866,0.5056368911267212,0.7542590900626157,0.7542590900626157,0.7542590900626157,0.7542590900626157,2.0450275182443884,1.1142976492320398,0.40998332218733663,-0.5707312706436675,-0.1841030876743347,1.3586976274202172,0.7604766909209802,0.6508373064444771
ipsc_reprogramming::https://openalex.org/W2005296007,Differentiation of Human Embryonic Stem Cells to Dopaminergic Neurons in Serum‐Free Suspension Culture,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,25,240.0,3,0.0857139043727755,0.049113840697611766,-0.006266536311781999,0.6137882245902637,0.6137882245902637,0.6137882245902637,0.6137882245902637,2.079863459363297,-0.29872285753855615,-0.4203327008984982,0.6391470525964724,-0.1841030876743347,0.42033270089849806,0.22014583933244275,-0.4203327008984982
ipsc_reprogramming::https://openalex.org/W2005432188,Maintenance of Pluripotency in Human Embryonic Stem Cells Is STAT3 Independent,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,14,318.0,3,0.10605806526526652,0.07561773270540117,-0.2991304999129565,0.5030581240282692,0.5030581240282692,0.5030581240282692,0.5030581240282692,1.3376032931627388,-1.3586976274202172,-0.25923419940915626,0.5932254195934279,-0.1841030876743347,0.5048896220106012,-1.1503493803760079,-0.23964424611500854
ipsc_reprogramming::https://openalex.org/W2005972147,The immunogenicity of human embryonic stem-derived cells,ipsc_reprogramming,2004,Stem / Somatic,200146,0,33,212.0,3,0.33391919064713105,0.38927331351728256,0.2317329183515565,0.5446222859587406,0.5446222859587406,0.5446222859587406,0.5446222859587406,0.7336983079528387,-1.2917937758243678,0.8226372910740669,0.15731068461017067,-0.08852713223315754,1.4026732899923222,-0.2028072202322058,0.8226372910740669
ipsc_reprogramming::https://openalex.org/W2006641300,5-azacytidine induces cardiac differentiation of P19 embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,107.0,3,-0.3822829122111952,-0.2724213428972842,0.5970901080145954,0.5332258939712905,0.5332258939712905,0.5332258939712905,0.5332258939712905,2.0795615520920605,2.0761639752323044,0.6744897501960817,-1.408135641148089,-0.1841030876743347,0.7478585947633021,1.9346740800992503,0.3386830846336529
ipsc_reprogramming::https://openalex.org/W2008995006,Human embryonic stem cell–derived CD34+ cells: efficient production in the coculture with OP9 stromal cells and analysis of lymphohematopoietic potential,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,12,612.0,3,0.4581236434781012,0.5354389188347215,0.43202004813374995,0.3860410203662056,0.3860410203662056,0.3860410203662056,0.3860410203662056,1.3007975329646415,0.37919178088368016,0.7106958574551974,0.6160238365041454,-0.1841030876743347,0.4727891209922672,0.2690661378543142,0.7604766909209802
ipsc_reprogramming::https://openalex.org/W2011108752,A novel mechanism for regulating clonal propagation of mouse ES cells,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,12,124.0,3,0.22179173215671255,0.22510061868309822,-0.22682867593050454,0.7331422825509913,0.7331422825509913,0.7331422825509913,0.7331422825509913,1.6653327881259494,-0.8389183112451953,-0.12374756263812899,0.8122178014999129,-0.1841030876743347,-0.25923419940915626,-0.9084578685373851,-0.08555750350924442
ipsc_reprogramming::https://openalex.org/W2012667119,Multivariate proteomic analysis of murine embryonic stem cell self-renewal versus differentiation signaling,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,17,110.0,3,0.24371675398250953,0.22397255905870037,0.010539023465454642,0.19534168566675636,0.19534168566675636,0.19534168566675636,0.19534168566675636,0.9079592255429211,0.009494946736568767,-0.3894142978521444,1.0462306709663471,-0.1841030876743347,-0.0665126371864337,0.04749186712032373,-0.3894142978521444
ipsc_reprogramming::https://openalex.org/W2012777643,Improvement of an in vitro stem cell assay for developmental toxicity: the use of molecular endpoints in the embryonic stem cell test,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,190.0,3,-0.33923595271821383,-0.3983855433362173,0.09604028315003063,1.7478738567860592,1.7478738567860592,1.7478738567860592,1.7478738567860592,3.5670231137800688,2.0761639752323044,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,1.9346740800992503,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2013393348,Transplantation of Human Embryonic Stem Cell–Derived Neural Progenitors Improves Behavioral Deficit in Parkinsonian Rats,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,6,359.0,3,-0.4377708099393589,-0.43669201973888155,-0.4894204276435663,0.8720687646109123,0.8720687646109123,0.8720687646109123,0.8720687646109123,1.7228481504357025,-1.2902332150389992,0.1910520061461742,-1.1879617368065085,-0.1841030876743347,0.35886381595925454,-1.652243860724204,0.3386830846336529
ipsc_reprogramming::https://openalex.org/W2015301717,Beta-adrenergic and Muscarinic Modulation of Human Embryonic Stem Cell-derived Cardio-myocytes,ipsc_reprogramming,2004,Stem / Pluripotent,200006,0,7,87.0,3,0.848704830098703,1.0473577782927197,0.44317251567439736,0.5745011658960333,0.5745011658960333,0.5745011658960333,0.5745011658960333,1.1434589144668226,1.3417533142879692,0.33470215047131174,2.439010495669964,-0.02314017211985121,-1.1675101338702973,1.00749572165494,-0.8301037663732547
ipsc_reprogramming::https://openalex.org/W2017128903,Maintenance of High-Frequency Transmission at Purkinje to Cerebellar Nuclear Synapses by Spillover from Boutons with Multiple Release Sites,ipsc_reprogramming,2004,Receptor / Postsynaptic,200084,0,8,114.0,3,-0.4924244002442484,-0.5813446597998273,-0.6697750246877212,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,3.806425043495238,-0.31522896351629714,-1.122860628830139,-0.21191446494192787,0.0,-1.2828095754812965,-0.6327509112142489,-1.122860628830139
ipsc_reprogramming::https://openalex.org/W2019127826,GATA4 is essential for formation of the proepicardium and regulates cardiogenesis,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,7,354.0,3,-0.37782453892517676,-0.44926302338276974,-0.5510606814503342,0.0,0.0,0.0,0.0,1.672061842726183,-0.22014583933244258,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-0.29872285753855615,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2020833650,Human embryonic stem cells express a unique set of microRNAs,ipsc_reprogramming,2004,Stem / Rna,200001,0,14,983.0,3,0.5256610133766054,0.27367700839985054,0.23239350647040063,0.7927261516719445,0.7927261516719445,0.7927261516719445,0.7927261516719445,2.0377892016989705,-0.23100915166687983,-0.6896972185476457,0.7522128338806366,1.7688250385187059,0.600644303326911,0.012051389183721358,-0.5862726494026449
ipsc_reprogramming::https://openalex.org/W2021941798,Functional antigen-presenting leucocytes derived from human embryonic stem cells in vitro,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,13,159.0,3,0.548201900531805,0.5626388048375534,0.23722872515444154,0.026086193904681167,0.026086193904681167,0.026086193904681167,0.026086193904681167,0.40987029590939694,-0.5265806265779702,0.40998332218733663,1.0139511538947075,-0.1841030876743347,0.8122178014999129,-0.5157047936930382,0.6508373064444771
ipsc_reprogramming::https://openalex.org/W2022748226,Increased GABA Release in the Central Amygdala of Ethanol-Dependent Rats,ipsc_reprogramming,2004,Receptor / Postsynaptic,200084,0,5,306.0,3,-0.49518549448453875,-0.584727584297086,-0.6967128314061433,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,3.806425043495238,-0.5501504461243585,-1.122860628830139,-0.21191446494192787,0.0,-1.2828095754812965,-0.5863940756351429,-1.122860628830139
ipsc_reprogramming::https://openalex.org/W2023745283,"Identification, cloning and expression analysis of the pluripotency promoting Nanog genes in mouse and human",ipsc_reprogramming,2004,Stem / Embryonic,200005,0,7,327.0,3,-0.6356859706342433,-0.7581721363129734,-0.3436995830363688,0.550927434149294,0.550927434149294,0.550927434149294,0.550927434149294,1.4347697354346969,0.037988351230282213,-0.9826949929660608,-0.8662307448481307,0.0,0.6864581558339439,-0.29872285753855615,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2026014504,Efficient Cardiomyogenic Differentiation of Embryonic Stem Cell by Fibroblast Growth Factor 2 and Bone Morphogenetic Protein 2,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,12,133.0,3,0.0062949972726817904,0.3284399304173784,0.5589432844467094,0.25486411751305044,0.25486411751305044,0.25486411751305044,0.25486411751305044,1.4736855790256438,0.8122178014999129,2.2779883330287345,-1.461277164818746,-0.1841030876743347,0.2789241557583373,0.6391470525964724,1.5497059007365894
ipsc_reprogramming::https://openalex.org/W2027554143,Organized Development from Human Embryonic Stem Cells after Injection into Immunodeficient Mice,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,13,87.0,3,-0.279629543961181,-0.2968498131984436,-0.23501590251821308,0.9230096557803539,0.9230096557803539,0.9230096557803539,0.9230096557803539,2.06958299909133,-0.37919178088368016,-0.19105200614617412,-0.46219792109902885,-0.1841030876743347,0.23964424611500854,-0.5157047936930382,-0.15250597424624437
ipsc_reprogramming::https://openalex.org/W2029393114,Two distinct classes of muscarinic action on hippocampal inhibitory synapses: M<sub>2</sub>‐mediated direct suppression and M<sub>1</sub>/M<sub>3</sub>‐mediated indirect suppression through endocannabinoid signalling,ipsc_reprogramming,2004,Receptor / Postsynaptic,200084,0,5,239.0,3,-0.48218996590096486,-0.5679234146739526,-0.5035995175313073,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,2.0566593612666594e-12,3.806425043495238,0.31366476306042446,-1.122860628830139,-0.21191446494192787,0.0,-1.2828095754812965,-0.09841608769607368,-1.122860628830139
ipsc_reprogramming::https://openalex.org/W2030406325,Conserved and divergent paths that regulate self-renewal in mouse and human embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,35,167.0,3,1.0017037551731591,0.8343451802790451,1.0548535943759938,1.1546064002453493,1.1546064002453493,1.1546064002453493,1.1546064002453493,2.3870768964403752,1.1879617368065085,0.5485222826980982,0.5048896220106012,2.535273539959244,0.6626171905120056,1.4612771648187455,0.48343362382675437
ipsc_reprogramming::https://openalex.org/W2031569048,The Src Family of Tyrosine Kinases Is Important for Embryonic Stem Cell Self-renewal,ipsc_reprogramming,2004,Stem / Embryonic,200005,0,13,139.0,3,-0.19273794229340727,-0.2894748597923823,-0.44811660401193676,0.7689889434064114,0.7689889434064114,0.7689889434064114,0.7689889434064114,2.2580377086951753,-0.4411686474326191,-0.9826949929660608,0.35886381595925454,0.0,-0.32864471975709136,-0.7604766909209802,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2031675589,A role for chemistry in stem cell biology,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,14,308.0,3,1.4351968426004384,1.7439043826977612,1.316752208549794,1.727677627409778,1.727677627409778,1.727677627409778,1.727677627409778,2.5991794664934043,1.4612771648187455,2.0761639752323044,2.2779883330287345,-0.1841030876743347,1.0462306709663471,1.3123741056954121,1.22733429778135
ipsc_reprogramming::https://openalex.org/W2032564299,An Efficient and Safe Xeno‐Free Cryopreservation Method for the Storage of Human Embryonic Stem Cells,ipsc_reprogramming,2004,Stem / Embryonic,200007,0,9,137.0,3,-0.3925820733432538,-0.4687883786023054,-0.8036584260243775,0.8029663474883753,0.8029663474883753,0.8029663474883753,0.8029663474883753,2.0187080994502256,-1.0796388586671006,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-1.207414050222202,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2032707537,"Controlled, Scalable Embryonic Stem Cell Differentiation Culture",ipsc_reprogramming,2004,Stem / Embryonic,200003,0,14,315.0,3,0.0937374767048106,0.1427591049595913,0.33679584774393967,1.772173970178581,1.772173970178581,1.772173970178581,1.772173970178581,3.109708454768869,1.3586976274202172,-0.04749186712032373,0.44116864743261897,-0.1841030876743347,-0.37919178088368016,1.4081356411480888,-0.23964424611500854
ipsc_reprogramming::https://openalex.org/W2035857828,A germ cell origin of embryonic stem cells?,ipsc_reprogramming,2004,Stem / Germ,200008,0,20,222.0,3,0.7364623517357756,0.9272322228994796,0.5930635382405882,1.309294101935992,1.309294101935992,1.309294101935992,1.309294101935992,2.282452147668675,0.6090247100020303,0.9726417677917312,1.4211644285689464,-0.08852713223315754,0.4007372136018403,0.6783663273276002,0.15803745262512717
ipsc_reprogramming::https://openalex.org/W2036314082,A hierarchical order of factors in the generation of FLK1- and SCL-expressing hematopoietic and endothelial progenitors from embryonic stem cells,ipsc_reprogramming,2004,Stem / Embryonic,200003,0,9,253.0,3,-0.3762701463070056,-0.4472278404588962,-0.5260642107502731,0.5316476765912224,0.5316476765912224,0.5316476765912224,0.5316476765912224,1.3817727660265535,-0.12374756263812899,-0.9826949929660608,-0.037988351230282213,0.0,-1.3351777361189365,-0.22014583933244258,-0.9826949929660608
ipsc_reprogramming::https://openalex.org/W2036552662,"Expression of Nodal, Lefty-A, and Lefty-B in Undifferentiated Human Embryonic Stem Cells Requires Activation of Smad2/3",ipsc_reprogramming,2004,Stem / Embryonic,200007,0,11,190.0,3,0.1937348305483401,0.07456949098803017,-0.24028159584904024,0.09860967833215077,0.09860967833215077,0.09860967833215077,0.09860967833215077,0.6776298800277052,-0.8122178014999129,-0.9826949929660608,1.2687073653921928,0.0,0.6391470525964724,-0.8122178014999129,-0.9826949929660608
