landmark_source,source_prize_id,award_year,category,motivation,laureates,candidate_rank,match_confidence,include_main,id,short_id,doi,title,year,cited_by_count,primary_topic_id,primary_topic
nobel,economic sciences-2004,2004,economic sciences,for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles,Finn E. Kydland; Edward C. Prescott,4,0.6323487864059113,0,https://openalex.org/W3122142104,W3122142104,10.21034/qr.1742,International Business Cycles: Theory vs. Evidence,1993,52,https://openalex.org/T10007,Monetary Policy and Economic Impact
nobel,physics-1982,1982,physics,for his theory for critical phenomena in connection with phase transitions,Kenneth G. Wilson,4,0.6311473026205637,0,https://openalex.org/W2587801798,W2587801798,10.1093/oxfordjournals.jhered.a109338,Investigations of the plastome of Chlorophytum,1980,12,https://openalex.org/T10385,Plant Diversity and Evolution
nobel,economic sciences-1982,1982,economic sciences,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",George J. Stigler,4,0.6301011044647991,0,https://openalex.org/W4255995845,W4255995845,10.3138/utq.38.1.96,Reviews,1968,4,https://openalex.org/T13196,Political Theory and Influence
nobel,chemistry-2016,2016,chemistry,for the design and synthesis of molecular machines,Jean-Pierre Sauvage; Sir J. Fraser Stoddart; Bernard L. Feringa,3,0.6297686133498008,0,https://openalex.org/W2143497273,W2143497273,10.1021/jo070394d,The Art of Building Small:  From Molecular Switches to Molecular Motors,2007,505,https://openalex.org/T10578,Supramolecular Chemistry and Complexes
nobel,economic sciences-2013,2013,economic sciences,for their empirical analysis of asset prices,Eugene F. Fama; Lars Peter Hansen; Robert J. Shiller,4,0.6292495806761267,0,https://openalex.org/W2049743915,W2049743915,10.1353/eca.2004.0004,Is There a Bubble in the Housing Market?,2003,1282,https://openalex.org/T10632,Housing Market and Economics
nobel,chemistry-2025,2025,chemistry,for the development of metal–organic frameworks,Susumu Kitagawa; Richard Robson; Omar M. Yaghi,2,0.6289150808551454,0,https://openalex.org/W4389686454,W4389686454,10.1021/jacs.3c12086,Shaping the Water-Harvesting Behavior of Metal–Organic Frameworks Aided by Fine-Tuned GPT Models,2023,116,https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications
nobel,physics-1992,1992,physics,"for his invention and development of particle detectors, in particular the multiwire proportional chamber",Georges Charpak,5,0.6281635727081978,0,https://openalex.org/W2095101163,W2095101163,10.1109/tns.1983.4332341,Proton Nuclear Scattering Radiography,1983,1,https://openalex.org/T11176,Radiation Therapy and Dosimetry
nobel,physics-2011,2011,physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Saul Perlmutter; Brian P. Schmidt; Adam G. Riess,2,0.6276029402399466,0,https://openalex.org/W1853767801,W1853767801,10.1086/307221,Measurements of Ω and Λ from 42 High‐Redshift Supernovae,1999,17896,https://openalex.org/T11323,Gamma-ray bursts and supernovae
nobel,economic sciences-2024,2024,economic sciences,for studies of how institutions are formed and affect prosperity,Daron Acemoglu; Simon Johnson; James A. Robinson,4,0.6274218216833503,0,https://openalex.org/W2787553551,W2787553551,10.1016/s0140-6736(17)33326-3,Global surveillance of trends in cancer survival 2000–14 (CONCORD-3): analysis of individual records for 37 513 025 patients diagnosed with one of 18 cancers from 322 population-based registries in 71 countries,2018,6127,https://openalex.org/T10556,Global Cancer Incidence and Screening
nobel,physiology or medicine-2024,2024,physiology or medicine,for the discovery of microRNA and its role in post-transcriptional gene regulation,Victor Ambros; Gary Ruvkun,1,0.6273033031666712,0,https://openalex.org/W2162377305,W2162377305,10.1101/gad.17153811,The <i>Caenorhabditis elegans</i> SOMI-1 zinc finger protein and SWI/SNF promote regulation of development by the <i>mir-84</i> microRNA,2011,18,https://openalex.org/T10062,MicroRNA in disease regulation
nobel,economic sciences-1982,1982,economic sciences,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",George J. Stigler,5,0.6269893351744852,0,https://openalex.org/W4241532327,W4241532327,10.2307/2296032,Archibald Versus Chicago,1963,12,https://openalex.org/T10785,Economic Theory and Institutions
nobel,economic sciences-2002,2002,economic sciences,"for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms",Daniel Kahneman; Vernon L. Smith,1,0.6253744173380968,0,https://openalex.org/W1598741880,W1598741880,10.5860/choice.30-3945,Student engagement and achievement in American secondary schools,1993,1118,https://openalex.org/T14290,Education Methods and Practices
nobel,economic sciences-1999,1999,economic sciences,for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas,Robert Mundell,4,0.6249582473219419,0,https://openalex.org/W629456823,W629456823,,Debt Deficit And Economic Performance,1993,4,https://openalex.org/T11621,Fiscal Policies and Political Economy
nobel,chemistry-2025,2025,chemistry,for the development of metal–organic frameworks,Susumu Kitagawa; Richard Robson; Omar M. Yaghi,3,0.6237065756698096,0,https://openalex.org/W2896742168,W2896742168,10.1021/acscentsci.8b00677,Conceptual Advances from Werner Complexes to Metal–Organic Frameworks,2018,137,https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications
nobel,physiology or medicine-1999,1999,physiology or medicine,for the discovery that proteins have intrinsic signals that govern their transport and localization in the cell,Günter Blobel,1,0.6233760915128428,0,https://openalex.org/W2921882540,W2921882540,10.1042/bst009085pa,INTRACELLULAR PROTEIN TOPOGENESIS,1981,8,https://openalex.org/T10303,Photosynthetic Processes and Mechanisms
nobel,chemistry-2025,2025,chemistry,for the development of metal–organic frameworks,Susumu Kitagawa; Richard Robson; Omar M. Yaghi,4,0.6231697098824321,0,https://openalex.org/W2101632298,W2101632298,10.1126/science.1238339,Mapping of Functional Groups in Metal-Organic Frameworks,2013,494,https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications
nobel,chemistry-2025,2025,chemistry,for the development of metal–organic frameworks,Susumu Kitagawa; Richard Robson; Omar M. Yaghi,5,0.6224904271009832,0,https://openalex.org/W2621816019,W2621816019,10.1021/acscentsci.7b00169,Molecular Retrofitting Adapts a Metal–Organic Framework to Extreme Pressure,2017,98,https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications
nobel,chemistry-2010,2010,chemistry,for palladium-catalyzed cross couplings in organic synthesis,Richard F. Heck; Ei-ichi Negishi; Akira Suzuki,1,0.6222291487409692,0,https://openalex.org/W1978890358,W1978890358,10.1021/cr00039a007,Palladium-Catalyzed Cross-Coupling Reactions of Organoboron Compounds,1995,12677,https://openalex.org/T10548,Catalytic Cross-Coupling Reactions
nobel,physics-2023,2023,physics,for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter,Pierre Agostini; Ferenc Krausz; Anne L’Huillier,1,0.6212483548126128,0,https://openalex.org/W2080244911,W2080244911,10.1038/nature11720,Controlling dielectrics with the electric field of light,2012,599,https://openalex.org/T10566,Laser-Matter Interactions and Applications
nobel,physiology or medicine-2004,2004,physiology or medicine,for their discoveries of odorant receptors and the organization of the olfactory system,Richard Axel; Linda B. Buck,5,0.6209475401165857,0,https://openalex.org/W2395803095,W2395803095,,Odorant receptor diversity and patterned gene expression in the mammalian olfactory epithelium.,1994,28,https://openalex.org/T10971,Olfactory and Sensory Function Studies
nobel,economic sciences-2022,2022,economic sciences,for research on banks and financial crises,Ben Bernanke; Douglas Diamond; Philip Dybvig,3,0.6205688372336582,0,https://openalex.org/W2161333614,W2161333614,10.2139/ssrn.232028,"Banks, Short Term Debt and Financial Crises: Theory, Policy Implications and Applications",2000,73,https://openalex.org/T10127,"Banking stability, regulation, efficiency"
nobel,economic sciences-2013,2013,economic sciences,for their empirical analysis of asset prices,Eugene F. Fama; Lars Peter Hansen; Robert J. Shiller,5,0.619337149360654,0,https://openalex.org/W2113305199,W2113305199,10.1111/j.1540-6261.1996.tb05202.x,Multifactor Explanations of Asset Pricing Anomalies,1996,6491,https://openalex.org/T10047,Financial Markets and Investment Strategies
nobel,chemistry-2010,2010,chemistry,for palladium-catalyzed cross couplings in organic synthesis,Richard F. Heck; Ei-ichi Negishi; Akira Suzuki,2,0.6178502561842856,0,https://openalex.org/W2061343703,W2061343703,10.1016/s0040-4039(01)95429-2,A new stereospecific cross-coupling by the palladium-catalyzed reaction of 1-alkenylboranes with 1-alkenyl or 1-alkynyl halides,1979,2182,https://openalex.org/T11441,Organoboron and organosilicon chemistry
nobel,physiology or medicine-2021,2021,physiology or medicine,for their discoveries of receptors for temperature and touch,David Julius; Ardem Patapoutian,2,0.6168063224697944,0,https://openalex.org/W2799943205,W2799943205,10.1016/j.cell.2018.03.076,GPR68 Senses Flow and Is Essential for Vascular Physiology,2018,320,https://openalex.org/T12286,Erythrocyte Function and Pathophysiology
nobel,economic sciences-2020,2020,economic sciences,for improvements to auction theory and inventions of new auction formats,Paul R. Milgrom; Robert B. Wilson,1,0.6158684805758398,0,https://openalex.org/W2143712715,W2143712715,10.1017/9781316471609.007,The Clock-Proxy Auction: A Practical Combinatorial Auction Design,2017,218,https://openalex.org/T11182,Auction Theory and Applications
nobel,chemistry-2018,2018,chemistry,for the directed evolution of enzymes for the phage display of peptides and antibodies,Frances H. Arnold; George P. Smith; Sir Gregory P. Winter,1,0.6154302149682769,0,https://openalex.org/W2093830129,W2093830129,10.1371/journal.pbio.0050077,The Sorcerer II Global Ocean Sampling Expedition: Northwest Atlantic through Eastern Tropical Pacific,2007,2102,https://openalex.org/T11791,Microbial Community Ecology and Physiology
nobel,physics-2023,2023,physics,for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter,Pierre Agostini; Ferenc Krausz; Anne L’Huillier,2,0.6153242191582687,0,https://openalex.org/W2963462548,W2963462548,10.1103/physrevlett.106.143002,Probing Single-Photon Ionization on the Attosecond Time Scale,2011,605,https://openalex.org/T10566,Laser-Matter Interactions and Applications
nobel,physics-2004,2004,physics,for the discovery of asymptotic freedom in the theory of the strong interaction,David J. Gross; H. David Politzer; Frank Wilczek,3,0.6132403986640941,0,https://openalex.org/W2154865036,W2154865036,10.1016/0370-1573(74)90014-3,Asymptotic freedom: An approach to strong interactions,1974,806,https://openalex.org/T10224,Quantum Chromodynamics and Particle Interactions
nobel,economic sciences-2022,2022,economic sciences,for research on banks and financial crises,Ben Bernanke; Douglas Diamond; Philip Dybvig,4,0.6131125831716523,0,https://openalex.org/W3123548383,W3123548383,10.3386/w7764,"Banks, Short Term Debt and Financial Crises: Theory, Policy Implications and Applications",2000,51,https://openalex.org/T10503,Global Financial Crisis and Policies
nobel,physics-2023,2023,physics,for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter,Pierre Agostini; Ferenc Krausz; Anne L’Huillier,3,0.6122703065318351,0,https://openalex.org/W4211101250,W4211101250,10.1103/revmodphys.81.163,Attosecond physics,2009,5318,https://openalex.org/T10566,Laser-Matter Interactions and Applications
nobel,chemistry-2023,2023,chemistry,for the discovery and synthesis of quantum dots,Moungi Bawendi; Louis Brus; Aleksey Yekimov ,5,0.6120644437021537,0,https://openalex.org/W2034056659,W2034056659,10.1021/cm9503137,Synthesis of Luminescent Thin-Film CdSe/ZnSe Quantum Dot Composites Using CdSe Quantum Dots Passivated with an Overlayer of ZnSe,1996,414,https://openalex.org/T10321,Quantum Dots Synthesis And Properties
nobel,physics-2006,2006,physics,for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation,John C. Mather; George F. Smoot,2,0.6118229595996862,0,https://openalex.org/W71281932,W71281932,10.1017/s1539299600009059,Observation and Interpretation of the Cosmic Microwave Background Spectrum,1992,6,https://openalex.org/T11090,Dark Matter and Cosmic Phenomena
nobel,economic sciences-1989,1989,economic sciences,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,Trygve Haavelmo,3,0.6113159041180927,0,https://openalex.org/W2795773065,W2795773065,10.2307/3438572,"Om sparing og inflasjon. (On Saving and Inflation) Noen merknader til Sten Thore's doktoravhandling ""Household Saving and the Price Level"", Konjunkturinstitutet, Stockholm 1961",1962,1,https://openalex.org/T11742,Economic Theory and Policy
nobel,chemistry-2021,2021,chemistry,for the development of asymmetric organocatalysis,Benjamin List; David W.C. MacMillan,3,0.6112697480268193,0,https://openalex.org/W2320361128,W2320361128,10.1055/s-0035-1561954,Phosphoric Acid Based Heterodimers in Asymmetric Catalysis,2016,37,https://openalex.org/T11281,Asymmetric Hydrogenation and Catalysis
nobel,economic sciences-2009,2009,economic sciences,"for her analysis of economic governance, especially the commons for his analysis of economic governance, especially the boundaries of the firm",Elinor Ostrom; Oliver E. Williamson,1,0.6101164178366548,0,https://openalex.org/W2132185396,W2132185396,10.1111/j.1536-7150.2004.00277.x,The Quest for Meaning in Public Choice,2004,119,https://openalex.org/T10646,Experimental Behavioral Economics Studies
nobel,chemistry-2010,2010,chemistry,for palladium-catalyzed cross couplings in organic synthesis,Richard F. Heck; Ei-ichi Negishi; Akira Suzuki,3,0.6099574933827875,0,https://openalex.org/W2010430611,W2010430611,10.1246/cl.1992.691,Palladium-Catalyzed Alkyl-Alkyl Cross-Coupling Reaction of 9-Alkyl-9-BBN Derivatives with Iodoalkanes Possessing β-Hydrogens,1992,230,https://openalex.org/T10548,Catalytic Cross-Coupling Reactions
nobel,physics-2012,2012,physics,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Serge Haroche; David J. Wineland,1,0.6091149886810566,0,https://openalex.org/W2106502150,W2106502150,10.1140/epjd/e2005-00251-1,Quantum information processing and communication,2005,353,https://openalex.org/T10020,Quantum Information and Cryptography
nobel,physiology or medicine-1996,1996,physiology or medicine,for their discoveries concerning the specificity of the cell mediated immune defence,Peter C. Doherty; Rolf M. Zinkernagel,3,0.6088261044769799,0,https://openalex.org/W1945558442,W1945558442,10.1093/oxfordjournals.bmb.a072033,ON THE ROLE OF VIRUSES IN THE EVOLUTION OF IMMUNE RESPONSES,1985,47,https://openalex.org/T10031,T-cell and B-cell Immunology
nobel,physiology or medicine-2017,2017,physiology or medicine,for their discoveries of molecular mechanisms controlling the circadian rhythm,Jeffrey C. Hall; Michael Rosbash; Michael W. Young,5,0.6083387662468785,0,https://openalex.org/W2169368064,W2169368064,10.1101/gad.178079.111,<i>Drosophila</i> CLOCK target gene characterization: implications for circadian tissue-specific gene expression,2011,169,https://openalex.org/T10342,Circadian rhythm and melatonin
nobel,physiology or medicine-2009,2009,physiology or medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Elizabeth H. Blackburn; Carol W. Greider; Jack W. Szostak,1,0.6059972927577416,0,https://openalex.org/W1968309671,W1968309671,10.1016/s0092-8674(00)80750-3,Telomeres Do D-Loop–T-Loop,1999,265,https://openalex.org/T10937,"Telomeres, Telomerase, and Senescence"
nobel,chemistry-2010,2010,chemistry,for palladium-catalyzed cross couplings in organic synthesis,Richard F. Heck; Ei-ichi Negishi; Akira Suzuki,4,0.6053309430302053,0,https://openalex.org/W1977837380,W1977837380,10.1016/s0022-328x(96)06495-9,The palladium-catalyzed cross-coupling reaction of 9-organothio-9-borabicyclo[3.3.1]nonanes with organic electrophiles: Synthesis of unsymmetrical sulfides,1996,74,https://openalex.org/T12189,Sulfur-Based Synthesis Techniques
nobel,chemistry-2016,2016,chemistry,for the design and synthesis of molecular machines,Jean-Pierre Sauvage; Sir J. Fraser Stoddart; Bernard L. Feringa,4,0.6051157024236437,0,https://openalex.org/W2128492772,W2128492772,10.1126/science.1094791,A Molecular Elevator,2004,1019,https://openalex.org/T10913,Molecular Junctions and Nanostructures
nobel,economic sciences-2004,2004,economic sciences,for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles,Finn E. Kydland; Edward C. Prescott,5,0.6026983194553909,0,https://openalex.org/W1544530325,W1544530325,10.21034/dp.23,The Role of Money in a Business Cycle Model,1989,37,https://openalex.org/T10007,Monetary Policy and Economic Impact
nobel,economic sciences-2011,2011,economic sciences,for their empirical research on cause and effect in the macroeconomy,Thomas J. Sargent; Christopher A. Sims,3,0.6019269916772151,0,https://openalex.org/W2093972087,W2093972087,10.2307/2534619,What Does Monetary Policy Do?,1996,1075,https://openalex.org/T10007,Monetary Policy and Economic Impact
nobel,economic sciences-2024,2024,economic sciences,for studies of how institutions are formed and affect prosperity,Daron Acemoglu; Simon Johnson; James A. Robinson,5,0.6017171150254798,0,https://openalex.org/W3121973872,W3121973872,10.1146/annurev-economics-080213-041119,"Institutions, Human Capital, and Development*",2014,477,https://openalex.org/T12312,"Culture, Economy, and Development Studies"
nobel,economic sciences-1997,1997,economic sciences,for a new method to determine the value of derivatives,Robert C. Merton; Myron Scholes,4,0.6013597304961826,0,https://openalex.org/W2153524047,W2153524047,10.1111/j.1540-6261.1977.tb03267.x,DEBT AND TAXES*,1977,2972,https://openalex.org/T10019,Corporate Finance and Governance
nobel,chemistry-2009,2009,chemistry,for studies of the structure and function of the ribosome,Venkatraman Ramakrishnan; Thomas A. Steitz; Ada E. Yonath,3,0.6001002411608384,0,https://openalex.org/W2123716946,W2123716946,10.1128/mcb.18.12.6897,Classification of <i>gas5</i> as a Multi-Small-Nucleolar-RNA (snoRNA) Host Gene and a Member of the 5′-Terminal Oligopyrimidine Gene Family Reveals Common Features of snoRNA Host Genes,1998,438,https://openalex.org/T11482,RNA modifications and cancer
nobel,physiology or medicine-1990,1990,physiology or medicine,for their discoveries concerning organ and cell transplantation in the treatment of human disease,Joseph E. Murray; E. Donnall Thomas,1,0.5993693239904475,0,https://openalex.org/W1582615617,W1582615617,10.7326/0003-4819-89-4-581_1,Contemporary Issues in Bioethics.,1978,436,https://openalex.org/T11537,Ethics in medical practice
nobel,chemistry-2001,2001,chemistry,for their work on chirally catalysed hydrogenation reactions for his work on chirally catalysed oxidation reactions,William Knowles; Ryoji Noyori; K. Barry Sharpless,1,0.5991578025981221,0,https://openalex.org/W2502933366,W2502933366,10.1007/978-3-322-84062-2,Organic Synthesis via Organometallics (OSM 4),1993,12,https://openalex.org/T11831,Chemical Synthesis and Reactions
nobel,physiology or medicine-1983,1983,physiology or medicine,for her discovery of mobile genetic elements,Barbara McClintock,2,0.5990764082024691,0,https://openalex.org/W2040825690,W2040825690,10.1044/jshr.0203.258,Training Parents of Children with Functional Misarticulation,1959,7,https://openalex.org/T10730,Language Development and Disorders
nobel,economic sciences-2011,2011,economic sciences,for their empirical research on cause and effect in the macroeconomy,Thomas J. Sargent; Christopher A. Sims,4,0.5989442377809518,0,https://openalex.org/W2996121507,W2996121507,10.21034/qr.1011,Are Forecasting Models Usable for Policy Analysis?,1986,1206,https://openalex.org/T11918,Forecasting Techniques and Applications
nobel,physiology or medicine-2012,2012,physiology or medicine,for the discovery that mature cells can be reprogrammed to become pluripotent,Sir John B. Gurdon; Shinya Yamanaka,2,0.5987275385189349,0,https://openalex.org/W1986297657,W1986297657,10.1371/journal.pone.0012743,Gingival Fibroblasts as a Promising Source of Induced Pluripotent Stem Cells,2010,167,https://openalex.org/T10505,Pluripotent Stem Cells Research
nobel,economic sciences-1989,1989,economic sciences,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,Trygve Haavelmo,4,0.5985458729855548,0,https://openalex.org/W2797124502,W2797124502,10.2307/3438387,"Begrepsapparatet i moderne inflasjonsteori. Noen refleksjoner i tilknytning til bent hansens avhandling: ""A study in the theory of inflation""",1951,2,https://openalex.org/T11742,Economic Theory and Policy
nobel,physics-1996,1996,physics,for their discovery of superfluidity in helium-3,David M. Lee; Douglas D. Osheroff; Robert C. Richardson,1,0.5981056918543514,0,https://openalex.org/W2061135544,W2061135544,10.1103/physreva.3.1162,Sound Propagation in hcp Solid Helium Crystals of Known Orientation,1971,87,https://openalex.org/T11965,"Quantum, superfluid, helium dynamics"
nobel,economic sciences-2012,2012,economic sciences,for the theory of stable allocations and the practice of market design,Alvin E. Roth; Lloyd S. Shapley,3,0.5954003468135517,0,https://openalex.org/W4233311511,W4233311511,10.2307/2233574,The Shapley Value: Essays in Honor of Lloyd S. Shapley.,1991,250,https://openalex.org/T10785,Economic Theory and Institutions
nobel,physics-2023,2023,physics,for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter,Pierre Agostini; Ferenc Krausz; Anne L’Huillier,4,0.5950682565768156,0,https://openalex.org/W1978418647,W1978418647,10.1038/nphys1847,Observation of high-order harmonic generation in a bulk crystal,2010,1708,https://openalex.org/T10566,Laser-Matter Interactions and Applications
nobel,chemistry-2014,2014,chemistry,for the development of super-resolved fluorescence microscopy,Eric Betzig; Stefan W. Hell; William E. Moerner,1,0.5949250601122369,0,https://openalex.org/W2118983672,W2118983672,10.1038/nmeth.1537,Protein localization in electron micrographs using fluorescence nanoscopy,2010,357,https://openalex.org/T10540,Advanced Fluorescence Microscopy Techniques
nobel,chemistry-2017,2017,chemistry,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,Jacques Dubochet; Joachim Frank; Richard Henderson,1,0.5945019693339676,0,https://openalex.org/W2073342698,W2073342698,10.1111/j.1574-6941.2010.00837.x,"Advanced imaging techniques for assessment of structure, composition and function in biofilm systems",2010,229,https://openalex.org/T12167,Bacterial Identification and Susceptibility Testing
nobel,economic sciences-2000,2000,economic sciences,for his development of theory and methods for analyzing selective samples for his development of theory and methods for analyzing discrete choice,James J. Heckman; Daniel L. McFadden,1,0.5942831074053173,0,https://openalex.org/W1973627835,W1973627835,10.1257/jep.10.1.87,The Empirical Foundations of Calibration,1996,366,https://openalex.org/T10007,Monetary Policy and Economic Impact
nobel,economic sciences-2012,2012,economic sciences,for the theory of stable allocations and the practice of market design,Alvin E. Roth; Lloyd S. Shapley,4,0.5941354246207272,0,https://openalex.org/W4302153205,W4302153205,10.1162/itgg.2008.3.1.119,What Have We Learned from Market Design?,2008,26,https://openalex.org/T11182,Auction Theory and Applications
nobel,physiology or medicine-2013,2013,physiology or medicine,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",James E. Rothman; Randy W. Schekman; Thomas C. Südhof,1,0.5940763598744861,0,https://openalex.org/W2063487710,W2063487710,10.1093/emboj/18.16.4372,A conformational switch in syntaxin during exocytosis: role of munc18,1999,752,https://openalex.org/T10617,Cellular transport and secretion
nobel,economic sciences-2022,2022,economic sciences,for research on banks and financial crises,Ben Bernanke; Douglas Diamond; Philip Dybvig,5,0.5939924880735038,0,https://openalex.org/W3124914565,W3124914565,10.1086/319552,"Liquidity Risk, Liquidity Creation, and Financial Fragility: A Theory of Banking",2001,2021,https://openalex.org/T10127,"Banking stability, regulation, efficiency"
nobel,economic sciences-2016,2016,economic sciences,for their contributions to contract theory,Oliver Hart; Bengt Holmström,3,0.5937859396650155,0,https://openalex.org/W2055554815,W2055554815,10.1257/jep.15.2.121,Corporate Governance and Merger Activity in the United States: Making Sense of the 1980s and 1990s,2001,731,https://openalex.org/T10019,Corporate Finance and Governance
nobel,physics-2004,2004,physics,for the discovery of asymptotic freedom in the theory of the strong interaction,David J. Gross; H. David Politzer; Frank Wilczek,4,0.5933258776726844,0,https://openalex.org/W4247673598,W4247673598,10.1007/978-1-4757-1565-1_23,A Mechanism for Quark Confinement,1977,14,https://openalex.org/T10048,Particle physics theoretical and experimental studies
nobel,physics-2013,2013,physics,"for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider",François Englert; Peter Higgs,1,0.5931543989994161,0,https://openalex.org/W4299636043,W4299636043,10.1017/s0940739106060218,Convention on the Protection and Promotion of the Diversity of Cultural Expressions,2006,266,https://openalex.org/T12364,Archaeological Research and Protection
nobel,physics-2011,2011,physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Saul Perlmutter; Brian P. Schmidt; Adam G. Riess,3,0.5915541170167723,0,https://openalex.org/W2157138706,W2157138706,10.1051/0004-6361/201014468,The Supernova Legacy Survey 3-year sample: Type Ia supernovae photometric distances and cosmological constraints,2010,569,https://openalex.org/T11323,Gamma-ray bursts and supernovae
nobel,physics-2023,2023,physics,for experimental methods that generate attosecond pulses of light for the study of electron dynamics in matter,Pierre Agostini; Ferenc Krausz; Anne L’Huillier,5,0.5907343787036765,0,https://openalex.org/W2460065021,W2460065021,10.1088/1361-6633/aa574e,Attosecond physics at the nanoscale,2017,322,https://openalex.org/T10566,Laser-Matter Interactions and Applications
nobel,physics-1982,1982,physics,for his theory for critical phenomena in connection with phase transitions,Kenneth G. Wilson,5,0.5904978525982509,0,https://openalex.org/W2613264047,W2613264047,,The development and testing of an instrument to measure aspective perception of paintings /,1966,11,https://openalex.org/T12650,Aesthetic Perception and Analysis
nobel,chemistry-2020,2020,chemistry,for the development of a method for genome editing,Emmanuelle Charpentier; Jennifer A. Doudna,2,0.589826374760166,0,https://openalex.org/W2969075828,W2969075828,10.7554/elife.49110,Structural basis for AcrVA4 inhibition of specific CRISPR-Cas12a,2019,60,https://openalex.org/T10878,CRISPR and Genetic Engineering
nobel,physiology or medicine-1993,1993,physiology or medicine,for their discoveries of split genes,Richard J. Roberts; Phillip A. Sharp,1,0.5890552058219308,0,https://openalex.org/W2003178930,W2003178930,10.1172/jci112580,"Peptide growth factors and inflammation, tissue repair, and cancer.",1986,352,https://openalex.org/T12505,Peptidase Inhibition and Analysis
nobel,chemistry-1988,1988,chemistry,for the determination of the three-dimensional structure of a photosynthetic reaction centre,Johann Deisenhofer; Robert Huber; Hartmut Michel,1,0.5889346444926431,0,https://openalex.org/W1780915855,W1780915855,10.1002/j.1460-2075.1987.tb02490.x,Amino acid sequence of the cytochrome subunit of the photosynthetic reaction centre from the purple bacterium Rhodopseudomonas viridis,1987,103,https://openalex.org/T10303,Photosynthetic Processes and Mechanisms
nobel,economic sciences-1991,1991,economic sciences,for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy,Ronald H. Coase,2,0.588732358719436,0,https://openalex.org/W845960857,W845960857,,George J. Stigler: An Appreciation,1982,2,https://openalex.org/T12714,Youth Education and Societal Dynamics
nobel,chemistry-2016,2016,chemistry,for the design and synthesis of molecular machines,Jean-Pierre Sauvage; Sir J. Fraser Stoddart; Bernard L. Feringa,5,0.5886602577641005,0,https://openalex.org/W1595459332,W1595459332,10.1002/9783527632817,From Non‐Covalent Assemblies to Molecular Machines,2010,164,https://openalex.org/T10578,Supramolecular Chemistry and Complexes
nobel,physiology or medicine-1989,1989,physiology or medicine,for their discovery of the cellular origin of retroviral oncogenes,J. Michael Bishop; Harold E. Varmus,2,0.5884084315224182,0,https://openalex.org/W294868,W294868,10.1007/978-1-4613-2399-0_4,Mutations of Cellular Oncogenes as a Basis for Neoplastic Change,1984,4,https://openalex.org/T11287,Cancer Genomics and Diagnostics
nobel,physics-2011,2011,physics,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Saul Perlmutter; Brian P. Schmidt; Adam G. Riess,4,0.5875221279325195,0,https://openalex.org/W2596716325,W2596716325,10.1088/0004-637x/716/1/712,SPECTRA AND<i>HUBBLE SPACE TELESCOPE</i>LIGHT CURVES OF SIX TYPE Ia SUPERNOVAE AT 0.511 &lt;<i>z</i>&lt; 1.12 AND THE UNION2 COMPILATION,2010,1347,https://openalex.org/T11323,Gamma-ray bursts and supernovae
nobel,economic sciences-2003,2003,economic sciences,for methods of analyzing economic time series with time-varying volatility (ARCH) for methods of analyzing economic time series with common trends (cointegration),Robert F. Engle III; Clive W.J. Granger,1,0.5860615571548848,0,https://openalex.org/W3122277436,W3122277436,,ASPECTS OF MODELLING NONLINEAR TIME SERIES,1992,71,https://openalex.org/T11270,Complex Systems and Time Series Analysis
